family	ref	mem	coh_fwd	inv_frac	rep_hits	shuffle	n_blocks
RCF_614	LOC101153153	LOC101140047	0.876	0.0	0.0	0.0	1
RCF_614	LOC101153153	LOC101151343	0.838	0.0	0.0	0.0	1
RCF_614	LOC101153153	LOC109024635	0.524	0.0	0.0	0.0	1
RCF_614	LOC101153153	LOC115930107	1.0	0.0	0.0	0.0	1
RCF_614	LOC101153153	LOC115930166	1.0	0.0	0.0	0.0	1
RCF_614	LOC101153153	LOC129523569	1.0	0.0	0.0	0.0	1
RCF_614	LOC101153153	LOC129529923	1.0	0.0	0.0	0.0	1
RCF_614	LOC101153153	SSX4	0.939	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC101132076	0.52	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC101132445	0.791	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC129529765	0.808	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC129529767	0.808	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC129529768	0.808	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC129529769	0.815	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC129529770	0.781	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC129529771	0.799	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC129529773	0.799	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC129529774	0.815	0.0	0.0	0.0	1
RCF_615	LOC129529807	LOC129529775	0.799	0.0	0.0	0.0	1
RCF_664	LOC101146685	LOC115931023	0.979	0.0	0.0	0.0	1
RCF_665	LOC129525277	LOC101123774	1.0	0.0	0.0	0.0	1
RCF_665	LOC129525277	LOC101141087	1.0	0.0	0.0	0.0	1
RCF_665	LOC129525277	LOC101152273	0.987	0.0	0.0	0.0	1
RCF_665	LOC129525277	LOC101152815	0.958	0.0	0.0	0.0	1
RCF_665	LOC129525277	LOC109026425	0.952	0.0	0.0	0.0	1
RCF_666	LOC101128987	LOC101135126	0.873	0.0	0.0	0.0	1
RCF_667	LOC129528333	LOC101136779	0.883	0.0	0.0	0.0	1
RCF_667	LOC129528333	LOC115935322	0.991	0.0	0.0	0.0	1
RCF_667	LOC129528333	SUMO4	0.904	0.0	0.0	0.0	1
RCF_668	LOC101145937	LOC109029187	0.984	0.0	0.0	0.0	1
RCF_669	LOC101154501	LOC101127181	1.0	0.0	0.0	0.0	1
RCF_669	LOC101154501	LOC101127907	0.987	0.0	0.0	0.0	1
RCF_669	LOC101154501	LOC101140002	1.0	0.0	0.0	0.0	1
RCF_669	LOC101154501	LOC101151349	1.0	0.0	0.0	0.0	1
RCF_669	LOC101154501	LOC129531710	1.0	0.0	0.0	0.0	1
RCF_670	LOC109027020	LOC101134687	1.0	0.0	0.0	0.0	1
RCF_670	LOC109027020	LOC109023584	0.994	0.0	0.0	0.0	1
RCF_671	LOC101152940	LOC101154053	0.891	0.0	0.0	0.0	1
RCF_671	LOC101152940	LOC109025285	0.864	0.0	0.0	0.0	1
RCF_656	LOC101136923	LOC109029255	0.996	0.0	0.0	0.0	1
RCF_657	LOC101135123	LOC109029274	0.546	0.0	0.0	0.0	1
RCF_658	LOC101132260	LOC101132985	1.0	0.0	0.0	0.0	1
RCF_658	LOC101132260	LOC101133349	0.833	0.0	0.0	0.0	1
RCF_659	LOC101129167	LOC101125134	0.168	0.0	0.0	0.0	1
RCF_659	LOC101129167	LOC101132256	0.0	0.0	0.0	0.0	0
RCF_659	LOC101129167	LOC101132414	0.115	0.0	0.0	0.0	1
RCF_659	LOC101129167	LOC101132614	0.0	0.0	0.0	0.0	0
RCF_659	LOC101129167	LOC101135184	0.0	0.0	0.0	0.0	0
RCF_659	LOC101129167	LOC101136632	0.765	0.0	0.0	0.0	1
RCF_659	LOC101129167	LOC101140761	0.874	0.0	0.0	0.0	1
RCF_659	LOC101129167	LOC101143962	0.0	0.0	0.0	0.0	0
RCF_659	LOC101129167	LOC109024886	0.775	0.0	0.0	0.0	1
RCF_659	LOC101129167	LOC115934934	0.111	0.0	0.0	0.0	1
RCF_660	LOC115931247	LOC101130581	0.997	0.0	0.0	0.0	1
RCF_660	LOC115931247	LOC101130706	1.0	0.0	0.0	0.0	1
RCF_660	LOC115931247	LOC109027830	0.959	0.0	0.0	0.0	1
RCF_661	LOC109028868	LOC101125084	1.0	0.0	0.0	0.0	1
RCF_661	LOC109028868	LOC101132158	0.954	0.0	0.0	0.0	1
RCF_661	LOC109028868	LOC101132832	0.952	0.0	0.0	0.0	1
RCF_661	LOC109028868	LOC101137471	1.0	0.0	0.0	0.0	1
RCF_661	LOC109028868	LOC115930093	1.0	0.0	0.0	0.0	1
RCF_662	LOC129534075	LOC101123746	0.992	0.0	0.0	0.0	1
RCF_662	LOC129534075	ZC3H11B	0.995	0.0	0.0	0.0	1
RCF_663	LOC101131169	LOC101148650	1.0	0.0	0.0	0.0	1
RCF_663	LOC101131169	LOC101150855	0.97	0.0	0.0	0.0	1
RCF_663	LOC101131169	LOC134758199	0.995	0.0	0.0	0.0	1
RCF_648	IKBKG	LOC115932121	0.836	0.0	0.0	0.0	1
RCF_649	LOC101148825	LOC101149184	1.0	0.0	0.0	0.0	1
RCF_649	LOC101148825	LOC115932255	1.0	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530238	1.0	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530239	1.0	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530240	1.0	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530242	1.0	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530243	0.995	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530249	0.982	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530256	0.999	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530259	0.778	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530261	1.0	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530266	0.996	0.0	0.0	0.0	1
RCF_650	LOC129530241	LOC129530267	0.881	0.0	0.0	0.0	1
RCF_651	LOC129530236	LOC129530208	1.0	0.0	0.0	0.0	1
RCF_651	LOC129530236	LOC129530237	1.0	0.0	0.0	0.0	1
RCF_651	LOC129530236	LOC129530294	1.0	0.0	0.0	0.0	1
RCF_651	LOC129530236	LOC129530295	1.0	0.0	0.0	0.0	1
RCF_652	LOC129530203	LOC129530354	1.0	0.0	0.0	0.0	1
RCF_653	LOC129530275	LOC129530276	1.0	0.0	0.0	0.0	1
RCF_653	LOC129530275	LOC129530277	1.0	0.0	0.0	0.0	1
RCF_653	LOC129530275	LOC129530278	1.0	0.0	0.0	0.0	1
RCF_653	LOC129530275	LOC129530279	1.0	0.0	0.0	0.0	1
RCF_653	LOC129530275	LOC129530280	1.0	0.0	0.0	0.0	1
RCF_654	LOC129530363	LOC129530366	1.0	0.0	0.0	0.0	1
RCF_655	LOC101141204	LOC115931420	1.0	0.0	0.0	0.0	1
RCF_672	LOC101152267	LOC101133864	1.0	0.0	0.0	0.0	1
RCF_672	LOC101152267	LOC101150435	1.0	0.0	0.0	0.0	1
RCF_672	LOC101152267	LOC109026322	0.982	0.0	0.0	0.0	1
RCF_672	LOC101152267	LOC115930210	0.995	0.0	0.0	0.0	1
RCF_672	LOC101152267	LOC115931286	0.992	0.0	0.0	0.0	1
RCF_672	LOC101152267	LOC129527576	1.0	0.0	0.0	0.0	1
RCF_673	LOC109026315	POU5F1B	0.971	0.0	0.0	0.0	1
RCF_674	LOC101130079	LOC101123958	0.994	0.0	0.0	0.0	1
RCF_674	LOC101130079	LOC101130686	1.0	0.0	0.0	0.0	1
RCF_674	LOC101130079	LOC101138859	1.0	0.0	0.0	0.0	1
RCF_674	LOC101130079	LOC101142220	0.991	0.0	0.0	0.0	1
RCF_674	LOC101130079	LOC101145104	0.995	0.0	0.0	0.0	1
RCF_674	LOC101130079	LOC101148649	0.989	0.0	0.0	0.0	1
RCF_674	LOC101130079	LOC101154352	0.971	0.0	0.0	0.0	1
RCF_674	LOC101130079	LOC109024647	0.978	0.0	0.0	0.0	1
RCF_674	LOC101130079	LOC115930187	1.0	0.0	0.0	0.0	1
RCF_674	LOC101130079	LOC129528351	0.982	0.0	0.0	0.0	1
RCF_675	LOC129526378	LOC101134637	0.951	0.0	0.0	0.0	1
RCF_675	LOC129526378	LOC129528161	1.0	0.0	0.0	0.0	1
RCF_675	LOC129526378	LOC129529284	0.959	0.0	0.0	0.0	1
RCF_675	LOC129526378	LOC129529426	0.966	0.0	0.0	0.0	1
RCF_675	LOC129526378	LOC129530289	0.995	0.0	0.0	0.0	1
RCF_675	LOC129526378	LOC129530468	1.0	0.0	0.0	0.0	1
RCF_675	LOC129526378	LOC129530502	0.973	0.0	0.0	0.0	1
RCF_675	LOC129526378	LOC134756700	0.972	0.0	0.0	0.0	1
RCF_676	LOC101151967	LOC101123911	1.0	0.0	0.0	0.0	1
RCF_676	LOC101151967	LOC101125738	0.882	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC101127555	0.97	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC101127811	0.0	0.0	0.0	0.0	0
RCF_677	LOC129525115	LOC101135138	0.937	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC101139294	0.993	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC101140340	0.907	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC101144515	0.854	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC101151494	1.0	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC101153588	0.946	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC101154144	1.0	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC101154368	0.868	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC115933479	0.892	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC129529189	0.228	0.0	0.0	0.0	1
RCF_677	LOC129525115	LOC134758505	0.806	0.0	0.0	0.0	1
RCF_678	LOC101152317	LOC101134412	0.824	0.0	0.0	0.0	1
RCF_678	LOC101152317	LOC109029167	0.969	0.0	0.0	0.0	1
RCF_679	LOC101142679	LOC109023808	0.998	0.0	0.0	0.0	1
RCF_679	LOC101142679	LOC109027324	0.982	0.0	0.0	0.0	1
RCF_679	LOC101142679	LOC109028379	0.999	0.0	0.0	0.0	1
RCF_680	LOC101131514	LOC101146371	0.994	0.0	0.0	0.0	1
RCF_681	LOC101141368	LOC101126442	1.0	0.0	0.0	0.0	1
RCF_681	LOC101141368	LOC101127166	1.0	0.0	0.0	0.0	1
RCF_681	LOC101141368	LOC101129521	1.0	0.0	0.0	0.0	1
RCF_681	LOC101141368	LOC101137306	0.975	0.0	0.0	0.0	1
RCF_681	LOC101141368	LOC101146784	0.998	0.0	0.0	0.0	1
RCF_681	LOC101141368	LOC115930192	1.0	0.0	0.0	0.0	1
RCF_681	LOC101141368	LOC115935032	0.963	0.0	0.0	0.0	1
RCF_682	LOC134759211	LOC101136134	0.989	0.0	0.0	0.0	1
RCF_682	LOC134759211	LOC101144966	1.0	0.0	0.0	0.0	1
RCF_682	LOC134759211	LOC101148834	1.0	0.0	0.0	0.0	1
RCF_682	LOC134759211	LOC109024418	0.101	0.0	0.0	0.0	1
RCF_682	LOC134759211	LOC115936029	0.974	0.0	0.0	0.0	1
RCF_682	LOC134759211	LOC134758341	0.974	0.0	0.0	0.0	1
RCF_683	LOC115930422	LOC101151846	0.997	0.0	0.0	0.0	1
RCF_684	LOC101139472	LOC101144070	0.994	0.0	0.0	0.0	1
RCF_685	LOC129531768	LOC101136534	0.998	0.0	0.0	0.0	1
RCF_686	LOC101131259	LOC109024294	0.966	0.0	0.0	0.0	1
RCF_686	LOC101131259	LOC109024295	0.997	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC101137537	1.0	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC101137833	1.0	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC101138851	1.0	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC101141290	0.993	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC101144435	0.958	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC101151538	0.852	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC101152491	1.0	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC109024489	0.944	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC115933486	0.993	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC129527811	0.983	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC129530113	0.992	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC129533959	0.993	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC129534659	1.0	0.0	0.0	0.0	1
RCF_687	LOC129524776	LOC134757331	0.998	0.0	0.0	0.0	1
RCF_704	LOC101135508	LOC101153622	0.985	0.0	0.0	0.0	1
RCF_704	LOC101135508	LOC109028893	0.97	0.0	0.0	0.0	1
RCF_705	LOC101149210	LOC101142199	1.0	0.0	0.0	0.0	1
RCF_705	LOC101149210	LOC101147574	1.0	0.0	0.0	0.0	1
RCF_705	LOC101149210	LOC101148666	0.982	0.0	0.0	0.0	1
RCF_706	LOC115932141	LOC101142730	0.926	0.0	0.0	0.0	1
RCF_707	LOC101150195	CLDN24	0.648	0.0	0.0	0.0	1
RCF_708	LOC115934314	LOC109027176	0.864	0.0	0.0	0.0	1
RCF_708	LOC115934314	LOC109028042	0.555	0.0	0.0	0.0	1
RCF_709	LOC101132879	LOC101134166	1.0	0.0	0.0	0.0	1
RCF_709	LOC101132879	LOC101143037	0.99	0.0	0.0	0.0	1
RCF_709	LOC101132879	LOC101150321	0.955	0.0	0.0	0.0	1
RCF_710	LOC129532822	LOC101149396	1.0	0.0	0.0	0.0	1
RCF_710	LOC129532822	LOC129532823	1.0	0.0	0.0	0.0	1
RCF_710	LOC129532822	LOC129532832	1.0	0.0	0.0	0.0	1
RCF_711	LOC101152433	LOC101124540	0.974	0.0	0.0	0.0	1
RCF_711	LOC101152433	LOC101136829	1.0	0.0	0.0	0.0	1
RCF_711	LOC101152433	LOC101147142	1.0	0.0	0.0	0.0	1
RCF_696	LOC134758073	LOC101127473	0.658	0.0	0.0	0.0	1
RCF_696	LOC134758073	LOC109026114	0.831	0.0	0.0	0.0	1
RCF_697	LOC101128202	LOC101128557	0.325	0.0	0.0	0.0	1
RCF_698	LOC101144663	LOC101133056	0.996	0.0	0.0	0.0	1
RCF_699	PRR23C	LOC101152850	0.423	0.0	0.0	0.0	1
RCF_699	PRR23C	PRR23A	0.336	0.0	0.0	0.0	1
RCF_700	LOC129526335	LOC101146492	0.98	0.0	0.0	0.0	1
RCF_701	LOC109023896	LOC101135885	0.964	0.0	0.0	0.0	1
RCF_701	LOC109023896	LOC101142361	1.0	0.0	0.0	0.0	1
RCF_701	LOC109023896	LOC101152626	0.974	0.0	0.0	0.0	1
RCF_701	LOC109023896	LOC109024079	0.978	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC101126783	0.997	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524344	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524346	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524347	0.998	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524348	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524349	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524350	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524351	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524352	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524353	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524394	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524397	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524399	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129524400	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533206	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533209	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533212	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533214	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533215	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533217	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533219	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533220	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533221	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533222	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533224	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC129533225	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134758236	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134758981	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134758982	0.968	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134758983	0.998	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134758989	0.934	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134758990	0.968	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134758991	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134758993	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134758995	0.999	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134758996	0.968	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134759008	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134759009	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134759010	1.0	0.0	0.0	0.0	1
RCF_702	LOC129533223	LOC134759057	0.789	0.0	0.0	0.0	1
RCF_703	LOC129534288	LOC101135338	0.749	0.0	0.0	0.0	1
RCF_703	LOC129534288	LOC115934320	0.839	0.0	0.0	0.0	1
RCF_712	LOC101152403	LOC101128093	0.962	0.0	0.0	0.0	1
RCF_712	LOC101152403	LOC101137229	0.894	0.0	0.0	0.0	1
RCF_712	LOC101152403	LOC101139046	0.533	0.0	0.0	0.0	1
RCF_713	LOC101147931	LOC101143702	0.972	0.0	0.0	0.0	1
RCF_714	LOC129533460	LOC115931299	0.827	0.0	0.0	0.0	1
RCF_715	LOC101146806	LOC109024622	0.983	0.0	0.0	0.0	1
RCF_715	LOC101146806	LOC109026990	0.995	0.0	0.0	0.0	1
RCF_716	LOC134758435	LOC115934628	0.834	0.0	0.0	0.0	1
RCF_717	LOC101138200	LOC101129659	0.31	0.0	0.0	0.0	1
RCF_717	LOC101138200	LOC101137094	0.315	0.0	0.0	0.0	1
RCF_717	LOC101138200	LOC101137446	0.302	0.0	0.0	0.0	1
RCF_717	LOC101138200	LOC101143221	0.318	0.0	0.0	0.0	1
RCF_717	LOC101138200	LOC101143583	0.307	0.0	0.0	0.0	1
RCF_717	LOC101138200	LOC101143949	0.301	0.0	0.0	0.0	1
RCF_717	LOC101138200	LOC109023073	0.495	0.0	0.0	0.0	1
RCF_718	LOC101132032	LOC101135994	0.0	0.0	0.0	0.0	0
RCF_718	LOC101132032	LOC101137823	0.645	0.0	0.46	0.0	1
RCF_718	LOC101132032	LOC109026844	0.36	0.0	0.0	0.0	1
RCF_718	LOC101132032	LOC115934664	0.991	0.0	0.811	0.0	1
RCF_718	LOC101132032	LOC129523541	0.412	0.0	0.0	0.0	1
RCF_718	LOC101132032	LOC129533766	0.991	0.0	0.811	0.0	1
RCF_719	LOC129533767	LOC101131333	1.0	0.0	0.722	0.0	1
RCF_720	LOC101130614	LOC101129878	0.643	0.0	0.0	0.0	1
RCF_720	LOC101130614	LOC101130238	0.556	0.0	0.0	0.0	1
RCF_720	LOC101130614	LOC101130972	0.57	0.0	0.0	0.0	1
RCF_721	LOC101128812	LOC101129151	0.0	0.0	0.0	0.0	0
RCF_721	LOC101128812	LOC101134919	0.397	0.0	0.264	0.0	1
RCF_722	LOC101128089	LOC101127726	0.647	0.0	0.0	0.0	1
RCF_723	LOC115933338	LOC134758532	1.0	0.0	0.0	0.0	1
RCF_724	SLC35G5	SLC35G3	1.0	0.0	0.0	0.0	1
RCF_724	SLC35G5	SLC35G4	0.862	0.0	0.0	0.0	1
RCF_725	LOC101153713	LOC115931260	0.957	0.0	0.0	0.0	1
RCF_726	LOC115934679	LOC101126043	1.0	0.0	0.0	0.0	1
RCF_727	LOC134757612	LOC115932887	1.0	0.0	0.0	0.0	1
RCF_688	LOC101140422	LOC101144947	0.941	0.0	0.0	0.0	1
RCF_688	LOC101140422	LOC115933990	0.964	0.0	0.0	0.0	1
RCF_689	LOC129533589	LOC101134365	0.822	0.0	0.0	0.0	1
RCF_689	LOC129533589	LOC101135462	0.979	0.0	0.0	0.0	1
RCF_689	LOC129533589	LOC115935247	0.715	0.0	0.0	0.0	1
RCF_689	LOC129533589	LOC134756550	0.473	0.0	0.0	0.0	1
RCF_690	LOC134757814	LOC115932867	0.852	0.0	0.0	0.0	1
RCF_690	LOC134757814	LOC129533282	1.0	0.0	0.0	0.0	1
RCF_690	LOC134757814	LOC129533340	1.0	0.0	0.0	0.0	1
RCF_690	LOC134757814	LOC134757816	1.0	0.0	0.0	0.0	1
RCF_691	LOC115932964	HNRNPCL1	1.0	0.0	0.0	0.0	1
RCF_691	LOC115932964	LOC101147979	0.948	0.0	0.0	0.0	1
RCF_691	LOC115932964	LOC101148340	1.0	0.0	0.0	0.0	1
RCF_691	LOC115932964	LOC129533082	0.965	0.0	0.0	0.0	1
RCF_691	LOC115932964	LOC134758529	0.994	0.0	0.0	0.0	1
RCF_692	LOC129532770	LOC101126607	0.0	0.0	0.0	0.0	0
RCF_692	LOC129532770	LOC101127689	0.92	0.0	0.0	0.0	1
RCF_692	LOC129532770	LOC101137804	0.0	0.0	0.0	0.0	0
RCF_692	LOC129532770	LOC101140345	0.982	0.0	0.0	0.0	1
RCF_692	LOC129532770	LOC101141058	0.893	0.0	0.0	0.0	1
RCF_692	LOC129532770	LOC101148869	0.997	0.0	0.0	0.0	1
RCF_692	LOC129532770	LOC109023133	0.998	0.0	0.0	0.0	1
RCF_693	LOC101138407	LOC101137655	0.84	0.0	0.0	0.0	1
RCF_693	LOC101138407	LOC101138029	0.942	0.0	0.0	0.0	1
RCF_694	LOC101131083	LOC134757993	0.947	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC101123968	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129523578	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532360	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532377	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532378	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532381	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532382	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532414	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532416	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532417	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532419	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532420	0.99	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532421	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532423	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532425	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532809	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532810	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532811	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532813	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532815	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532817	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532818	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532828	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532829	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC129532831	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134757997	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134757998	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134757999	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134758000	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134758001	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134758002	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134758003	1.0	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134758004	0.99	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134758005	0.99	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134758006	0.99	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134758007	0.99	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134758008	0.99	0.0	0.0	0.0	1
RCF_695	LOC115932855	LOC134758385	1.0	0.0	0.0	0.0	1
RCF_752	LOC101144131	LOC101130619	0.978	0.0	0.0	0.0	1
RCF_752	LOC101144131	LOC101136280	0.974	0.0	0.0	0.0	1
RCF_752	LOC101144131	LOC101146256	1.0	0.0	0.0	0.0	1
RCF_753	LOC115935393	LOC101137127	0.476	0.0	0.0	0.0	1
RCF_754	LOC101136745	LOC101136025	0.785	0.0	0.0	0.0	1
RCF_755	LOC134758882	LOC101132815	1.0	0.0	0.0	0.0	1
RCF_755	LOC134758882	LOC129534664	1.0	0.0	0.0	0.0	1
RCF_756	LOC101133718	LOC115930437	0.994	0.0	0.0	0.0	1
RCF_756	LOC101133718	LOC129524489	0.956	0.0	0.0	0.0	1
RCF_757	LOC115935618	SOCS6	0.998	0.0	0.0	0.0	1
RCF_758	LOC129524120	LOC115932158	0.923	0.0	0.0	0.0	1
RCF_759	LOC129524935	LOC101132464	1.0	0.0	0.0	0.0	1
RCF_744	LOC115935319	LOC101139259	0.971	0.0	0.0	0.0	1
RCF_744	LOC115935319	LOC101151356	1.0	0.0	0.0	0.0	1
RCF_745	LOC101141038	LOC101151223	0.971	0.0	0.0	0.0	1
RCF_746	LOC115930148	LOC129523685	0.978	0.0	0.0	0.0	1
RCF_746	LOC115930148	LOC129523876	0.679	0.0	0.0	0.0	1
RCF_746	LOC115930148	LOC129534781	0.924	0.0	0.0	0.0	1
RCF_746	LOC115930148	LOC134758922	0.679	0.0	0.0	0.0	1
RCF_747	LOC101147007	LOC101146296	1.0	0.0	0.0	0.0	1
RCF_747	LOC101147007	LOC134756440	1.0	0.0	0.0	0.0	1
RCF_748	LOC101145399	LOC101132345	0.899	0.0	0.0	0.0	1
RCF_748	LOC101145399	LOC129534774	0.998	0.0	0.0	0.0	1
RCF_749	LOC101134010	LOC101144033	0.999	0.0	0.0	0.0	1
RCF_750	RNF148	RNF133	1.0	0.0	0.0	0.0	1
RCF_751	SSU72L6	LOC101131398	1.0	0.0	0.0	0.0	1
RCF_751	SSU72L6	LOC115932622	1.0	0.0	0.0	0.0	1
RCF_751	SSU72L6	LOC115932623	1.0	0.0	0.0	0.0	1
RCF_751	SSU72L6	LOC115932624	0.956	0.0	0.0	0.0	1
