chrom	start	end	n_isoforms	n_fsm
NC_073224.2	193729477	193739239	1	0
NC_073224.2	194184848	194310095	7	1
NC_073224.2	194319169	194352881	2	0
NC_073224.2	194367279	194387024	3	0
NC_073224.2	194445090	194554629	2	0
NC_073224.2	194595315	194611737	10	1
NC_073224.2	194920549	194924523	2	0
NC_073224.2	194924755	194933575	1	0
NC_073224.2	194949584	195085730	2	0
NC_073224.2	195150283	195152927	1	0
NC_073224.2	195168725	195198842	3	1
NC_073224.2	195211764	195212661	1	0
NC_073224.2	195263845	195324352	6	0
NC_073224.2	195588438	195720350	1	0
NC_073224.2	195720770	195728061	4	0
NC_073224.2	196012160	196239102	9	0
NC_073224.2	196241058	196296694	4	0
NC_073224.2	196323999	196356437	3	0
NC_073224.2	196492247	196521458	1	0
NC_073224.2	196521500	196524960	1	0
NC_073224.2	196539340	196555480	1	0
NC_073224.2	196577268	196581997	1	0
NC_073224.2	196582184	196587160	1	0
NC_073224.2	196622626	196643664	3	0
NC_073224.2	196689458	196785320	5	1
NC_073224.2	197100541	197128442	1	0
NC_073224.2	197163179	197197640	4	0
NC_073224.2	197241385	197261422	1	0
NC_073224.2	197266395	197267299	1	0
NC_073224.2	197268048	197271025	1	0
NC_073224.2	197289386	197487003	3	0
NC_073224.2	197737526	197745007	1	0
NC_073224.2	198081989	198099363	1	0
NC_073224.2	198706300	198928120	3	0
NC_073224.2	198933657	198939787	1	1
NC_073224.2	198942835	198976220	1	0
NC_073224.2	199184059	199263744	1	0
NC_073224.2	199535073	199553511	1	1
NC_073224.2	199658227	199703422	3	0
NC_073224.2	199719962	199799693	2	0
NC_073224.2	199889901	199923080	2	1
NC_073224.2	200104886	200117387	1	0
NC_073224.2	200117518	200131191	1	0
NC_073224.2	200134889	200137690	1	0
NC_073224.2	200168389	200181922	1	0
NC_073224.2	200191399	200216516	6	0
NC_073224.2	200388017	200404137	2	0
NC_073224.2	200473504	200876150	7	0
NC_073224.2	201035321	201113628	1	0
NC_073224.2	201805526	201806880	1	0
NC_073224.2	201920883	201921970	1	0
NC_073224.2	201944197	201956043	1	0
NC_073224.2	201972641	202011205	2	0
NC_073224.2	202035945	202104395	2	0
NC_073224.2	202148055	202156125	1	0
NC_073224.2	202209686	202249039	1	0
NC_073224.2	202253178	202281342	2	0
NC_073224.2	202396397	202406930	2	0
NC_073224.2	203493523	203495166	1	0
NC_073224.2	203495758	203501347	1	0
NC_073224.2	203516413	203549599	1	0
NC_073224.2	203575305	203628399	3	0
NC_073224.2	203662613	203742518	5	1
NC_073224.2	203819654	203832683	2	0
NC_073224.2	203876179	203885933	1	0
NC_073224.2	203913084	204039233	6	0
NC_073224.2	204374757	204392456	1	0
NC_073224.2	204403505	204536247	10	1
NC_073224.2	204547800	204700499	2	0
NC_073224.2	204776597	204791711	2	0
NC_073224.2	204853121	204996147	17	0
NC_073224.2	205204614	205210487	1	0
NC_073224.2	205244212	205248489	1	0
NC_073224.2	205403048	205420732	1	0
NC_073224.2	206147990	206166312	1	0
NC_073224.2	206249401	206303242	1	0
NC_073224.2	206334331	206344519	1	0
NC_073224.2	206797559	206830719	1	0
NC_073224.2	206988145	207016869	2	2
NC_073224.2	207052442	207059189	1	0
NC_073224.2	207106015	207178274	3	0
NC_073224.2	207605113	207623292	1	0
NC_073224.2	207623493	207665002	2	0
NC_073224.2	207715064	207734351	3	1
NC_073224.2	207739479	207741835	1	0
NC_073224.2	207758436	207777475	3	0
NC_073224.2	207783535	207848685	1	0
NC_073224.2	208018698	208050458	3	0
NC_073224.2	208142129	208168482	2	0
NC_073224.2	208215931	208231935	2	0
NC_073224.2	208254634	208306435	19	0
NC_073224.2	208516617	208536143	1	1
NC_073224.2	208578121	208585843	1	0
NC_073224.2	208600474	208604034	1	0
NC_073224.2	208667417	208690087	1	0
NC_073224.2	208886339	209020036	5	0
NC_073224.2	209921969	209938488	1	0
NC_073224.2	210629879	210677669	2	0
NC_073224.2	210725542	210763716	5	0
NC_073224.2	210769590	210809136	6	0
NC_073224.2	210837431	211070435	2	1
NC_073224.2	211083703	211087050	1	0
NC_073224.2	211090857	211097254	1	0
NC_073224.2	211187159	211220354	1	0
NC_073224.2	211311757	211351707	1	0
NC_073224.2	211673084	211695668	1	0
NC_073224.2	211723288	211754612	1	0
NC_073224.2	211993976	212018723	2	0
NC_073224.2	212209971	212212276	1	0
NC_073224.2	212573912	212579111	1	0
NC_073224.2	212581690	212585417	1	0
NC_073224.2	212594232	212597806	1	0
NC_073224.2	212639510	212711940	2	0
NC_073224.2	213001791	213025875	1	0
NC_073224.2	213046738	213056776	1	0
NC_073224.2	213056777	213071167	1	0
NC_073224.2	213092912	213155283	1	0
NC_073224.2	213368966	213397841	1	0
NC_073224.2	213513160	213529056	1	1
NC_073224.2	213749947	213769969	1	0
NC_073224.2	213813922	213828558	1	0
NC_073224.2	214146787	214314799	4	0
NC_073224.2	214418199	214461864	1	0
NC_073224.2	214504758	214555248	1	1
NC_073224.2	214613841	214625580	1	0
NC_073224.2	215165339	215195430	2	0
NC_073224.2	215424983	215483707	1	0
NC_073224.2	215687643	215695355	1	0
NC_073224.2	215724734	215777551	3	0
NC_073224.2	215859148	215874889	3	0
NC_073224.2	216013531	216043472	1	0
NC_073224.2	216043527	216047958	2	0
NC_073224.2	216050827	216060590	1	0
NC_073224.2	216060651	216066822	1	0
NC_073224.2	216137253	216143789	1	0
NC_073224.2	216281278	216286978	1	0
NC_073224.2	216303906	216309136	1	0
NC_073224.2	216350054	216405926	3	1
NC_073224.2	216492436	216534493	2	0
NC_073224.2	216927977	217063112	2	0
NC_073224.2	217241732	217277906	1	0
NC_073224.2	217753216	217792503	1	0
NC_073224.2	217857397	217859892	1	0
NC_073224.2	218062372	218168332	1	0
NC_073224.2	218361248	218406123	5	0
NC_073224.2	218433980	218484870	17	0
NC_073224.2	218728985	219091663	4	0
NC_073224.2	219111408	219155968	5	0
NC_073224.2	219168221	219179362	1	0
NC_073224.2	219545550	219563746	1	0
NC_073224.2	219569026	219589500	1	0
NC_073224.2	219725596	219728259	1	0
NC_073224.2	219809212	219816954	1	0
NC_073224.2	220271674	220304628	2	0
NC_073224.2	220415939	220562126	1	0
NC_073224.2	220571717	220588739	1	0
NC_073224.2	220588830	220599268	1	0
NC_073224.2	220669249	220690899	1	0
NC_073224.2	220752519	220827093	2	0
NC_073224.2	220986104	220988863	1	0
NC_073224.2	220990185	221002966	1	0
NC_073224.2	221004640	221035968	2	0
NC_073224.2	221038772	221068396	1	0
NC_073224.2	221531877	221683362	1	0
NC_073224.2	221811221	221825313	1	0
NC_073224.2	222481448	222503850	2	0
NC_073224.2	222508912	222518483	1	0
NC_073224.2	222522054	222530800	1	0
NC_073224.2	222860839	222896226	1	0
NC_073224.2	222910538	222928735	2	0
NC_073224.2	222941777	222984394	1	0
NC_073224.2	223156765	223205281	1	0
NC_073224.2	223262099	223263942	1	0
NC_073224.2	223478281	223553675	7	0
NC_073224.2	223697887	223717427	1	0
NC_073224.2	223727712	223748308	4	0
NC_073224.2	223787101	223818106	1	0
NC_073224.2	223832768	223937439	2	0
NC_073224.2	223980435	223989887	1	0
NC_073224.2	224043964	224064243	1	0
NC_073224.2	224170452	224174480	1	1
NC_073224.2	224211423	224245527	3	0
NC_073224.2	224445434	224446434	1	0
NC_073224.2	224538663	224567633	1	0
NC_073224.2	224662558	224696920	2	0
NC_073224.2	224784028	224941172	5	0
NC_073224.2	225064833	225068497	1	0
NC_073224.2	225070394	225077518	1	0
NC_073224.2	225129619	225229880	1	0
NC_073224.2	225772206	225862375	1	0
NC_073224.2	225908553	225912488	1	0
NC_073224.2	226417948	226431731	1	0
NC_073224.2	227298250	227301334	1	1
NC_073224.2	227814612	227817807	1	1
NC_073224.2	228085752	228286286	3	0
NC_073224.2	228453228	228511783	1	0
NC_073224.2	228564062	228576768	2	0
NC_073224.2	228618334	228659877	1	0
NC_073224.2	228752010	228754566	1	0
NC_073224.2	228755131	228835129	8	0
NC_073224.2	228847365	228862001	1	1
NC_073224.2	228923131	228935841	1	1
NC_073224.2	229366999	229499149	2	0
NC_073224.2	229505797	229541938	2	0
NC_073224.2	229635507	229661462	2	1
NC_073224.2	229977495	230137635	3	0
NC_073224.2	230160497	230182138	2	0
NC_073224.2	230213346	230404630	3	0
NC_073224.2	230433567	230583050	5	0
NC_073224.2	230890083	230967107	2	0
NC_073224.2	231534884	231580900	2	0
NC_073224.2	231598496	231599632	1	0
NC_073224.2	231610343	231615986	1	0
NC_073224.2	231736845	231754301	2	0
NC_073224.2	232272285	232298365	1	0
NC_073224.2	232634008	232657600	3	0
NC_073224.2	232772864	232833696	1	0
NC_073224.2	232836505	232846835	1	0
NC_073224.2	232848406	232979175	2	0
NC_073224.2	233732577	233835138	2	0
NC_073224.2	233920051	233996193	10	2
NC_073224.2	233996204	234005098	1	0
NC_073224.2	234030965	234040268	2	1
NC_073224.2	234124426	234153910	1	0
NC_073224.2	234157603	234180075	1	0
NC_073224.2	234283512	234390190	2	0
NC_073224.2	234403992	234420834	3	0
NC_073224.2	234634379	234767062	5	1
NC_073224.2	236214594	236216518	1	0
NC_073224.2	236222617	236226881	1	0
NC_073224.2	236627152	236665983	1	1
NC_073224.2	236725942	236732274	1	0
NC_073224.2	236757319	236785096	3	0
NC_073224.2	236819676	236828671	1	0
NC_073224.2	236861445	236869701	1	1
NC_073224.2	236872565	236875924	1	0
NC_073224.2	236895613	236907670	1	1
NC_073224.2	236990799	237009874	3	0
NC_073224.2	237126603	237156628	1	0
NC_073224.2	238624069	238667159	6	1
NC_073224.2	238726652	238744490	5	0
NC_073224.2	238848657	238862596	2	1
NC_073224.2	238949923	239029340	1	0
NC_073224.2	239063140	239073958	2	1
NC_073224.2	239152342	239203495	1	0
NC_073224.2	239365528	239470995	1	0
NC_073224.2	239476017	239511621	4	0
NC_073224.2	239511913	239565347	7	0
NC_073224.2	239565920	239568523	1	0
NC_073224.2	239570013	239585601	3	0
NC_073224.2	239666473	239688327	1	0
NC_073224.2	239703693	239721167	1	0
NC_073224.2	239757996	239761719	1	1
NC_073224.2	239789917	239811206	8	0
NC_073224.2	239839219	239845421	1	0
NC_073224.2	239847759	239863003	2	0
NC_073224.2	239872977	239889761	2	0
NC_073224.2	239905821	239910591	1	0
NC_073224.2	239917427	239922893	1	0
NC_073224.2	239923043	239942937	2	1
NC_073224.2	240079806	240114798	4	0
NC_073224.2	240127391	240137945	3	0
NC_073224.2	240142557	240151929	2	0
NC_073224.2	240227487	240236477	1	0
NC_073224.2	240243055	240259106	2	0
NC_073227.2	8238372	8239238	1	0
NC_073227.2	8391648	8392031	1	0
NC_073227.2	8581910	8582293	1	0
NC_073227.2	8705290	8791474	1	0
NC_073227.2	8792445	8798587	1	0
NC_073227.2	8995055	9109797	4	0
NC_073227.2	9192921	9236158	1	0
NC_073227.2	9246973	9250781	1	0
NC_073227.2	9274496	9348607	3	0
NC_073227.2	9416449	9507062	5	1
NC_073227.2	9535709	9549848	2	0
NC_073227.2	9591376	9608934	1	0
NC_073227.2	9781768	9783435	1	0
NC_073227.2	9827382	9848365	2	0
NC_073227.2	9865556	9918068	3	0
NC_073227.2	10299337	10323228	1	0
NC_073227.2	10381181	10388851	2	0
NC_073227.2	10559819	10587683	4	0
NC_073227.2	10638390	10646487	1	0
NC_073227.2	10649354	10815115	1	0
NC_073227.2	11270479	11303343	2	0
NC_073227.2	11312439	11328339	2	0
NC_073227.2	11415211	11522968	16	2
NC_073227.2	11644322	11705564	2	0
NC_073227.2	11781283	11787479	1	0
NC_073227.2	11865253	12013330	4	1
NC_073227.2	12075590	12080288	1	0
NC_073227.2	12088185	12110719	1	0
NC_073227.2	12892554	12897231	1	0
NC_073227.2	12975982	13038150	1	1
NC_073227.2	13097369	13135835	2	0
NC_073227.2	13299273	13440440	1	0
NC_073227.2	13661032	13667577	1	0
NC_073227.2	13670270	13691750	1	0
NC_073227.2	13737209	13767289	1	0
NC_073227.2	14343871	14353072	1	0
NC_073227.2	14543690	14626251	1	0
NC_073227.2	14736312	14740746	1	0
NC_073227.2	14990014	15090016	1	0
NC_073227.2	15100999	15106734	1	0
NC_073227.2	15107350	15165332	3	1
NC_073227.2	15210015	15356216	8	0
NC_073227.2	15359306	15362164	1	0
NC_073227.2	16763730	16992929	2	0
NC_073227.2	17111378	17142949	2	0
NC_073227.2	17184794	17197527	1	0
NC_073227.2	17220019	17245458	1	0
NC_073227.2	17323644	17453544	2	0
NC_073227.2	17459289	17463989	1	0
NC_073227.2	17469292	17496064	2	0
NC_073227.2	17670606	17678309	2	0
NC_073227.2	17900804	17923843	1	0
NC_073227.2	18301375	18304780	1	0
NC_073227.2	18664115	18686762	7	5
NC_073227.2	19284949	19380583	1	0
NC_073227.2	19538671	19573348	1	0
NC_073227.2	19607343	19616616	3	0
NC_073227.2	21573486	21697150	3	0
NC_073227.2	21781488	21817803	1	0
NC_073227.2	22043151	22144618	1	0
NC_073227.2	22911193	23070433	1	0
NC_073227.2	23679069	23814221	2	1
NC_073227.2	23817146	23945321	5	0
NC_073227.2	24251731	24297729	1	0
NC_073227.2	24375914	24403394	1	0
NC_073227.2	24760340	24890387	2	0
NC_073227.2	25274595	25361051	2	0
NC_073227.2	25487935	25537049	1	0
NC_073227.2	25697665	25723412	1	0
NC_073227.2	25823864	25844031	1	0
NC_073227.2	25913152	25916000	1	0
NC_073227.2	26000469	26229912	7	1
NC_073227.2	26621471	26726623	1	0
NC_073227.2	26837281	27071032	2	0
NC_073227.2	27653642	27731206	1	0
NC_073227.2	28881084	28920998	1	0
NC_073227.2	30536182	30709096	6	0
NC_073227.2	30824455	31013926	5	1
NC_073227.2	31028782	31031605	1	0
NC_073227.2	32704093	32763288	1	0
NC_073227.2	32770941	32776840	1	0
NC_073227.2	33018279	33094981	2	0
NC_073227.2	33343015	33461792	5	0
NC_073227.2	33495955	33553119	2	0
NC_073227.2	33559897	33602315	3	0
NC_073227.2	33608422	33667673	1	0
NC_073227.2	34506858	34616937	3	1
NC_073227.2	34764896	34943712	8	0
NC_073227.2	36265280	36341352	1	0
NC_073227.2	36482805	36486839	1	0
NC_073227.2	37357492	37363595	1	0
NC_073227.2	39055220	39085180	1	0
NC_073227.2	41413989	41451822	1	0
NC_073227.2	41555278	41651368	1	0
NC_073227.2	42311418	42378223	1	0
NC_073227.2	42772322	42781314	1	0
NC_073227.2	44226255	44286608	2	0
NC_073227.2	45114434	45118851	1	0
NC_073227.2	45145692	45148894	1	0
NC_073227.2	45827806	45835965	1	0
NC_073227.2	45855542	45891246	1	0
NC_073227.2	46006258	46171300	6	0
NC_073227.2	46629537	46639857	1	0
NC_073227.2	46642971	46697108	1	0
NC_073227.2	47170169	47394275	7	0
NC_073227.2	47476686	47500518	2	1
NC_073227.2	47521780	47550644	1	0
NC_073227.2	47572440	47629282	1	0
NC_073227.2	48078060	48181281	6	0
NC_073227.2	48220413	48267574	1	1
NC_073227.2	48772367	48809627	1	0
NC_073227.2	48835777	49233821	9	0
NC_073227.2	49383245	49721529	4	1
NC_073227.2	50471207	50677939	5	0
NC_073227.2	52694212	52738732	5	1
NC_073227.2	55478691	55606277	3	0
NC_073227.2	56356745	56432392	1	0
NC_073227.2	56507873	56788435	3	0
NC_073227.2	56838911	56869809	2	0
NC_073227.2	58081300	58118136	7	0
NC_073227.2	58244212	58380988	2	0
NC_073227.2	58633878	58702276	2	0
NC_073227.2	58724670	58816823	2	0
NC_073227.2	59692605	59696642	1	0
NC_073227.2	60257262	60287111	1	0
NC_073227.2	61002555	61104999	1	0
NC_073227.2	61501112	61512813	1	0
NC_073227.2	61690621	61694332	1	0
NC_073227.2	63248223	63254220	1	0
NC_073227.2	63254550	63255571	1	0
NC_073227.2	64309073	64985086	3	0
NC_073227.2	68824172	68854373	1	0
NC_073227.2	69291406	69345553	1	0
NC_073227.2	69824032	69865113	1	0
NC_073227.2	69938034	69987656	12	2
NC_073227.2	70014341	70145465	2	0
NC_073227.2	70419085	70471629	5	0
NC_073227.2	70567006	70570924	1	0
NC_073227.2	70793944	70897492	14	0
NC_073227.2	70915031	70945536	2	0
NC_073227.2	71605596	71688217	3	0
NC_073227.2	72260610	72286108	1	0
NC_073227.2	72707055	72910228	4	4
NC_073227.2	73001674	73232549	1	0
NC_073227.2	73261147	73266135	1	0
NC_073227.2	73659318	73662020	1	0
NC_073227.2	73694950	73699837	1	0
NC_073227.2	73721652	73729513	1	0
NC_073227.2	74282182	74331344	1	0
NC_073227.2	74467122	74543818	6	0
NC_073227.2	89609140	89621666	1	0
NC_073227.2	89792911	89800902	1	0
NC_073227.2	90047068	90064854	1	1
NC_073227.2	90146526	90151108	1	0
NC_073227.2	90727909	90734128	1	0
NC_073227.2	90736410	90738105	1	0
NC_073227.2	90910096	91016370	14	3
NC_073227.2	91021717	91046470	2	0
NC_073227.2	91395487	91663064	1	0
NC_073227.2	92370873	92381797	1	0
NC_073227.2	93288528	93300425	1	1
NC_073227.2	93303394	93346530	2	0
NC_073227.2	93814832	93821514	1	0
NC_073227.2	93824834	93852752	1	0
NC_073227.2	94433777	94556903	1	0
NC_073227.2	94593648	94611989	1	0
NC_073227.2	94632397	94641700	1	0
NC_073227.2	95169505	95178014	1	0
NC_073227.2	95200723	95294798	1	0
NC_073227.2	95718490	95787213	6	3
NC_073227.2	95882344	96057222	3	0
NC_073227.2	96102894	96145605	1	1
NC_073227.2	96260261	96397160	6	1
NC_073227.2	96461242	96562017	2	0
NC_073227.2	96994734	97055757	1	0
NC_073227.2	97157434	97182452	1	0
NC_073227.2	97192814	97287791	2	1
NC_073227.2	97306187	97327065	1	0
NC_073227.2	97396851	97403627	1	0
NC_073227.2	98331144	98339788	1	0
NC_073227.2	98426453	98429253	1	0
NC_073227.2	98509476	98610862	1	0
NC_073227.2	98695972	98712381	1	0
NC_073227.2	99095794	99186075	1	0
NC_073227.2	99189337	99206628	1	0
NC_073227.2	99210808	99358941	3	0
NC_073227.2	100706131	100711241	1	0
NC_073227.2	101361445	101489320	1	1
NC_073227.2	101708026	101753311	1	0
NC_073227.2	102523293	102571164	2	0
NC_073227.2	102718307	102748537	2	0
NC_073227.2	103097141	103170166	17	7
NC_073227.2	103179537	103199229	1	0
NC_073227.2	103583444	103623060	1	0
NC_073227.2	103697694	103746290	1	0
NC_073227.2	103746298	103775739	3	2
NC_073227.2	104516896	104522484	1	0
NC_073227.2	104961942	104974058	1	0
NC_073227.2	104992163	105055322	1	0
NC_073227.2	105110132	105234127	1	0
NC_073227.2	106334538	106770455	10	2
NC_073227.2	106866636	106911141	1	0
NC_073227.2	107321769	107453785	1	0
NC_073227.2	107476554	107555677	1	0
NC_073227.2	107591171	107592857	1	0
NC_073227.2	107602054	107602559	1	0
NC_073227.2	107657079	107706224	2	0
NC_073227.2	107737232	107774206	2	0
NC_073227.2	107916479	107924374	1	0
NC_073227.2	107924508	107926814	1	0
NC_073227.2	108402942	108549983	4	0
NC_073227.2	108580129	108602690	1	0
NC_073227.2	108695231	108774020	4	0
NC_073227.2	108909353	109027463	2	0
NC_073227.2	109044431	109429160	11	3
NC_073227.2	109773450	109803889	1	0
NC_073227.2	110442640	111394153	4	0
NC_073227.2	113460982	114073593	2	0
NC_073227.2	114516076	114602518	6	0
NC_073227.2	114609666	114619903	1	0
NC_073227.2	114645686	114653975	1	0
NC_073227.2	114763554	114980103	4	0
NC_073227.2	115068876	115467237	2	0
NC_073227.2	118413375	118451926	2	0
NC_073227.2	118487095	118494982	1	0
NC_073227.2	118570052	118745009	14	2
NC_073227.2	119169501	119285834	7	1
NC_073227.2	119293747	119360817	4	0
NC_073227.2	119386803	119609670	5	0
NC_073227.2	119613472	119614527	1	0
NC_073227.2	119616083	119641265	2	1
NC_073227.2	119724769	119731705	1	0
NC_073227.2	119732983	119740432	1	0
NC_073227.2	119824072	119826241	1	0
NC_073227.2	119835477	119855286	1	0
NC_073227.2	119860446	119937962	2	0
NC_073227.2	120192698	120208753	1	0
NC_073227.2	120703398	120834484	1	0
NC_073227.2	122002264	122004028	1	0
NC_073227.2	122033660	122086757	1	0
NC_073227.2	122602473	122628606	1	0
NC_073227.2	122787386	122836210	1	0
NC_073227.2	122886337	122950935	1	0
NC_073227.2	122964968	123094328	9	0
NC_073227.2	123160879	123224498	3	0
NC_073227.2	123239186	123350717	1	0
NC_073227.2	123362045	123408134	2	0
NC_073227.2	123408370	123431815	3	0
NC_073227.2	123529772	123535822	1	0
NC_073227.2	124125398	124130986	1	0
NC_073227.2	125620856	125664485	2	0
NC_073227.2	125754885	125859432	4	1
NC_073227.2	126033088	126038680	1	0
NC_073227.2	126064873	126093944	1	1
NC_073227.2	126436766	126701890	4	1
NC_073227.2	126996074	127153647	1	0
NC_073227.2	127998728	128105323	1	0
NC_073227.2	128317103	128339016	2	0
NC_073227.2	128722719	128727354	1	0
NC_073227.2	129006212	129018193	1	1
NC_073227.2	129205642	129229399	1	0
NC_073227.2	129238637	129249884	1	0
NC_073227.2	129266027	129448905	1	0
NC_073227.2	129761122	129834021	2	0
NC_073227.2	129955794	130081666	3	1
NC_073227.2	130133648	130220065	6	0
NC_073227.2	130237804	130240270	1	0
NC_073227.2	130355095	130370633	1	0
NC_073227.2	130371807	130385513	1	0
NC_073227.2	130396460	130409040	1	0
NC_073227.2	132232453	132281468	1	0
NC_073227.2	132915878	132942691	1	0
NC_073227.2	133012404	133033761	3	0
NC_073227.2	133557463	133765726	1	0
NC_073227.2	133905216	133913506	1	0
NC_073227.2	134286985	134366159	1	0
NC_073227.2	134945565	134950427	1	0
NC_073227.2	135229119	135374721	1	0
NC_073227.2	138476041	138480001	1	0
NC_073227.2	138547564	138560105	1	0
NC_073227.2	138730243	138780687	2	0
NC_073227.2	138837901	138849509	1	0
NC_073227.2	138849798	138875774	3	0
NC_073227.2	138891918	139003038	3	0
NC_073227.2	139312302	139314547	1	0
NC_073227.2	139348763	139376130	1	0
NC_073227.2	139491039	139734819	16	0
NC_073227.2	139742341	139755774	1	0
NC_073227.2	140687306	140692445	1	0
NC_073227.2	140814675	141042730	3	0
NC_073227.2	141148604	141190857	1	0
NC_073227.2	141192419	141201015	1	0
NC_073227.2	141251262	141269880	1	0
NC_073227.2	141446743	141449933	1	0
NC_073227.2	141452198	141459963	1	0
NC_073227.2	141918645	141934260	2	0
NC_073227.2	141949418	141964789	1	0
NC_073227.2	142549712	142555030	2	0
NC_073227.2	142707470	142751653	2	0
NC_073227.2	142998462	143374456	4	0
NC_073227.2	143666085	143863881	5	0
NC_073227.2	143964131	144025173	3	0
NC_073227.2	145358785	145379526	1	0
NC_073227.2	145597983	145642487	1	0
NC_073227.2	146585097	146665320	2	0
NC_073227.2	147795661	147883588	9	0
NC_073227.2	147893880	147942420	2	0
NC_073227.2	148039720	148060256	2	0
NC_073227.2	148079365	148173462	7	0
NC_073227.2	148253940	148294543	3	0
NC_073227.2	148302767	148366265	1	0
NC_073227.2	148522307	148589235	1	0
NC_073227.2	148645247	148695998	1	0
NC_073227.2	149041421	149106795	7	1
NC_073227.2	149117724	149323536	3	1
NC_073227.2	149323591	149343651	1	0
NC_073227.2	150131295	150208983	1	0
NC_073227.2	150246471	150261658	1	0
