label	ref	mem	ref_j	mem_j	co	frac_ref	frac_mem	aln_cov_small	contig	seq_id
bridge	LOC129528441	LOC129529421	12	2	2	0.167	1.0	1.0	2	0.9957627118644068
bridge	LOC129528441	LOC129526956	12	3	3	0.25	1.0	0.582	3	0.9872448979591837
bridge	LOC129528441	LOC129529477	12	2	2	0.167	1.0	1.0	2	1.0
bridge	LOC129528441	LOC129528199	12	2	2	0.167	1.0	1.0	2	1.0
bridge	LOC129528441	LOC129530498	12	4	4	0.333	1.0	0.905	4	0.9910714285714286
bridge	LOC129528441	LOC129530400	12	2	2	0.167	1.0	1.0	2	1.0
bridge	GCC2	LOC101131768	22	22	3	0.136	0.136	0.062	3	0.9688073394495413
bridge	GCC2	LOC129531666	22	22	3	0.136	0.136	0.308	3	0.9678456591639871
bridge	GCC2	LOC129531667	22	22	3	0.136	0.136	0.309	3	0.9720183486238532
bridge	EEF2KMT	LOC101130354	8	6	6	0.75	1.0	0.951	6	0.9398034398034398
bridge	EEF2KMT	LOC134756549	8	8	6	0.75	0.75	0.855	4	0.9506966773847803
bridge	LOC101130854	NPIPB11	31	25	19	0.613	0.76	0.395	19	0.9843107956667911
bridge	LOC101130854	LOC115933079	31	26	19	0.613	0.731	0.395	19	0.981322375793799
bridge	LOC101130854	LOC129528916	31	4	4	0.129	1.0	0.592	4	0.9627450980392157
bridge	LOC101130854	LOC115933071	31	28	19	0.613	0.679	0.395	19	0.9911436272622256
bridge	LOC115935415	LOC129534752	11	3	3	0.273	1.0	0.426	3	0.9840319361277445
bridge	LOC115935415	LOC115932795	11	7	7	0.636	1.0	0.721	7	0.9785992217898832
bridge	LOC115935415	LOC115935266	11	8	7	0.636	0.875	0.691	7	0.984375
bridge	LOC115930071	LOC101148714	10	1	0	0.0	0.0	0.839	0	0.909480122324159
bridge	TARS1	LOC134757604	18	2	0	0.0	0.0	0.523	0	1.0
bridge	LOC134759004	LOC134759006	3	3	3	1.0	1.0	0.997	3	0.9928109273903667
bridge	LOC134759004	LOC134759005	3	3	3	1.0	1.0	1.0	3	1.0
bridge	LOC134759004	LOC129524357	3	2	2	0.667	1.0	1.0	2	0.9983539094650206
bridge	LOC134759004	LOC134759001	3	2	2	0.667	1.0	1.0	2	0.9909465020576131
bridge	LOC134759004	LOC134759007	3	3	3	1.0	1.0	1.0	3	0.9935483870967742
bridge	LOC101139703	LOC129530378	16	13	9	0.562	0.692	0.5	9	0.9970731707317073
bridge	LOC101139703	LOC129526951	16	13	12	0.75	0.923	0.991	12	0.9723874256584537
bridge	ARG2	VTI1B	7	5	0	0.0	0.0	0.31	0	1.0
bridge	SH3BGRL2	LOC115930613	5	2	0	0.0	0.0	0.0	0	0.9009345794392524
bridge	SH3BGRL2	LOC109027309	5	2	0	0.0	0.0	0.0	0	0.9246323529411765
bridge	SH3BGRL2	LOC134756439	5	1	0	0.0	0.0	0.0	0	0.9062937062937063
bridge	SH3BGRL2	TMEM212	5	4	0	0.0	0.0	0.0	0	0.9257759784075573
bridge	SH3BGRL2	LOC115935329	5	2	0	0.0	0.0	0.0	0	0.9118012422360249
bridge	SH3BGRL2	LOC134757115	5	1	0	0.0	0.0	0.0	0	0.9066846119336025
bridge	SH3BGRL2	LOC129531833	5	2	0	0.0	0.0	0.0	0	0.9223684210526316
bridge	SH3BGRL2	LOC129525958	5	2	0	0.0	0.0	0.0	0	0.9070175438596492
bridge	GGT1	LOC134756365	15	5	4	0.267	0.8	0.935	4	0.9881720430107527
bridge	GGT1	LOC129523490	15	4	3	0.2	0.75	0.786	2	0.9849462365591398
bridge	GGT1	LOC129529623	15	5	4	0.267	0.8	0.467	4	0.989247311827957
bridge	GGT1	LOC129529427	15	8	7	0.467	0.875	0.593	7	0.9094229364499635
bridge	GGT1	LOC129529621	15	4	3	0.2	0.75	0.786	2	0.986021505376344
bridge	GGT1	LOC129528175	15	5	5	0.333	1.0	0.874	5	0.9277620396600567
bridge	GGT1	GGTLC1	15	6	4	0.267	0.667	0.762	4	0.9715789473684211
bridge	GGT1	LOC109024567	15	3	3	0.2	1.0	0.902	2	0.9658703071672355
bridge	GGT1	LOC129529628	15	2	2	0.133	1.0	0.787	2	0.998
bridge	GGT1	LOC109024570	15	5	4	0.267	0.8	0.935	4	0.9881720430107527
bridge	GGT1	LOC134756364	15	4	3	0.2	0.75	0.78	2	0.9870967741935484
bridge	GGT1	LOC129529624	15	4	3	0.2	0.75	0.786	2	0.9870967741935484
bridge	GGT1	LOC101149759	15	4	3	0.2	0.75	0.786	2	0.9881720430107527
bridge	GGT1	LOC129529588	15	4	4	0.267	1.0	0.903	3	0.9583727530747398
real	GGT1	GGTLC2	15	4	3	0.2	0.75	0.836	2	0.9806451612903225
bridge	ANAPC1	LOC109025714	47	24	24	0.511	1.0	0.935	24	0.9896969696969697
bridge	ANAPC1	LOC134756741	47	3	3	0.064	1.0	0.841	3	0.9911242603550295
bridge	ANAPC1	LOC134756742	47	5	5	0.106	1.0	0.927	5	0.9873949579831933
bridge	ANAPC1	LOC129531482	47	5	4	0.085	0.8	0.498	4	0.9878682842287695
bridge	ANAPC1	LOC115933561	47	9	9	0.191	1.0	0.598	7	0.9261213720316622
bridge	LOC129526459	LOC134757067	1	1	1	1.0	1.0	1.0	1	0.9924924924924925
bridge	LOC129526459	LOC129526463	1	1	1	1.0	1.0	1.0	1	0.9954954954954955
bridge	LOC129526459	LOC134757062	1	1	1	1.0	1.0	1.0	1	0.9984984984984985
bridge	LOC129526459	LOC134757069	1	1	1	1.0	1.0	1.0	1	0.9954954954954955
bridge	LOC129526459	LOC129526462	1	1	1	1.0	1.0	1.0	1	1.0
bridge	LOC129526459	LOC129526460	1	1	1	1.0	1.0	1.0	1	0.9984984984984985
bridge	LOC129526459	LOC134757065	1	1	1	1.0	1.0	1.0	1	1.0
bridge	LOC129526459	LOC129526467	1	1	1	1.0	1.0	1.0	1	0.996996996996997
bridge	LOC129526459	LOC134757063	1	1	1	1.0	1.0	1.0	1	1.0
bridge	LOC129526459	LOC134757064	1	1	1	1.0	1.0	1.0	1	1.0
bridge	LOC129524260	LOC129533142	5	5	5	1.0	1.0	1.0	5	0.9899272523782876
bridge	LOC129524260	LOC129530539	5	5	5	1.0	1.0	0.999	5	0.9866071428571429
bridge	LOC129524260	LOC129528259	5	5	5	1.0	1.0	1.0	5	0.9873563218390805
bridge	LOC129524260	LOC134758032	5	2	2	0.4	1.0	0.984	2	0.9920692141312184
bridge	LOC129524260	LOC129532372	5	4	4	0.8	1.0	0.909	4	0.986478180700676
bridge	LOC129524260	LOC134758397	5	1	1	0.2	1.0	1.0	1	0.9444844989185291
bridge	LOC129524260	LOC129531995	5	3	3	0.6	1.0	0.987	3	0.992089650626236
bridge	LOC129524260	LOC129528733	5	5	5	1.0	1.0	1.0	5	0.9873563218390805
bridge	LOC129524260	LOC129527796	5	5	5	1.0	1.0	0.91	5	0.9920049200492005
bridge	LOC129525652	LOC129532901	8	5	3	0.375	0.6	0.315	3	0.9804878048780488
bridge	LOC129525652	LOC134757571	8	2	2	0.25	1.0	0.682	2	1.0
bridge	LOC129525652	LOC129525739	8	8	8	1.0	1.0	1.0	8	0.996042216358839
bridge	LOC129525652	LOC134758391	8	6	6	0.75	1.0	0.763	6	0.9899295065458208
bridge	LOC129525652	LOC101150448	8	2	2	0.25	1.0	0.396	2	0.996551724137931
bridge	LOC129525394	LOC129527621	2	2	0	0.0	0.0	0.381	0	0.9120603015075377
bridge	LOC129525394	LOC134757935	2	2	0	0.0	0.0	0.39	0	0.9215686274509803
bridge	LOC129525394	LOC134756677	2	1	0	0.0	0.0	0.392	0	0.9203539823008849
bridge	LOC129525394	LOC134756815	2	2	0	0.0	0.0	0.328	0	0.9300291545189504
bridge	LOC129525394	LOC134757630	2	1	1	0.5	1.0	0.411	1	0.9230769230769231
bridge	LOC129525394	LOC129526805	2	2	0	0.0	0.0	0.407	0	0.9077306733167082
bridge	LOC129525394	LOC134759326	2	1	0	0.0	0.0	0.505	0	0.9142156862745098
bridge	LOC129525394	LOC134759230	2	2	0	0.0	0.0	0.385	0	0.9129353233830846
bridge	LOC129525394	LOC129529131	2	2	0	0.0	0.0	0.39	0	0.9068627450980392
bridge	LOC129534554	LOC134756823	4	4	2	0.5	0.5	0.625	2	0.9901356350184957
bridge	LOC129534554	LOC134756494	4	2	2	0.5	1.0	0.815	2	0.9938574938574939
bridge	LOC129534554	LOC134756824	4	4	2	0.5	0.5	0.625	2	0.9889434889434889
bridge	LOC129534554	LOC134756491	4	2	2	0.5	1.0	0.798	2	0.9914110429447853
bridge	LOC129534554	LOC134757294	4	2	2	0.5	1.0	0.606	2	0.991389913899139
bridge	LOC129534554	LOC134758128	4	2	2	0.5	1.0	0.984	2	0.9936102236421726
bridge	LOC129534554	LOC134756820	4	4	2	0.5	0.5	0.624	2	0.9913366336633663
bridge	LOC129534554	LOC129528380	4	2	2	0.5	1.0	0.606	2	0.993849938499385
bridge	LOC129534554	LOC134758030	4	1	1	0.25	1.0	0.606	1	0.992619926199262
bridge	LOC129534554	LOC134756493	4	2	2	0.5	1.0	0.815	2	0.9938574938574939
bridge	LOC129534554	LOC134756492	4	2	2	0.5	1.0	0.815	2	0.9938574938574939
bridge	LOC129534554	LOC134758127	4	2	2	0.5	1.0	0.98	2	0.9933142311365807
bridge	LOC129534554	LOC129534177	4	3	2	0.5	0.667	0.661	2	1.0
bridge	LOC129534554	LOC134756818	4	4	2	0.5	0.5	0.625	2	0.9901356350184957
bridge	LOC129534554	LOC134756496	4	2	2	0.5	1.0	0.799	2	0.9914110429447853
bridge	LOC129534554	LOC134758136	4	3	2	0.5	0.667	0.631	2	0.9906166219839142
bridge	LOC129534554	LOC134758131	4	2	1	0.25	0.5	0.477	1	0.9868995633187773
bridge	LOC129534554	LOC134756495	4	2	2	0.5	1.0	0.814	2	0.9914110429447853
bridge	LOC134758553	LOC134759134	1	1	0	0.0	0.0	0.96	0	0.9835125448028674
bridge	LOC134758553	LOC134759136	1	1	1	1.0	1.0	0.639	1	0.9835125448028674
bridge	LOC134758553	LOC134759135	1	1	1	1.0	1.0	0.941	1	0.9256880733944954
bridge	LOC129526395	LOC129526550	10	8	8	0.8	1.0	0.727	7	0.9280855199222546
bridge	LOC129526395	LOC129529435	10	3	3	0.3	1.0	0.971	3	0.9526184538653366
bridge	LOC129526395	LOC129524675	10	4	3	0.3	0.75	0.69	3	0.9836956521739131
bridge	LOC129526395	LOC129529220	10	1	0	0.0	0.0	0.0	0	0.9645608628659477
bridge	LOC129526395	LOC129531431	10	5	5	0.5	1.0	1.0	4	0.9807427785419532
bridge	LOC129526395	LOC129526409	10	8	7	0.7	0.875	0.662	6	0.9965357967667436
bridge	LOC129526395	LOC129527278	10	8	8	0.8	1.0	0.72	8	0.9396599012616567
bridge	LOC129526395	LOC129528236	10	5	5	0.5	1.0	0.719	5	0.9873949579831933
bridge	LOC129526395	LOC129529294	10	5	5	0.5	1.0	0.957	5	0.9911190053285968
bridge	LOC129526395	LOC101142904	10	9	8	0.8	0.889	0.756	8	0.9661764705882353
bridge	LOC129526395	LOC101144369	10	8	8	0.8	1.0	0.69	8	0.9753086419753086
bridge	LOC129526395	LOC129532222	10	10	8	0.8	0.8	0.515	8	0.9553330766268772
bridge	LOC129526395	FRG1	10	8	8	0.8	1.0	0.774	8	0.9771528998242531
bridge	LOC101126312	LOC129524366	3	3	3	1.0	1.0	1.0	3	0.9620071684587813
bridge	LOC101126312	LOC129524365	3	3	3	1.0	1.0	1.0	3	0.9627240143369176
bridge	LOC101126312	LOC101130785	3	3	3	1.0	1.0	0.974	3	0.9579974543911752
bridge	LOC101126312	LOC134759000	3	3	3	1.0	1.0	1.0	3	0.9648745519713262
bridge	LOC101126312	LOC129524357	3	2	2	0.667	1.0	1.0	2	0.9670781893004116
bridge	LOC101126312	LOC134759007	3	3	3	1.0	1.0	1.0	3	0.9663082437275986
bridge	LOC101126312	LOC129524361	3	3	3	1.0	1.0	1.0	3	0.9634408602150538
bridge	LOC101126312	LOC115934340	3	3	3	1.0	1.0	1.0	3	0.9595606590114828
bridge	LOC101126312	LOC134759004	3	3	3	1.0	1.0	1.0	3	0.9627240143369176
bridge	LOC101126312	LOC129524373	3	3	3	1.0	1.0	1.0	3	0.9655913978494624
bridge	LOC101126312	LOC129524364	3	3	3	1.0	1.0	1.0	3	0.9634408602150538
bridge	LOC101126312	LOC129524360	3	3	3	1.0	1.0	1.0	3	0.96415770609319
bridge	LOC101126312	LOC134759006	3	3	3	1.0	1.0	0.997	3	0.9654924514737598
bridge	LOC101126312	LOC134759005	3	3	3	1.0	1.0	1.0	3	0.9627240143369176
bridge	LOC101126312	LOC129524376	3	3	3	1.0	1.0	1.0	3	0.9634408602150538
bridge	LOC101126312	LOC129524371	3	3	3	1.0	1.0	1.0	3	0.9655913978494624
bridge	LOC101126312	LOC129524368	3	3	3	1.0	1.0	1.0	3	0.9620071684587813
bridge	LOC101126312	LOC134758998	3	3	3	1.0	1.0	1.0	3	0.96415770609319
bridge	LOC101126312	LOC129524369	3	3	3	1.0	1.0	1.0	3	0.9634408602150538
bridge	LOC101126312	LOC129524372	3	3	3	1.0	1.0	1.0	3	0.9627240143369176
bridge	LOC101126312	LOC129524358	3	3	3	1.0	1.0	1.0	3	0.9634408602150538
bridge	LOC101126312	LOC134759001	3	2	2	0.667	1.0	1.0	2	0.9695473251028807
bridge	LOC101126312	LOC134759003	3	3	3	1.0	1.0	1.0	3	0.96415770609319
bridge	LOC101126312	LOC134759002	3	3	3	1.0	1.0	1.0	3	0.9648745519713262
bridge	LOC101126312	LOC129524355	3	3	3	1.0	1.0	1.0	3	0.9655913978494624
bridge	LOC101126312	LOC129524359	3	3	3	1.0	1.0	1.0	3	0.9648745519713262
bridge	LOC101126312	LOC129524370	3	3	3	1.0	1.0	1.0	3	0.9634408602150538
bridge	LOC101126312	LOC129524367	3	3	3	1.0	1.0	1.0	3	0.9620071684587813
bridge	LOC101126312	LOC129524362	3	3	3	1.0	1.0	1.0	3	0.9627240143369176
bridge	LOC101126312	LOC134758999	3	3	3	1.0	1.0	1.0	3	0.9648745519713262
bridge	LOC101126312	LOC129524363	3	3	3	1.0	1.0	1.0	3	0.9620071684587813
bridge	LOC101126312	LOC129524356	3	3	3	1.0	1.0	1.0	3	0.9670250896057347
bridge	LOC129528600	LOC129528620	2	2	2	1.0	1.0	1.0	2	0.9985074626865672
bridge	LOC129528600	LOC129528619	2	2	2	1.0	1.0	0.979	2	0.998
bridge	LOC129528600	LOC129528601	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC129528600	LOC129528604	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC129528600	LOC129528614	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC129528600	LOC129528621	2	2	2	1.0	1.0	1.0	2	0.9985632183908046
bridge	LOC129528600	LOC129528613	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC129528600	LOC101123748	2	1	1	0.5	1.0	0.86	1	0.9814432989690721
bridge	LOC129528600	LOC129528622	2	2	2	1.0	1.0	1.0	2	0.9985632183908046
bridge	LOC129528600	LOC129528608	2	2	2	1.0	1.0	1.0	2	1.0
bridge	LOC129529247	LOC134758715	28	25	25	0.893	1.0	0.997	23	0.9905334335086401
bridge	LOC129529247	LOC129532070	28	3	0	0.0	0.0	0.0	0	0.9833333333333333
bridge	LOC129529247	LOC129532055	28	28	27	0.964	0.964	0.991	23	0.9821533923303835
bridge	LOC129529247	LOC129532032	28	28	28	1.0	1.0	0.999	28	0.988666414809218
bridge	LOC129529247	LOC134758322	28	1	0	0.0	0.0	0.778	0	0.9720101781170484
bridge	LOC115931421	LOC129526003	9	9	8	0.889	0.889	0.341	8	0.9841269841269841
bridge	LOC115931421	LOC129534569	9	2	2	0.222	1.0	0.665	2	0.996268656716418
bridge	LOC115931421	LOC129528141	9	6	6	0.667	1.0	0.527	6	0.9931170108161259
bridge	LOC115931421	LOC129523934	9	8	8	0.889	1.0	0.471	8	0.993890977443609
bridge	LOC115931421	LOC129534553	9	9	9	1.0	1.0	0.416	9	0.9942779291553133
bridge	LOC115931421	LOC129524036	9	8	8	0.889	1.0	0.459	8	0.9931464174454828
bridge	LOC115931421	LOC129533288	9	8	7	0.778	0.875	0.342	7	0.9612244897959183
bridge	LOC115931421	LOC129527948	9	9	8	0.889	0.889	0.341	8	0.9836734693877551
bridge	LOC115931421	LOC129525023	9	9	8	0.889	0.889	0.405	8	0.9909638554216867
bridge	LOC115931421	LOC129530133	9	9	9	1.0	1.0	0.416	9	0.9950343773873186
bridge	LOC115931421	LOC129526580	9	8	8	0.889	1.0	0.416	8	0.9951164537941397
bridge	LOC115931421	LOC129524028	9	9	9	1.0	1.0	0.416	9	0.9877250409165302
bridge	LOC115931421	LOC129532627	9	6	6	0.667	1.0	0.302	6	0.9985693848354793
bridge	LOC115931421	LOC129532895	9	9	9	1.0	1.0	0.474	9	0.988328470195915
bridge	LOC115931421	LOC101136743	9	5	5	0.556	1.0	0.272	5	0.9966648137854364
bridge	LOC115931421	LOC129524037	9	2	0	0.0	0.0	0.0	0	0.9961538461538462
bridge	LOC115931421	LOC129525641	9	8	8	0.889	1.0	0.416	8	0.9952135493372607
bridge	LOC115931421	LOC129523703	9	9	8	0.889	0.889	0.341	8	0.9913003663003663
bridge	LOC115931421	LOC129524833	9	9	9	1.0	1.0	0.416	9	0.9949001274968126
bridge	LOC115931421	LOC129523959	9	9	9	1.0	1.0	1.0	9	0.9995750106247344
bridge	LOC115931421	LOC129531748	9	3	3	0.333	1.0	0.154	3	0.9696635410921125
bridge	LOC115931421	LOC129525579	9	9	8	0.889	0.889	0.341	8	0.9845804988662131
bridge	LOC134756975	LOC101142994	4	3	3	0.75	1.0	0.985	3	0.988909426987061
bridge	LOC134756975	LOC129527203	4	3	3	0.75	1.0	0.952	3	0.9939912179339034
bridge	LOC101131274	LOC115930164	21	15	4	0.19	0.267	0.625	4	0.9668074834037417
bridge	LOC101131274	LOC115933275	21	8	6	0.286	0.75	0.91	6	0.9793388429752066
bridge	LOC101131274	LOC101147747	21	5	5	0.238	1.0	0.947	5	0.9129353233830846
bridge	LOC129532712	LOC101142376	7	6	6	0.857	1.0	0.987	6	0.9846390168970814
bridge	LOC129532712	LOC129525684	7	6	6	0.857	1.0	1.0	6	0.9871668311944719
bridge	LOC129532712	LOC129532956	7	7	7	1.0	1.0	1.0	7	0.9573283858998145
bridge	LOC129532712	LOC129527884	7	4	4	0.571	1.0	0.336	4	0.9848156182212582
bridge	LILRB2	LILRA2	14	7	6	0.429	0.857	0.393	6	0.9044635865309318
bridge	LILRB2	LOC109024105	14	6	6	0.429	1.0	0.804	6	0.9113222486144101
bridge	LILRB2	LOC129528683	14	9	7	0.5	0.778	0.692	7	0.9532646048109966
bridge	LILRB2	LOC129528682	14	10	7	0.5	0.7	0.441	7	0.9152308752584425
bridge	LOC129528380	LOC134759263	2	2	1	0.5	0.5	0.847	1	0.965623396613648
bridge	LOC129528380	LOC134756494	2	2	2	1.0	1.0	0.814	2	0.9975308641975309
bridge	LOC129528380	LOC134759265	2	2	1	0.5	0.5	0.929	1	0.9651103129810159
bridge	LOC129528380	LOC134759261	2	2	1	0.5	0.5	0.969	1	0.9651103129810159
bridge	LOC129528380	LOC134756491	2	2	2	1.0	1.0	0.798	2	0.9950738916256158
bridge	LOC129528380	LOC134757294	2	2	2	1.0	1.0	0.999	2	0.9881808838643371
bridge	LOC129528380	LOC134758128	2	2	2	1.0	1.0	0.736	2	0.9929078014184397
bridge	LOC129528380	LOC134756478	2	2	2	1.0	1.0	0.378	2	0.979871912168344
bridge	LOC129528380	LOC134756800	2	2	0	0.0	0.0	0.834	0	0.9235537190082644
bridge	LOC129528380	LOC129534780	2	2	2	1.0	1.0	0.399	2	0.9676025917926566
bridge	LOC129528380	LOC134756493	2	2	2	1.0	1.0	0.814	2	0.9975308641975309
bridge	LOC129528380	LOC134756492	2	2	2	1.0	1.0	0.814	2	0.9975308641975309
bridge	LOC129528380	LOC134756495	2	2	2	1.0	1.0	0.813	2	0.9950678175092479
bridge	LOC129528380	LOC134758127	2	2	2	1.0	1.0	0.759	2	0.9926289926289926
bridge	LOC129528380	LOC134759267	2	2	1	0.5	0.5	1.0	1	0.9657869012707723
bridge	LOC129528380	LOC134759268	2	1	1	0.5	1.0	0.819	1	0.9699049630411827
bridge	LOC129528380	LOC134756496	2	2	2	1.0	1.0	0.798	2	0.9950678175092479
bridge	LOC129523742	LOC134757296	15	13	2	0.133	0.154	0.424	2	0.9710480602200348
bridge	LOC129523742	LOC134756493	15	2	2	0.133	1.0	1.0	2	0.9962962962962963
bridge	LOC129523742	LOC134756495	15	2	2	0.133	1.0	0.999	2	0.9938347718865598
bridge	LOC129523742	LOC134756819	15	4	4	0.267	1.0	0.556	4	0.9945945945945946
bridge	LOC129523742	LOC134758127	15	2	2	0.133	1.0	0.76	2	0.9914110429447853
bridge	LOC129523742	LOC115932637	15	13	6	0.4	0.462	0.762	4	0.941147132169576
bridge	LOC129523742	LOC134758142	15	4	2	0.133	0.5	0.627	2	0.9836065573770492
bridge	LOC129523742	LOC129525556	15	7	0	0.0	0.0	0.649	0	0.9376130198915009
bridge	LOC129523742	LOC134759267	15	2	1	0.067	0.5	0.999	1	0.9434523809523809
bridge	LOC129523742	LOC134759265	15	2	1	0.067	0.5	0.927	1	0.9471276054905948
bridge	LOC129523742	LOC134759268	15	1	1	0.067	1.0	0.818	1	0.9700214132762313
bridge	LOC129523742	LOC134757241	15	8	4	0.267	0.5	0.883	4	0.9337072921978582
bridge	LOC129523742	LOC134757481	15	5	4	0.267	0.8	0.677	4	0.9118816254416962
bridge	LOC129523742	LOC134756824	15	4	4	0.267	1.0	1.0	4	0.9913686806411838
bridge	LOC129523742	LOC134756491	15	2	2	0.133	1.0	0.986	2	0.9938423645320197
bridge	LOC129523742	LOC134756822	15	6	6	0.4	1.0	0.831	6	0.9875690607734806
bridge	LOC129523742	LOC129534177	15	3	3	0.2	1.0	0.998	3	0.992619926199262
bridge	LOC129523742	LOC129532624	15	5	4	0.267	0.8	0.651	4	0.9286860811740426
bridge	LOC129523742	LOC134757746	15	2	2	0.133	1.0	0.687	2	0.9863387978142076
bridge	LOC129523742	LOC134759264	15	2	2	0.133	1.0	0.502	2	0.9928486293206198
bridge	LOC129523742	LOC134756496	15	2	2	0.133	1.0	0.986	2	0.9938347718865598
bridge	LOC129523742	LOC134758141	15	4	4	0.267	1.0	0.615	4	0.99055330634278
bridge	LOC129523742	LOC134759263	15	2	1	0.067	0.5	0.846	1	0.9476359938993391
bridge	LOC129523742	LOC134757645	15	14	2	0.133	0.143	0.612	2	0.926871236019501
bridge	LOC129523742	LOC134759266	15	2	2	0.133	1.0	0.569	2	0.9928486293206198
bridge	LOC129523742	LOC129532017	15	15	6	0.4	0.4	0.776	4	0.9525893508388038
bridge	LOC129523742	LOC134757297	15	6	2	0.133	0.333	0.519	2	0.9939172749391727
bridge	LOC129523742	LOC134757483	15	4	3	0.2	0.75	0.648	3	0.9167722855935784
bridge	LOC129523742	LOC134757165	15	11	4	0.267	0.364	0.56	4	0.9939172749391727
bridge	LOC129523742	LOC134756821	15	9	4	0.267	0.444	0.622	4	0.9875690607734806
bridge	LOC129523742	LOC134759269	15	3	3	0.2	1.0	0.949	3	0.9363784665579119
bridge	LOC129523742	LOC129532901	15	5	4	0.267	0.8	0.831	4	0.995945945945946
bridge	LOC129523742	LOC134756823	15	4	4	0.267	1.0	1.0	4	0.9925650557620818
bridge	LOC129523742	LOC134756820	15	4	4	0.267	1.0	1.0	4	0.9937810945273632
bridge	LOC129523742	LOC109027802	15	1	1	0.067	1.0	0.581	1	0.9692307692307692
bridge	LOC129523742	LOC134756494	15	2	2	0.133	1.0	1.0	2	0.9962962962962963
bridge	LOC129523742	LOC134757484	15	4	4	0.267	1.0	0.775	3	0.9177241962774958
bridge	LOC129523742	LOC129532902	15	11	4	0.267	0.364	0.649	4	0.963895486935867
bridge	LOC129523742	LOC134757748	15	5	5	0.333	1.0	0.759	5	0.9932236205227493
bridge	LOC129523742	LOC129528386	15	15	4	0.267	0.267	0.422	4	0.9963369963369964
bridge	LOC129523742	LOC134759261	15	2	1	0.067	0.5	0.967	1	0.9471276054905948
bridge	LOC129523742	LOC134757293	15	5	4	0.267	0.8	0.594	4	0.9932432432432432
bridge	LOC129523742	LOC134756492	15	2	2	0.133	1.0	1.0	2	0.9962962962962963
bridge	LOC129523742	LOC134757292	15	6	2	0.133	0.333	0.692	2	0.9856733524355301
bridge	LOC129523742	LOC134757294	15	2	2	0.133	1.0	0.423	2	0.9939246658566221
bridge	LOC129523742	LOC134756731	15	4	4	0.267	1.0	0.726	4	0.9863387978142076
bridge	LOC129523742	LOC134758029	15	1	1	0.067	1.0	0.426	1	0.9869281045751634
bridge	LOC129523742	LOC134759308	15	2	2	0.133	1.0	1.0	2	0.990791896869245
bridge	LOC129523742	LOC134758128	15	2	2	0.133	1.0	0.737	2	0.9915014164305949
bridge	LOC129523742	LOC134757298	15	5	2	0.133	0.4	0.745	2	0.9710480602200348
bridge	LOC129523742	LOC134758145	15	15	4	0.267	0.267	0.434	4	0.9950062421972534
bridge	LOC129523742	LOC134757166	15	4	4	0.267	1.0	0.995	4	0.9938800489596084
bridge	LOC129523742	LOC134759262	15	2	2	0.133	1.0	0.503	2	0.9928486293206198
bridge	LOC129523742	LOC134756818	15	4	4	0.267	1.0	1.0	4	0.9925650557620818
bridge	LOC129523742	LOC134759309	15	2	2	0.133	1.0	1.0	2	0.9955686853766618
bridge	LOC129523742	LOC134757745	15	3	2	0.133	0.667	0.609	2	0.9863387978142076
bridge	LOC129523742	LOC129534554	15	4	2	0.133	0.5	0.607	2	0.9926289926289926
bridge	LOC129523742	LOC129529231	15	7	4	0.267	0.571	0.335	4	0.9812583668005355
bridge	LOC129523742	LOC134758553	15	1	1	0.067	1.0	0.35	1	0.9869281045751634
bridge	LOC129523742	LOC129525739	15	8	6	0.4	0.75	0.673	6	0.9915865384615384
bridge	LOC129523742	LOC129532621	15	9	5	0.333	0.556	0.387	5	0.9831460674157303
bridge	LOC129523742	LOC115932690	15	4	3	0.2	0.75	0.64	3	0.979381443298969
bridge	LOC129523742	LOC134758389	15	11	3	0.2	0.273	0.433	2	0.9948320413436692
bridge	LOC129523742	LOC134758136	15	3	3	0.2	1.0	0.979	3	0.9946452476572959
bridge	LOC129523742	LOC134757240	15	8	4	0.267	0.5	0.901	4	0.9674258474576272
bridge	LOC129523742	LOC134758030	15	1	1	0.067	1.0	0.991	1	0.9653106275622831
bridge	LOC134757068	LOC129526373	2	1	1	0.5	1.0	1.0	1	0.993993993993994
bridge	LOC134757068	LOC129526452	2	1	1	0.5	1.0	1.0	1	0.9924924924924925
bridge	LOC134757068	LOC134757065	2	1	1	0.5	1.0	1.0	1	0.9954954954954955
bridge	LOC134757068	LOC129526458	2	1	1	0.5	1.0	1.0	1	0.9954954954954955
bridge	LOC134757068	LOC129526455	2	1	1	0.5	1.0	1.0	1	0.993993993993994
bridge	LOC134757068	LOC129526457	2	1	1	0.5	1.0	1.0	1	0.996996996996997
bridge	LOC134757068	LOC129526370	2	1	1	0.5	1.0	1.0	1	0.996996996996997
bridge	LOC134757068	LOC134757069	2	1	1	0.5	1.0	1.0	1	0.993993993993994
bridge	LOC134757068	LOC129526462	2	1	1	0.5	1.0	1.0	1	0.9954954954954955
bridge	LOC134757068	LOC134757063	2	1	1	0.5	1.0	1.0	1	0.9954954954954955
bridge	LOC134757068	LOC134757062	2	1	1	0.5	1.0	1.0	1	0.996996996996997
bridge	LOC134757068	LOC129526459	2	1	1	0.5	1.0	1.0	1	0.9954954954954955
