kind	both_spliced	gene_a	chrom_a	jA	psiA	gene_b	chrom_b	jB	psiB	uA	spA	uB	spB	dPSI	pval	q
A_private		LOC101125455	NC_073244.2	59810454-59810583	1.0	LOC101148457	-	-	0.0	5	5	0	0	1.0	1.0	1.0
A_private		LOC101125455	NC_073244.2	59810841-59810913	1.0	LOC101148457	-	-	0.0	5	5	0	0	1.0	1.0	1.0
A_private		AKR1C3	NC_073232.2	13992178-13993873	1.0	LOC134758974	-	-	0.0	7	7	0	0	1.0	1.0	1.0
A_private		AKR1C3	NC_073232.2	14073086-14076011	1.0	LOC134758974	-	-	0.0	111	111	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161128471-161130203	1.0	LOC129526398	-	-	0.0	112	112	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161085226-161093762	1.0	LOC129526398	-	-	0.0	114	114	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161083147-161085054	1.0	LOC129526398	-	-	0.0	115	115	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161072754-161083032	1.0	LOC129526398	-	-	0.0	119	119	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160997966-160999797	1.0	LOC129526398	-	-	0.0	11	11	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160994201-160996146	1.0	LOC129526398	-	-	0.0	16	16	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160991297-160994089	1.0	LOC129526398	-	-	0.0	19	19	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160969432-160971169	1.0	LOC129526398	-	-	0.0	155	155	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160959539-160959954	1.0	LOC129526398	-	-	0.0	273	273	0	0	1.0	1.0	1.0
A_private		LOC101147259	NC_073237.2	93500698-93501304	1.0	LOC115933254	-	-	0.0	5	5	0	0	1.0	1.0	1.0
B_private		LOC115933254	NC_073236.2	32884051-32884860	1.0	LOC101147259	-	-	0.0	28	28	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161128471-161130203	1.0	LOC134757216	-	-	0.0	112	112	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161085226-161093762	1.0	LOC134757216	-	-	0.0	114	114	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161083147-161085054	1.0	LOC134757216	-	-	0.0	115	115	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161072754-161083032	1.0	LOC134757216	-	-	0.0	119	119	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160997966-160999797	1.0	LOC134757216	-	-	0.0	11	11	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160994201-160996146	1.0	LOC134757216	-	-	0.0	16	16	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160991297-160994089	1.0	LOC134757216	-	-	0.0	19	19	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160974743-160976208	1.0	LOC134757216	-	-	0.0	87	87	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160969432-160971169	1.0	LOC134757216	-	-	0.0	155	155	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160960071-160965005	1.0	LOC134757216	-	-	0.0	261	261	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160959539-160959954	1.0	LOC134757216	-	-	0.0	273	273	0	0	1.0	1.0	1.0
A_private		LOC101134557	NC_073242.2	103950227-103953844	1.0	LOC109028586	-	-	0.0	7	7	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161128471-161130203	1.0	LOC129526957	-	-	0.0	112	112	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161085226-161093762	1.0	LOC129526957	-	-	0.0	114	114	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161083147-161085054	1.0	LOC129526957	-	-	0.0	115	115	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	161072754-161083032	1.0	LOC129526957	-	-	0.0	119	119	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160997966-160999797	1.0	LOC129526957	-	-	0.0	11	11	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160994201-160996146	1.0	LOC129526957	-	-	0.0	16	16	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160991297-160994089	1.0	LOC129526957	-	-	0.0	19	19	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160969432-160971169	1.0	LOC129526957	-	-	0.0	155	155	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160960071-160965005	1.0	LOC129526957	-	-	0.0	261	261	0	0	1.0	1.0	1.0
A_private		KMT2C	NC_073230.2	160959539-160959954	1.0	LOC129526957	-	-	0.0	273	273	0	0	1.0	1.0	1.0
B_private		UTY	NC_073248.2	30823134-30823623	1.0	KDM6A	-	-	0.0	91	91	0	0	1.0	1.0	1.0
A_private		CNTNAP3C	NC_073236.2	33414463-33438907	1.0	LOC101143875	-	-	0.0	47	47	0	0	1.0	1.0	1.0
B_private		LOC101143875	NC_073237.2	23893424-23904690	1.0	CNTNAP3C	-	-	0.0	18	18	0	0	1.0	1.0	1.0
A_private		LOC101133404	NC_073243.2	31050638-31068579	1.0	USP32	-	-	0.0	8	8	0	0	1.0	1.0	1.0
A_private		LOC101133404	NC_073243.2	31075140-31077087	1.0	USP32	-	-	0.0	8	8	0	0	1.0	1.0	1.0
A_private		LOC101133404	NC_073243.2	31079639-31079916	1.0	USP32	-	-	0.0	8	8	0	0	1.0	1.0	1.0
A_private		LOC101133404	NC_073243.2	31079989-31080151	1.0	USP32	-	-	0.0	8	8	0	0	1.0	1.0	1.0
A_private		LOC101133404	NC_073243.2	31084407-31084932	1.0	USP32	-	-	0.0	7	7	0	0	1.0	1.0	1.0
A_private		LOC101133404	NC_073243.2	31085053-31085765	1.0	USP32	-	-	0.0	7	7	0	0	1.0	1.0	1.0
A_private		LOC101133404	NC_073243.2	31087380-31088363	1.0	USP32	-	-	0.0	10	10	0	0	1.0	1.0	1.0
A_private		LOC101133404	NC_073243.2	31107664-31113463	1.0	USP32	-	-	0.0	9	9	0	0	1.0	1.0	1.0
B_private		LOC101148918	NC_073224.2	6679042-6679280	1.0	LOC101144552	-	-	0.0	9	9	0	0	1.0	1.0	1.0
B_private		LOC101148918	NC_073224.2	6677704-6678951	1.0	LOC101144552	-	-	0.0	9	9	0	0	1.0	1.0	1.0
B_private		LOC101148918	NC_073224.2	6677704-6678951	1.0	LMBR1	-	-	0.0	9	9	0	0	1.0	1.0	1.0
B_private		TMED9	NC_073228.2	181371711-181379188	1.0	LOC134758974	-	-	0.0	7	7	0	0	1.0	1.0	1.0
A_private		LOC101125455	NC_073244.2	59809351-59809667	1.0	TOR3A	-	-	0.0	5	5	0	0	1.0	1.0	1.0
A_private		LOC101125455	NC_073244.2	59809715-59809860	1.0	TOR3A	-	-	0.0	5	5	0	0	1.0	1.0	1.0
A_private		LOC101125455	NC_073244.2	59810124-59810406	1.0	TOR3A	-	-	0.0	5	5	0	0	1.0	1.0	1.0
A_private		LOC101125455	NC_073244.2	59810454-59810583	1.0	TOR3A	-	-	0.0	5	5	0	0	1.0	1.0	1.0
B_private		TOR3A	NC_073224.2	77712605-77713345	1.0	LOC101125455	-	-	0.0	34	34	0	0	1.0	1.0	1.0
A_private		ACTR3B	NC_073230.2	161613486-161614453	1.0	TMEM220	-	-	0.0	93	93	0	0	1.0	1.0	1.0
B_private		LOC129532222	NC_073235.2	33699739-33702008	1.0	LOC129527278	-	-	0.0	43	43	0	0	1.0	1.0	1.0
B_private		LOC115931102	NC_073242.2	21088114-21091742	1.0	LOC109028586	-	-	0.0	9	9	0	0	1.0	1.0	1.0
A_private		CCDC62	NC_073234.2	138229195-138229884	1.0	LOC101128712	-	-	0.0	57	57	0	0	1.0	1.0	1.0
B_private		LOC115933307	NC_073237.2	29967525-29971869	1.0	CNTNAP3C	-	-	0.0	10	10	0	0	1.0	1.0	1.0
B_private		LOC115933307	NC_073237.2	29961966-29967263	1.0	CNTNAP3C	-	-	0.0	11	11	0	0	1.0	1.0	1.0
B_private		LOC115933307	NC_073237.2	29905217-29914070	1.0	CNTNAP3C	-	-	0.0	17	17	0	0	1.0	1.0	1.0
B_private		LOC115933307	NC_073237.2	29884221-29895819	1.0	CNTNAP3C	-	-	0.0	13	13	0	0	1.0	1.0	1.0
B_private		MCF2L2	NC_086017.1	194448646-194486230	1.0	BCO2	-	-	0.0	29	29	0	0	1.0	1.0	1.0
B_private		MCF2L2	NC_086017.1	194445935-194448555	1.0	BCO2	-	-	0.0	29	29	0	0	1.0	1.0	1.0
B_private		MCF2L2	NC_086017.1	194417592-194418210	1.0	BCO2	-	-	0.0	29	29	0	0	1.0	1.0	1.0
B_private		MCF2L2	NC_086017.1	194416400-194417477	1.0	BCO2	-	-	0.0	29	29	0	0	1.0	1.0	1.0
B_private		MCF2L2	NC_086017.1	194406747-194416280	1.0	BCO2	-	-	0.0	28	28	0	0	1.0	1.0	1.0
B_private		MCF2L2	NC_086017.1	194403743-194406555	1.0	BCO2	-	-	0.0	22	22	0	0	1.0	1.0	1.0
B_private		MCF2L2	NC_086017.1	194383509-194395663	1.0	BCO2	-	-	0.0	23	23	0	0	1.0	1.0	1.0
A_private		LOC101127525	NC_073247.2	13867467-13870934	1.0	LOC129530427	-	-	0.0	21	21	0	0	1.0	1.0	1.0
B_private		LOC129530427	NC_073248.2	10370274-10374602	1.0	LOC101127525	-	-	0.0	12	12	0	0	1.0	1.0	1.0
A_private		ANKRD18B	NC_073237.2	31501835-31506489	1.0	LOC101137900	-	-	0.0	63	63	0	0	1.0	1.0	1.0
B_private		LOC129528748	NC_073244.2	70672845-70678461	1.0	LOC101148271	-	-	0.0	28	28	0	0	1.0	1.0	1.0
B_private		TRAF5	NC_073224.2	45398648-45402886	1.0	LOC101148457	-	-	0.0	29	29	0	0	1.0	1.0	1.0
B_private		TRAF5	NC_073224.2	45391922-45392576	1.0	LOC101148457	-	-	0.0	30	30	0	0	1.0	1.0	1.0
B_private		SYN3	NC_086018.1	30998897-31024366	1.0	PMM2	-	-	0.0	13	13	0	0	1.0	1.0	1.0
B_private		SYN3	NC_086018.1	30950010-30998839	1.0	PMM2	-	-	0.0	13	13	0	0	1.0	1.0	1.0
B_private		SYN3	NC_086018.1	30883999-30887961	1.0	PMM2	-	-	0.0	11	11	0	0	1.0	1.0	1.0
B_private		SYN3	NC_086018.1	30545342-30550161	1.0	PMM2	-	-	0.0	11	11	0	0	1.0	1.0	1.0
B_private		SYN3	NC_086018.1	30544339-30545207	1.0	PMM2	-	-	0.0	11	11	0	0	1.0	1.0	1.0
B_private		SYN3	NC_086018.1	30534646-30544251	1.0	PMM2	-	-	0.0	11	11	0	0	1.0	1.0	1.0
A_private		LOC101128488	NC_073230.2	88455824-88457701	1.0	TMEM220	-	-	0.0	10	10	0	0	1.0	1.0	1.0
A_private		LOC101128488	NC_073230.2	88457788-88457966	1.0	TMEM220	-	-	0.0	10	10	0	0	1.0	1.0	1.0
B_private		LOC115932781	NC_073242.2	28450034-28457880	1.0	LOC109028586	-	-	0.0	5	5	0	0	1.0	1.0	1.0
B_private		LOC115932781	NC_073242.2	28446351-28448471	1.0	LOC109028586	-	-	0.0	6	6	0	0	1.0	1.0	1.0
B_private		NPIPB11	NC_073242.2	31357139-31358901	1.0	LOC109028586	-	-	0.0	16	16	0	0	1.0	1.0	1.0
B_private		NPIPB11	NC_073242.2	31359027-31363638	1.0	LOC109028586	-	-	0.0	17	17	0	0	1.0	1.0	1.0
B_private		NPIPB11	NC_073242.2	31363776-31365640	1.0	LOC109028586	-	-	0.0	18	18	0	0	1.0	1.0	1.0
B_private		NPIPB11	NC_073242.2	31391580-31403570	1.0	LOC109028586	-	-	0.0	15	15	0	0	1.0	1.0	1.0
A_private		LOC101148918	NC_073224.2	6677704-6678951	1.0	LOC129524028	-	-	0.0	9	9	0	0	1.0	1.0	1.0
B_private		LOC129524028	NC_073231.2	151105304-151109195	1.0	LOC101148918	-	-	0.0	26	26	0	0	1.0	1.0	1.0
B_private		LOC129524028	NC_073231.2	151109355-151111545	1.0	LOC101148918	-	-	0.0	27	27	0	0	1.0	1.0	1.0
B_private		LOC129524028	NC_073231.2	151111636-151115431	1.0	LOC101148918	-	-	0.0	27	27	0	0	1.0	1.0	1.0
B_private		TOR3A	NC_073224.2	77712605-77713345	1.0	LOC129525983	-	-	0.0	34	34	0	0	1.0	1.0	1.0
A_private		LOC101125455	NC_073244.2	59809715-59809860	1.0	LOC129531693	-	-	0.0	5	5	0	0	1.0	1.0	1.0
A_private		LOC101125455	NC_073244.2	59810124-59810406	1.0	LOC129531693	-	-	0.0	5	5	0	0	1.0	1.0	1.0
A_private		LOC101125455	NC_073244.2	59810454-59810583	1.0	LOC129531693	-	-	0.0	5	5	0	0	1.0	1.0	1.0
A_private		LOC101125455	NC_073244.2	59810841-59810913	1.0	LOC129531693	-	-	0.0	5	5	0	0	1.0	1.0	1.0
B_private		TOR3A	NC_073224.2	77712605-77713345	1.0	LOC129531693	-	-	0.0	34	34	0	0	1.0	1.0	1.0
A_private		BCO2	NC_073233.2	120099740-120104621	1.0	LOC101128712	-	-	0.0	26	26	0	0	1.0	1.0	1.0
A_private		BCO2	NC_073233.2	120119884-120121146	1.0	LOC101128712	-	-	0.0	28	28	0	0	1.0	1.0	1.0
A_private		BCO2	NC_073233.2	120121257-120122702	1.0	LOC101128712	-	-	0.0	28	28	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21155849-21156999	1.0	LOC115933079	-	-	0.0	11	11	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21053210-21069129	1.0	LOC115933079	-	-	0.0	10	10	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21022654-21033637	1.0	LOC115933079	-	-	0.0	18	18	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21011945-21015225	1.0	LOC115933079	-	-	0.0	18	18	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21010724-21011772	1.0	LOC115933079	-	-	0.0	21	21	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20988620-20991538	1.0	LOC115933079	-	-	0.0	30	30	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20977840-20979556	1.0	LOC115933079	-	-	0.0	33	33	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20976601-20977708	1.0	LOC115933079	-	-	0.0	34	34	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20961460-20962255	1.0	LOC115933079	-	-	0.0	44	44	0	0	1.0	1.0	1.0
A_private		BCO2	NC_073233.2	120099740-120104621	1.0	CCDC62	-	-	0.0	26	26	0	0	1.0	1.0	1.0
A_private		BCO2	NC_073233.2	120121257-120122702	1.0	CCDC62	-	-	0.0	28	28	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21155849-21156999	1.0	LOC115933071	-	-	0.0	11	11	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21053210-21069129	1.0	LOC115933071	-	-	0.0	10	10	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21022654-21033637	1.0	LOC115933071	-	-	0.0	18	18	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21011945-21015225	1.0	LOC115933071	-	-	0.0	18	18	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21010724-21011772	1.0	LOC115933071	-	-	0.0	21	21	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20988620-20991538	1.0	LOC115933071	-	-	0.0	30	30	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20977840-20979556	1.0	LOC115933071	-	-	0.0	33	33	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20976601-20977708	1.0	LOC115933071	-	-	0.0	34	34	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20961460-20962255	1.0	LOC115933071	-	-	0.0	44	44	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21155849-21156999	1.0	NPIPB11	-	-	0.0	11	11	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21153545-21155671	1.0	NPIPB11	-	-	0.0	11	11	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21053210-21069129	1.0	NPIPB11	-	-	0.0	10	10	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21022654-21033637	1.0	NPIPB11	-	-	0.0	18	18	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21011945-21015225	1.0	NPIPB11	-	-	0.0	18	18	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	21010724-21011772	1.0	NPIPB11	-	-	0.0	21	21	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20988620-20991538	1.0	NPIPB11	-	-	0.0	30	30	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20977840-20979556	1.0	NPIPB11	-	-	0.0	33	33	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20976601-20977708	1.0	NPIPB11	-	-	0.0	34	34	0	0	1.0	1.0	1.0
A_private		LOC115933039	NC_073244.2	20961460-20962255	1.0	NPIPB11	-	-	0.0	44	44	0	0	1.0	1.0	1.0
B_private		NPIPB11	NC_073242.2	31363776-31365640	1.0	LOC115933039	-	-	0.0	18	18	0	0	1.0	1.0	1.0
B_private		NPIPB11	NC_073242.2	31391580-31403570	1.0	LOC115933039	-	-	0.0	15	15	0	0	1.0	1.0	1.0
A_private		LOC101128488	NC_073230.2	88455824-88457701	1.0	LOC101148457	-	-	0.0	10	10	0	0	1.0	1.0	1.0
A_private		LOC101128488	NC_073230.2	88457788-88457966	1.0	LOC101148457	-	-	0.0	10	10	0	0	1.0	1.0	1.0
B_private		SMIM10L1	NC_073234.2	26570795-26589623	1.0	LOC101128712	-	-	0.0	26	26	0	0	1.0	1.0	1.0
B_private		LOC134756753	NC_073236.2	22559342-22560005	0.999	LOC115932756	-	-	0.0	1539	1540	0	0	0.999	1.0	1.0
B_private		LOC134756753	NC_073236.2	22559342-22560005	0.999	LOC115932954	-	-	0.0	1539	1540	0	0	0.999	1.0	1.0
B_private		YWHAE	NC_073243.2	16489409-16493616	0.998	LOC115933339	-	-	0.0	3317	3323	0	0	0.998	1.0	1.0
A_private		ACTB	NC_073230.2	12964516-12964650	0.998	LOC101139634	-	-	0.0	16055	16086	0	0	0.998	1.0	1.0
A_private		ACTB	NC_073230.2	12964516-12964650	0.998	LOC115933751	-	-	0.0	16055	16086	0	0	0.998	1.0	1.0
B_private		SAFB2	NC_073244.2	11412382-11413515	0.998	LOC129531205	-	-	0.0	425	426	0	0	0.998	1.0	1.0
B_private		SAFB2	NC_073244.2	11412382-11413515	0.998	LOC129531501	-	-	0.0	425	426	0	0	0.998	1.0	1.0
A_private		HNRNPA1	NC_073234.2	47066885-47067448	0.998	HNRNPA1L2	-	-	0.0	1024	1026	0	0	0.998	1.0	1.0
B_private		LOC134756753	NC_073236.2	22557357-22559183	0.998	LOC115932756	-	-	0.0	1541	1544	0	0	0.998	1.0	1.0
B_private		LOC134756753	NC_073236.2	22557357-22559183	0.998	LOC115932954	-	-	0.0	1541	1544	0	0	0.998	1.0	1.0
B_private		TMED9	NC_073228.2	181379808-181380810	0.998	LOC134758974	-	-	0.0	892	894	0	0	0.998	1.0	1.0
A_private		CSNK1A1	NC_073228.2	153367542-153369382	0.998	LOC101130599	-	-	0.0	2036	2041	0	0	0.998	1.0	1.0
A_private		IGSF3	NC_073224.2	120981109-120985855	0.997	LOC129526379	-	-	0.0	292	293	0	0	0.997	1.0	1.0
A_private		IGSF3	NC_073224.2	120981109-120985855	0.997	LOC129524664	-	-	0.0	292	293	0	0	0.997	1.0	1.0
A_private		ACTB	NC_073230.2	12963297-12963392	0.997	LOC115933751	-	-	0.0	16490	16540	0	0	0.997	1.0	1.0
A_private		ACTB	NC_073230.2	12963297-12963392	0.997	ACTG1	-	-	0.0	16490	16540	0	0	0.997	1.0	1.0
A_private		HNRNPA1	NC_073234.2	47066182-47066329	0.997	HNRNPA1L2	-	-	0.0	1114	1117	0	0	0.997	1.0	1.0
A_private		HNRNPA1	NC_073234.2	47065878-47065971	0.997	HNRNPA1L2	-	-	0.0	1154	1158	0	0	0.997	1.0	1.0
A_private		HNRNPA1	NC_073234.2	47064013-47064304	0.997	HNRNPA1L2	-	-	0.0	1192	1195	0	0	0.997	1.0	1.0
A_private		IGSF3	NC_073224.2	120981109-120985855	0.997	LOC129528193	-	-	0.0	292	293	0	0	0.997	1.0	1.0
B_private		PSPC1	NC_073238.2	34064328-34076700	0.997	LOC101137311	-	-	0.0	289	290	0	0	0.997	1.0	1.0
B_private		PSPC1	NC_073238.2	34034856-34046133	0.997	LOC101137311	-	-	0.0	291	292	0	0	0.997	1.0	1.0
B_private		SAFB2	NC_073244.2	11395706-11395797	0.996	LOC129531205	-	-	0.0	500	502	0	0	0.996	1.0	1.0
B_private		SAFB2	NC_073244.2	11395706-11395797	0.996	LOC129531501	-	-	0.0	500	502	0	0	0.996	1.0	1.0
B_private		LRPAP1	NC_073227.2	12096349-12097034	0.996	LOC134756368	-	-	0.0	1946	1953	0	0	0.996	1.0	1.0
B_private		LRPAP1	NC_073227.2	12096349-12097034	0.996	LOC115932756	-	-	0.0	1946	1953	0	0	0.996	1.0	1.0
B_private		LRPAP1	NC_073227.2	12096349-12097034	0.996	LOC115932954	-	-	0.0	1946	1953	0	0	0.996	1.0	1.0
A_private		AP3B1	NC_073243.2	33646642-33660220	0.996	LOC115932769	-	-	0.0	509	511	0	0	0.996	1.0	1.0
A_private		LOC115932954	NC_073238.2	25253590-25254675	0.996	XRCC2	-	-	0.0	267	268	0	0	0.996	1.0	1.0
A_private		KMT2C	NC_073230.2	160959184-160959465	0.996	LOC129526471	-	-	0.0	277	278	0	0	0.996	1.0	1.0
A_private		CSNK1A1	NC_073228.2	153363995-153367467	0.996	LOC101130599	-	-	0.0	2045	2053	0	0	0.996	1.0	1.0
homologous	1	LOC115932779	NC_073242.2	28925295-28926477	0.0	SORL1	NC_073233.2	129494627-129495811	0.995	0	25	182	183	0.995	2.0256969308474737e-31	1.0845269722075706e-29
homologous	1	LOC115933039	NC_073244.2	21007327-21008509	0.0	SORL1	NC_073233.2	129494627-129495811	0.995	0	23	182	183	0.995	1.341821646993367e-29	6.670770473624166e-28
B_private		YWHAE	NC_073243.2	16493823-16494426	0.995	LOC115933339	-	-	0.0	3272	3289	0	0	0.995	1.0	1.0
A_private		DLST	NC_073239.2	91761597-91762290	0.995	LOC101140310	-	-	0.0	181	182	0	0	0.995	1.0	1.0
B_private		SAFB2	NC_073244.2	11403602-11404499	0.995	LOC129531205	-	-	0.0	440	442	0	0	0.995	1.0	1.0
B_private		SAFB2	NC_073244.2	11403602-11404499	0.995	LOC129531501	-	-	0.0	440	442	0	0	0.995	1.0	1.0
A_private		AP3B1	NC_073243.2	33436778-33449494	0.995	LOC115932769	-	-	0.0	566	569	0	0	0.995	1.0	1.0
A_private		AP3B1	NC_073243.2	33452192-33461472	0.995	LOC115932769	-	-	0.0	585	588	0	0	0.995	1.0	1.0
A_private		EIF1AX	NC_073247.2	30610919-30612493	0.995	LOC101137900	-	-	0.0	204	205	0	0	0.995	1.0	1.0
A_private		DAZ1	NC_073248.2	42815537-42817889	0.995	DAZL	-	-	0.0	183	184	0	0	0.995	1.0	1.0
A_private		DAZ1	NC_073248.2	42808116-42810520	0.995	DAZL	-	-	0.0	187	188	0	0	0.995	1.0	1.0
A_private		DAZ1	NC_073248.2	42799701-42808044	0.995	DAZL	-	-	0.0	187	188	0	0	0.995	1.0	1.0
A_private		DAZ1	NC_073248.2	42797299-42799629	0.995	DAZL	-	-	0.0	189	190	0	0	0.995	1.0	1.0
A_private		DAZ1	NC_073248.2	42794581-42797227	0.995	DAZL	-	-	0.0	190	191	0	0	0.995	1.0	1.0
A_private		DAZ1	NC_073248.2	42793766-42794509	0.995	DAZL	-	-	0.0	191	192	0	0	0.995	1.0	1.0
A_private		DLST	NC_073239.2	91751184-91752283	0.994	LOC101140310	-	-	0.0	170	171	0	0	0.994	1.0	1.0
A_private		DLST	NC_073239.2	91755641-91759592	0.994	LOC101140310	-	-	0.0	173	174	0	0	0.994	1.0	1.0
A_private		DLST	NC_073239.2	91759723-91761153	0.994	LOC101140310	-	-	0.0	174	175	0	0	0.994	1.0	1.0
A_private		HERC2	NC_073240.2	29382390-29383145	0.994	LOC101149126	-	-	0.0	159	160	0	0	0.994	1.0	1.0
A_private		HERC2	NC_073240.2	29379781-29382192	0.994	LOC101149126	-	-	0.0	162	163	0	0	0.994	1.0	1.0
A_private		LOC134756368	NC_073236.2	23073035-23074120	0.994	XRCC2	-	-	0.0	156	157	0	0	0.994	1.0	1.0
A_private		LOC129531693	NC_073236.2	47755786-47755891	0.994	ZNF20	-	-	0.0	163	164	0	0	0.994	1.0	1.0
B_private		LOC129531693	NC_073236.2	47755786-47755891	0.994	ACTR3B	-	-	0.0	163	164	0	0	0.994	1.0	1.0
A_private		DAZ1	NC_073248.2	42820341-42822812	0.994	DAZL	-	-	0.0	179	180	0	0	0.994	1.0	1.0
B_private		LOC129531693	NC_073236.2	47755786-47755891	0.994	LOC101124683	-	-	0.0	163	164	0	0	0.994	1.0	1.0
B_private		LOC129531693	NC_073236.2	47755786-47755891	0.994	LOC101125455	-	-	0.0	163	164	0	0	0.994	1.0	1.0
A_private		LOC129531693	NC_073236.2	47755786-47755891	0.994	TOR3A	-	-	0.0	163	164	0	0	0.994	1.0	1.0
B_private		LOC129531693	NC_073236.2	47755786-47755891	0.994	LOC101148457	-	-	0.0	163	164	0	0	0.994	1.0	1.0
B_private		MPHOSPH8	NC_073238.2	33954930-33963660	0.993	LOC115933429	-	-	0.0	139	140	0	0	0.993	1.0	1.0
A_private		ACTB	NC_073230.2	12963831-12964276	0.993	LOC101139634	-	-	0.0	16163	16281	0	0	0.993	1.0	1.0
A_private		ACTB	NC_073230.2	12963831-12964276	0.993	LOC115933751	-	-	0.0	16163	16281	0	0	0.993	1.0	1.0
A_private		HNRNPA1	NC_073234.2	47066476-47066768	0.993	HNRNPA1L2	-	-	0.0	1068	1075	0	0	0.993	1.0	1.0
A_private		KMT2C	NC_073230.2	160971277-160971711	0.993	LOC134756703	-	-	0.0	140	141	0	0	0.993	1.0	1.0
A_private		INTS4	NC_073233.2	85836350-85836911	0.993	LOC129523663	-	-	0.0	737	742	0	0	0.993	1.0	1.0
A_private		KMT2C	NC_073230.2	160971277-160971711	0.993	LOC129526471	-	-	0.0	140	141	0	0	0.993	1.0	1.0
A_private		KMT2C	NC_073230.2	160971277-160971711	0.993	LOC129526385	-	-	0.0	140	141	0	0	0.993	1.0	1.0
A_private		DAZ1	NC_073248.2	42851339-42851428	0.993	DAZL	-	-	0.0	145	146	0	0	0.993	1.0	1.0
B_private		DAZL	NC_086017.1	26429992-26430756	0.993	DAZ1	-	-	0.0	713	718	0	0	0.993	1.0	1.0
A_private		KMT2C	NC_073230.2	160971277-160971711	0.993	LOC129526398	-	-	0.0	140	141	0	0	0.993	1.0	1.0
A_private		KMT2C	NC_073230.2	160971277-160971711	0.993	LOC134757216	-	-	0.0	140	141	0	0	0.993	1.0	1.0
A_private		KMT2C	NC_073230.2	160971277-160971711	0.993	LOC129526957	-	-	0.0	140	141	0	0	0.993	1.0	1.0
