family_id	n_genes	n_loci	n_contigs	cross_chrom	density	gamma_cohesive	biotype_purity	repeat_mosaic	dom_biotype	mmseqs_cluster_purity	genes
PRFAM374	7	7	7	1	0.810	1	1.000	0	protein_coding	1.000	MOB3C,MOB1B,MOB2,MOB4,MOB1A,MOB3B,MOB3A
PRFAM375	7	7	5	1	0.619	1	1.000	0	protein_coding	0.571	MROH7,LOC101134497,MROH6,MROH1,MROH2A,MROH2B,MROH8
PRFAM376	7	7	5	1	0.333	1	1.000	0	protein_coding	1.000	MSX1,LOC101140742,DLX4,MSX2,DBX1,DBX2,BARX1
PRFAM377	7	7	5	1	0.810	1	1.000	0	protein_coding	0.571	PCGF3,PCGF2,BMI1,PCGF5,PCGF6,PCGF1,LOC109029517
PRFAM378	7	7	5	1	0.476	1	1.000	0	protein_coding	0.429	PDC,LOC101142730,PDCL2,TXNDC9,PDCL3,PDCL,LOC115932141
PRFAM379	7	7	6	1	1.000	1	1.000	0	protein_coding	1.000	PDE6B,PDE5A,PDE6A,PDE10A,PDE6C,PDE2A,PDE11A
PRFAM380	7	7	7	1	0.571	1	1.000	0	protein_coding	0.429	PEAR1,NFXL1,MEGF10,VWCE,JAG2,MEGF11,JAG1
PRFAM381	7	7	6	1	0.952	1	1.000	0	protein_coding	1.000	PRMT6,PRMT3,PRMT8,LOC101142167,LOC129528882,PRMT1,PRMT2
PRFAM382	7	7	7	1	0.619	1	1.000	0	protein_coding	1.000	PTCH2,PTCHD4,NPC1L1,LOC101150633,PTCH1,NPC1,PTCHD1
PRFAM383	7	7	6	1	0.810	1	1.000	0	protein_coding	1.000	PTPRF,PTPRU,PTPRK,PTPRD,PTPRM,PTPRS,PTPRT
PRFAM384	7	7	5	1	1.000	1	1.000	0	protein_coding	1.000	RPL15,LOC101135508,LOC101153622,LOC109028893,LOC115933000,LOC101128806,LOC129527639
PRFAM385	7	7	7	1	0.476	1	1.000	0	protein_coding	0.714	SCMH1,SFMBT1,MBTD1,SCML4,SFMBT2,L3MBTL2,SCML2
PRFAM386	7	7	5	1	0.714	1	1.000	0	protein_coding	1.000	SLC10A4,SLC10A6,LOC101152793,SLC10A5,SLC10A2,SLC10A1,SLC10A3
PRFAM387	7	7	6	1	1.000	1	1.000	0	protein_coding	1.000	SLC1A7,SLC1A2,SLC1A4,SLC1A1,SLC1A3,SLC1A6,SLC1A5
PRFAM388	7	7	3	1	1.000	1	1.000	0	protein_coding	1.000	STAT3,LOC101134686,LOC101128930,STAT6,STAT2,STAT1,STAT4
PRFAM389	7	7	5	1	0.857	1	1.000	0	protein_coding	1.000	TAGLN2,CNN3,TAGLN3,TAGLN,LOC129524764,CNN2,CNN1
PRFAM390	7	7	6	1	0.333	1	1.000	0	protein_coding	0.571	TLL1,BMP1,TLL2,OVCH1,PRSS53,PRSS36,TMPRSS9
PRFAM391	7	7	5	1	0.762	1	1.000	0	protein_coding	0.857	TRPV2,TRPV6,TRPV5,LOC101150478,TRPV4,TRPV3,TRPV1
PRFAM392	7	7	6	1	0.571	1	1.000	0	protein_coding	1.000	VPS45,STXBP3,VPS33A,STXBP1,SCFD1,VPS33B,STXBP2
PRFAM393	6	6	3	1	0.800	1	1.000	0	protein_coding	1.000	AK4,CMPK1,AK2,AK3,AK1,LOC101132923
PRFAM394	6	6	3	1	0.733	1	1.000	0	protein_coding	1.000	AKR7A2,LOC115933748,LOC101150628,KCNAB2,KCNAB1,KCNAB3
PRFAM395	6	6	6	1	0.733	1	1.000	0	protein_coding	1.000	ALAS1,SPTLC1,SPTLC2,SPTLC3,GCAT,ALAS2
PRFAM396	6	6	4	1	0.667	1	1.000	0	protein_coding	0.667	ALG1L1P,ALG1L2,LOC109023085,LOC109027697,LOC101130727,ALG1
PRFAM397	6	6	5	1	1.000	1	1.000	0	protein_coding	1.000	AP2M1,AP4M1,AP3M2,AP3M1,AP1M2,AP1M1
PRFAM398	6	6	3	1	0.667	1	1.000	0	protein_coding	0.833	APOBEC2,APOBEC1,AICDA,LOC129525994,APOBEC3C,APOBEC3H
PRFAM399	6	6	1	0	0.933	1	1.000	0	protein_coding	1.000	APOL6,APOL5,APOL3,APOL4,APOL2,APOL1
PRFAM400	6	6	3	1	0.733	1	1.000	0	protein_coding	0.667	ARMC12,ARMC10,ARMCX1,LOC101141783,LOC101138121,ARMCX3
PRFAM401	6	6	5	1	0.600	1	1.000	0	protein_coding	0.500	ASAP3,ACAP3,ACAP2,ASAP1,ASAP2,ACAP1
PRFAM402	6	6	6	1	1.000	1	1.000	0	protein_coding	1.000	ATP1B1,ATP1B3,LOC101143506,ATP4B,ATP1B2,ATP1B4
PRFAM403	6	6	6	1	0.933	1	1.000	0	protein_coding	1.000	ATP5MC1,ATP5MC2,ATP5MC3,LOC101144419,LOC101144921,LOC101138209
PRFAM404	6	6	5	1	0.800	1	1.000	0	protein_coding	1.000	BIRC3,BIRC2,LOC109025842,LOC101127012,BIRC7,XIAP
PRFAM405	6	6	4	1	0.867	1	1.000	0	protein_coding	1.000	CACNG4,CACNG5,CACNG3,CACNG7,CACNG8,CACNG2
PRFAM406	6	6	2	1	1.000	1	1.000	0	protein_coding	1.000	CALHM6,CALHM5,CALHM4,CALHM2,CALHM1,CALHM3
PRFAM407	6	6	4	1	1.000	1	1.000	0	protein_coding	1.000	CCN1,CCN6,CCN2,CCN3,CCN4,CCN5
PRFAM408	6	6	5	1	0.667	1	1.000	0	protein_coding	0.667	CDC20,PWP1,LOC129524502,PAFAH1B1,CDC20B,FZR1
PRFAM409	6	6	5	1	0.933	1	1.000	0	protein_coding	1.000	CERS2,CERS5,CERS6,CERS3,CERS4,CERS1
PRFAM410	6	6	1	0	0.733	1	1.000	0	protein_coding	1.000	CHIT1,CHI3L1,OVGP1,CHIA,CHI3L2,CTBS
PRFAM411	6	6	6	1	1.000	1	1.000	0	protein_coding	1.000	CKS1B,LOC109027898,LOC109028877,CKS2,LOC129526772,LOC101127646
PRFAM412	6	6	5	1	1.000	1	1.000	0	protein_coding	1.000	CRMP1,DPYSL3,DPYSL2,DPYS,DPYSL4,DPYSL5
PRFAM413	6	6	6	1	1.000	1	1.000	0	protein_coding	1.000	CUL1,CUL2,CUL5,CUL3,CUL4A,CUL4B
PRFAM414	6	6	5	1	0.600	1	1.000	0	protein_coding	1.000	DNM3,DNM1L,DNM1,DNM2,MX2,MX1
PRFAM415	6	6	6	1	1.000	1	1.000	0	protein_coding	1.000	DOCK7,DOCK10,DOCK8,DOCK9,DOCK6,DOCK11
PRFAM416	6	6	6	1	0.400	1	1.000	0	protein_coding	0.500	DOK3,DOK2,DOK1,DOK6,DOK4,DOK5
PRFAM417	6	6	4	1	0.933	1	1.000	0	protein_coding	1.000	DPP6,DPP10,DPP4,FAP,DPP8,DPP9
PRFAM418	6	6	4	1	0.400	1	1.000	0	protein_coding	0.667	DYNLT5,DYNLT4,DYNLT2B,DYNLT1,DYNLT2,DYNLT3
PRFAM419	6	6	6	1	0.600	1	1.000	0	protein_coding	1.000	E2F2,E2F3,E2F5,E2F6,E2F4,E2F1
PRFAM420	6	6	5	1	0.467	1	1.000	0	protein_coding	0.833	EPHX4,ABHD6,ABHD11,EPHX2,EPHX3,ABHD8
PRFAM421	6	6	5	1	0.600	1	1.000	0	protein_coding	1.000	EZR,FRMD1,RDX,FRMD6,NF2,MSN
PRFAM422	6	6	4	1	0.600	1	1.000	0	protein_coding	1.000	FASLG,LTA,TNF,LTB,TNFSF15,TNFSF14
PRFAM423	6	6	5	1	0.733	1	1.000	0	protein_coding	1.000	FBLN2,EFEMP2,FBLN7,EFEMP1,FBLN5,FBLN1
PRFAM424	6	6	2	1	0.933	1	1.000	0	protein_coding	1.000	FBXO6,FBXO44,FBXO2,FBXO17,FBXO27,NCCRP1
PRFAM425	6	6	6	1	0.667	1	1.000	0	protein_coding	0.833	FBXW7,FBXW11,BTRC,FBXW8,FBXW2,FBXW9
PRFAM426	6	6	4	1	1.000	1	1.000	0	protein_coding	1.000	FER1L6,MYOF,FER1L5,DYSF,OTOF,FER1L4
PRFAM427	6	6	4	1	0.333	1	1.000	0	protein_coding	0.500	FOXD3,FOXD2,FOXE3,FOXL3,FOXE1,FOXD1
PRFAM428	6	6	4	1	0.467	1	1.000	0	protein_coding	1.000	FRAS1,FREM3,FREM1,FREM2,CSPG4,LOC101141731
PRFAM429	6	6	4	1	1.000	1	1.000	0	protein_coding	1.000	FRG2C,LOC129532824,LOC115932854,LOC134758387,LOC115932837,LOC129530558
PRFAM430	6	6	4	1	0.600	1	1.000	0	protein_coding	1.000	FXYD4,LOC101139613,FXYD2,FXYD3,FXYD1,LOC101129326
PRFAM431	6	6	6	1	0.867	1	1.000	0	protein_coding	1.000	GADL1,DDC,GAD2,CSAD,GAD1,HDC
PRFAM432	6	6	6	1	0.600	1	1.000	0	protein_coding	0.667	GFM1,GUF1,EFTUD2,EFL1,GFM2,EEF2
PRFAM433	6	6	3	1	0.533	1	1.000	0	protein_coding	0.500	GGA3,TOM1L1,TOM1L2,GGA2,TOM1,GGA1
PRFAM434	6	6	4	1	1.000	1	1.000	0	protein_coding	1.000	GPC2,GPC1,GPC5,GPC6,GPC4,GPC3
PRFAM435	6	6	6	1	0.533	1	1.000	0	protein_coding	0.500	GRHL3,UBP1,GRHL2,TFCP2,TFCP2L1,GRHL1
PRFAM436	6	6	5	1	0.733	1	1.000	0	protein_coding	1.000	HSPB1,CRYAB,HSPB2,HSPB8,HSPB6,CRYAA
PRFAM437	6	6	4	1	1.000	1	1.000	0	protein_coding	1.000	IGFBP4,IGFBP1,IGFBP3,IGFBP6,IGFBP2,IGFBP5
PRFAM438	6	6	1	0	1.000	1	1.000	0	protein_coding	1.000	IQCF6,LOC101144055,LOC101141967,IQCF3,IQCF2,LOC101143316
PRFAM439	6	6	2	1	0.400	1	1.000	0	protein_coding	1.000	IRX3,IRX5,IRX6,IRX1,IRX2,IRX4
PRFAM440	6	6	3	1	0.733	1	1.000	0	protein_coding	0.833	ITIH1,ITIH3,ITIH4,ITIH5,ITIH2,VWA5A
PRFAM441	6	6	5	1	0.400	1	1.000	0	protein_coding	0.500	KIF2C,KIF2B,KIF20A,KIF12,KIF22,KIF2A
PRFAM442	6	6	6	1	0.533	1	1.000	0	protein_coding	0.833	KPNB1,RANBP6,IPO5,IPO4,TNPO1,TNPO2
PRFAM443	6	6	4	1	0.733	1	1.000	0	protein_coding	1.000	LAMC2,LAMC1,LAMB2,LAMB1,LAMB4,LAMC3
PRFAM444	6	6	1	0	1.000	1	1.000	0	protein_coding	1.000	LIPJ,LIPF,LIPK,LIPN,LIPM,LIPA
PRFAM445	6	6	5	1	1.000	1	1.000	0	protein_coding	1.000	LOC101125987,LOC101152199,ELOC,LOC101139242,LOC109025605,LOC101141508
PRFAM446	6	6	3	1	0.467	1	1.000	0	protein_coding	0.500	LOC101126043,LOC115934679,LOC115935268,LOC115932796,LOC101136273,COTL1
PRFAM447	6	6	5	1	0.800	1	1.000	0	protein_coding	1.000	LOC101128987,PRELID2,PRELID1,LOC101135126,PRELID3A,PRELID3B
PRFAM448	6	6	5	1	1.000	1	1.000	0	protein_coding	1.000	LOC101131169,LOC101148650,LOC101150855,LOC134759022,RPS15A,LOC134758199
PRFAM449	6	6	6	1	0.800	1	1.000	0	protein_coding	1.000	LOC101136280,EEF1B2,LOC101146256,LOC101130619,LOC101131825,LOC101144131
PRFAM450	6	6	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101136692,LOC109025447,RGPD8,LOC129531666,LOC129531667,LOC101131768
PRFAM451	6	6	4	1	1.000	1	1.000	0	protein_coding	1.000	LOC101139046,LOC101128093,LOC109025084,LOC101137229,LOC101152403,LOC115931945
PRFAM452	6	6	5	1	0.600	1	1.000	0	protein_coding	0.500	LOC101140204,LOC101137510,MGAT4D,MGAT4B,MGAT4C,MGAT4A
PRFAM453	6	6	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101147160,LOC129533282,LOC134757816,LOC115932867,LOC129533340,LOC134757814
PRFAM454	6	6	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101148081,LOC101146886,LOC109024512,LOC101148812,LOC101149517,LOC101132221
PRFAM455	6	6	6	1	0.867	1	1.000	0	protein_coding	1.000	LOC109029187,LOC101145937,CCNC,LOC129527246,CCNQ,LOC129530296
PRFAM456	6	6	4	1	0.733	1	1.000	0	protein_coding	1.000	LOC115935981,LOC101131388,CCNY,CCNYL1,CCNYL1B,LOC101128828
PRFAM457	6	6	4	1	1.000	1	1.000	0	protein_coding	1.000	LOC129526957,LOC134756703,LOC129526398,LOC134757216,LOC129528452,LOC129528462
PRFAM458	6	6	5	1	0.333	1	1.000	0	protein_coding	0.500	LRRC34,LRRC31,LRRC73,RNH1,LRRC74A,LRRC74B
PRFAM459	6	6	5	1	1.000	1	1.000	0	protein_coding	1.000	MAN1A2,MAN1C1,EDEM1,MAN1A1,MAN1B1,EDEM2
PRFAM460	6	6	2	1	0.467	1	1.000	0	protein_coding	1.000	MPZL1,MPZ,SCN4B,SCN2B,MPZL3,MPZL2
PRFAM461	6	6	5	1	0.933	1	1.000	0	protein_coding	1.000	NIPAL3,NIPAL1,NIPAL4,NIPAL2,NIPA1,NIPA2
PRFAM462	6	6	4	1	0.933	1	1.000	0	protein_coding	1.000	NME6,NME2,NME1,LOC101129624,NME4,NME3
PRFAM463	6	6	5	1	0.667	1	1.000	0	protein_coding	0.500	NOS2,LOC101135912,NOS3,NOS1,NDOR1,MTRR
PRFAM464	6	6	6	1	0.867	1	1.000	0	protein_coding	1.000	NPR1,LOC101146677,GUCY2C,NPR2,GUCY2D,GUCY2F
PRFAM465	6	6	6	1	0.867	1	1.000	0	protein_coding	1.000	NTNG1,NTN4,NTNG2,NTN3,NTN1,NTN5
PRFAM466	6	6	6	1	0.667	1	1.000	0	protein_coding	1.000	NVL,AFG2A,NSF,PEX6,VCP,AFG2B
PRFAM467	6	6	2	1	1.000	1	1.000	0	protein_coding	1.000	NXF1,LOC101143267,LOC129523474,LOC101145461,LOC101146896,NXF3
PRFAM468	6	6	5	1	0.867	1	1.000	0	protein_coding	1.000	OSBPL9,OSBPL10,OSBPL11,OSBP,OSBPL1A,OSBP2
PRFAM469	6	6	3	1	1.000	1	1.000	0	protein_coding	1.000	P2RX3,P2RX7,P2RX4,P2RX2,P2RX5,P2RX1
PRFAM470	6	6	6	1	0.467	1	1.000	0	protein_coding	0.500	PACSIN1,PACSIN3,PSTPIP1,PSTPIP2,GAS7,PACSIN2
PRFAM471	6	6	5	1	1.000	1	1.000	0	protein_coding	1.000	PCSK1,LOC101139746,FURIN,PCSK6,PCSK4,PCSK2
PRFAM472	6	6	5	1	1.000	1	1.000	0	protein_coding	1.000	PPP2R5A,PPP2R5D,PPP2R5B,PPP2R5E,PPP2R5C,LOC109024753
PRFAM473	6	6	5	1	1.000	1	1.000	0	protein_coding	1.000	PRDX6,PRDX1,PRDX3,LOC129526190,PRDX2,PRDX4
PRFAM474	6	6	4	1	0.867	1	1.000	0	protein_coding	1.000	RAD51C,RAD51D,RAD51B,XRCC3,RAD51,DMC1
PRFAM475	6	6	5	1	0.533	1	1.000	0	protein_coding	0.667	RAPGEF2,RAPGEFL1,RAPGEF6,RAPGEF5,RAPGEF3,RAPGEF4
PRFAM476	6	6	6	1	1.000	1	1.000	0	protein_coding	1.000	RPL26L1,LOC101138287,LOC115930419,LOC101126499,RPL26,LOC101146767
PRFAM477	6	6	4	1	1.000	1	1.000	0	protein_coding	1.000	RPL32,LOC101130836,LOC101141038,LOC101140792,LOC101151223,LOC101133075
PRFAM478	6	6	5	1	1.000	1	1.000	0	protein_coding	1.000	RPL9,LOC101138942,LOC101125611,LOC101144800,LOC101132018,LOC101135421
PRFAM479	6	6	6	1	0.933	1	1.000	0	protein_coding	1.000	SCP2,ACAA1,ACAT2,ACAT1,HADHB,ACAA2
PRFAM480	6	6	5	1	0.667	1	1.000	0	protein_coding	1.000	SEC24B,SEC24D,SEC24A,SEC24C,SEC23A,SEC23B
PRFAM481	6	6	5	1	0.600	1	1.000	0	protein_coding	1.000	SIRT7,SIRT5,SIRT3,SIRT4,SIRT6,SIRT2
PRFAM482	6	6	5	1	0.933	1	1.000	0	protein_coding	0.667	SLC8B1,SLC24A2,SLC24A4,SLC24A5,SLC24A1,SLC24A3
PRFAM483	6	6	2	1	1.000	1	1.000	0	protein_coding	1.000	SPIN1,SPIN3,LOC101152665,LOC115932047,LOC129529676,SPIN4
PRFAM484	6	6	1	0	0.467	1	1.000	0	protein_coding	1.000	SPINK1,SPINK14,LOC101140376,SPINK13,SPINK7,SPINK9
PRFAM485	6	6	4	1	0.933	1	1.000	0	protein_coding	0.833	TERF1,LOC129527234,LOC129526087,LOC134756956,TERF2,LOC115932097
PRFAM486	6	6	3	1	0.733	1	1.000	0	protein_coding	0.833	TM4SF18,TM4SF1,TM4SF4,TM4SF19,TM4SF20,TM4SF5
PRFAM487	6	6	5	1	0.933	1	1.000	0	protein_coding	1.000	TRAF5,TRAF4,TRAF6,TRAF1,TRAF2,TRAF3
PRFAM488	6	6	6	1	1.000	1	1.000	0	protein_coding	1.000	TRPC1,TRPC3,TRPC7,TRPC6,TRPC4,TRPC5
PRFAM489	6	6	5	1	0.933	1	1.000	0	protein_coding	1.000	UBQLN4,LOC101132384,UBQLN3,UBQLNL,UBQLN1,UBQLN2
PRFAM490	6	6	2	1	0.600	1	1.000	0	protein_coding	1.000	UPK3BL1,UPK3B,LOC129534750,LOC115933185,LOC115935248,UPK3A
PRFAM491	6	6	4	1	0.933	1	1.000	0	protein_coding	1.000	VAMP4,VAMP3,VAMP1,VAMP5,VAMP8,VAMP2
PRFAM492	6	6	6	1	1.000	1	1.000	0	protein_coding	1.000	VILL,FLII,SCIN,AVIL,VIL1,GSN
PRFAM493	6	6	5	1	0.600	1	1.000	0	protein_coding	0.500	WDR37,PRPF19,WDR31,ERCC8,WDR18,WDR88
PRFAM494	6	6	3	1	0.933	1	1.000	0	protein_coding	1.000	WDR45B,WIPI1,LOC115934643,LOC115934550,WIPI2,WDR45
PRFAM495	6	6	1	0	0.333	1	1.000	0	protein_coding	0.667	WFDC5,WFDC12,SLPI,WFDC2,WFDC8,WFDC3
PRFAM496	5	5	2	1	1.000	1	1.000	0	protein_coding	1.000	AADACL3,AADACL4,AADACL2,AADAC,NCEH1
PRFAM497	5	5	4	1	1.000	1	1.000	0	protein_coding	1.000	ABCG2,ABCG4,ABCG8,ABCG5,ABCG1
PRFAM498	5	5	4	1	0.900	1	1.000	0	protein_coding	1.000	ACP6,ACP3,PXYLP1,ACP2,ACP4
PRFAM499	5	5	2	1	1.000	1	1.000	0	protein_coding	1.000	ALPL,LOC101132628,LOC115933736,LOC115933737,ALPI
PRFAM500	5	5	4	1	1.000	1	1.000	0	protein_coding	1.000	ANP32E,LOC109029066,ANP32D,ANP32B,ANP32A
PRFAM501	5	5	4	1	0.600	1	1.000	0	protein_coding	1.000	ARGFX,OTX1,OTX2,LEUTX,CRX
PRFAM502	5	5	5	1	0.700	1	1.000	0	protein_coding	1.000	ATP6V1A,ATP6V1B2,ATP5F1B,ATP6V1B1,ATP5F1A
PRFAM503	5	5	1	0	1.000	1	1.000	0	protein_coding	1.000	BEX5,BEX1,BEX4,BEX2,BEX3
PRFAM504	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	BTF3L4,LOC101144663,LOC101133056,BTF3,LOC109024441
PRFAM505	5	5	2	1	1.000	1	1.000	0	protein_coding	1.000	C8B,C8A,C6,C7,C9
PRFAM506	5	5	4	1	0.800	1	1.000	0	protein_coding	1.000	CACHD1,CACNA2D2,CACNA2D3,CACNA2D1,CACNA2D4
PRFAM507	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	CBX1,CBX3,LOC101140430,CBX5,LOC101127285
PRFAM508	5	5	3	1	0.500	1	1.000	0	protein_coding	1.000	CD207,CLEC10A,ASGR2,ASGR1,FCER2
PRFAM509	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	CELF3,CELF2,CELF1,CELF4,CELF5
PRFAM510	5	5	5	1	0.400	1	1.000	0	protein_coding	0.600	CHMP2B,CHMP3,CHMP1B,CHMP1A,CHMP2A
PRFAM511	5	5	4	1	1.000	1	1.000	0	protein_coding	1.000	CKMT2,CKB,CKMT1B,LOC101152129,CKM
PRFAM512	5	5	4	1	0.500	1	1.000	0	protein_coding	0.600	CMTM6,CMTM5,CMTM3,CMTM4,PLP2
PRFAM513	5	5	4	1	0.700	1	1.000	0	protein_coding	1.000	CMTM8,MAL2,MAL,MALL,PLLP
PRFAM514	5	5	4	1	0.900	1	1.000	0	protein_coding	0.800	CTNNA1,VCL,CTNNA3,CTNNA2,CTNNAL1
PRFAM515	5	5	5	1	0.700	1	1.000	0	protein_coding	1.000	DARS2,NARS2,DARS1,NARS1,KARS1
PRFAM516	5	5	3	1	0.800	1	1.000	0	protein_coding	1.000	DBT,LOC101140310,PDHX,DLAT,DLST
PRFAM517	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	DCUN1D1,DCUN1D4,DCUN1D5,DCUN1D2,DCUN1D3
PRFAM518	5	5	1	0	1.000	1	1.000	0	protein_coding	1.000	DEFA6,DEFA4,LOC101151457,LOC115935617,LOC101152910
PRFAM519	5	5	4	1	1.000	1	1.000	0	protein_coding	1.000	DNAJB8,DNAJB6,DNAJB2,LOC101148022,DNAJB7
PRFAM520	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	DOCK3,DOCK2,DOCK4,DOCK5,DOCK1
PRFAM521	5	5	5	1	0.800	1	1.000	0	protein_coding	1.000	DRAM2,TMEM150C,DRAM1,TMEM150A,TMEM150B
PRFAM522	5	5	3	1	0.700	1	1.000	0	protein_coding	1.000	EFNA1,EFNA3,EFNA4,EFNA5,EFNA2
PRFAM523	5	5	4	1	1.000	1	1.000	0	protein_coding	1.000	EIF4E3,EIF4E,LOC101146847,EIF4E1B,EIF4E2
PRFAM524	5	5	4	1	1.000	1	1.000	0	protein_coding	1.000	EIF5A2,LOC109026716,LOC101132464,LOC129524935,EIF5A
PRFAM525	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	ETNPPL,PHYKPL,OAT,ABAT,AGXT2
PRFAM526	5	5	4	1	1.000	1	1.000	0	protein_coding	1.000	EXOC3L4,TNFAIP2,EXOC3L1,EXOC3,EXOC3L2
PRFAM527	5	5	2	1	0.700	1	1.000	0	protein_coding	0.800	FAM47E,FAM47A,FAM47B,LOC101141047,LOC101144132
PRFAM528	5	5	4	1	0.900	1	1.000	0	protein_coding	0.800	FGGY,GK5,GK2,GK3,GK
PRFAM529	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	FOXO6,FOXO3,LOC129531741,FOXO1,FOXO4
PRFAM530	5	5	4	1	0.700	1	1.000	0	protein_coding	1.000	FOXRED1,SARDH,PDPR,LOC115931054,DMGDH
PRFAM531	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	GCNT2,GCNT1,GCNT3,GCNT4,LOC101148803
PRFAM532	5	5	4	1	0.900	1	1.000	0	protein_coding	0.800	GRSF1,HNRNPH1,HNRNPH3,HNRNPF,HNRNPH2
PRFAM533	5	5	5	1	0.700	1	1.000	0	protein_coding	0.800	HDAC1,HDAC11,HDAC3,HDAC2,HDAC8
PRFAM534	5	5	2	1	0.800	1	1.000	0	protein_coding	0.800	HERC6,HERC5,HERC3,HERC4,HECTD2
PRFAM535	5	5	4	1	0.500	1	1.000	0	protein_coding	1.000	HNRNPR,RBM47,RBM46,SYNCRIP,A1CF
PRFAM536	5	5	2	1	1.000	1	1.000	0	protein_coding	1.000	HYAL3,HYAL1,HYAL2,HYAL4,SPAM1
PRFAM537	5	5	1	0	1.000	1	1.000	0	protein_coding	1.000	IFIT2,IFIT3,IFIT1B,IFIT1,IFIT5
PRFAM538	5	5	3	1	0.600	1	1.000	0	protein_coding	1.000	IL20RB,IL22RA2,IL10RB,IFNAR1,IFNGR2
PRFAM539	5	5	4	1	0.600	1	1.000	0	protein_coding	1.000	IL6R,IL12B,IL11RA,CNTFR,CRLF1
PRFAM540	5	5	5	1	0.500	1	1.000	0	protein_coding	0.600	IMPDH2,GMPR,IMPDH1,LOC109024945,GMPR2
PRFAM541	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	KCNQ4,KCNQ5,KCNQ3,KCNQ1,KCNQ2
PRFAM542	5	5	4	1	0.500	1	1.000	0	protein_coding	1.000	KYAT3,GPT,KYAT1,GPT2,TAT
PRFAM543	5	5	3	1	1.000	1	1.000	0	protein_coding	1.000	LAMA4,LAMA2,LAMA1,LAMA3,LAMA5
PRFAM544	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	LETM1,LOC115933202,LOC134757056,LOC129530721,LOC134757964
PRFAM545	5	5	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC101123878,LOC101130998,LOC129529590,LOC129529625,LOC134758213
PRFAM546	5	5	5	1	0.400	1	1.000	0	protein_coding	0.400	LOC101126682,IL21R,EPOR,IL2RB,IL9R
PRFAM547	5	5	5	1	0.600	1	1.000	0	protein_coding	1.000	LOC101127712,BRIP1,DDX11,ERCC2,LOC129529069
PRFAM548	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	LOC101127844,HMGA1,LOC101142088,LOC134756436,LOC109024698
PRFAM549	5	5	4	1	1.000	1	1.000	0	protein_coding	1.000	LOC101127912,LOC101133679,LOC101131055,LOC101152105,LOC109025874
PRFAM550	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	LOC101129830,LOC109026990,LOC101146806,RPL18A,LOC109024622
PRFAM551	5	5	4	1	0.600	1	1.000	0	protein_coding	0.600	LOC101129996,LOC101150533,MORF4L1,MSL3,MORF4L2
PRFAM552	5	5	5	1	0.900	1	1.000	0	protein_coding	1.000	LOC101130026,GAPDH,LOC101137912,GAPDHS,LOC115932114
PRFAM553	5	5	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC101134115,LOC115934951,TMEM14B,TMEM14A,LOC101153761
PRFAM554	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	LOC101135562,LOC101127816,LOC109025982,LOC134756791,LOC109028157
PRFAM555	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	LOC101135579,DYNLL2,LOC101135308,DYNLL1,DNAL4
PRFAM556	5	5	3	1	1.000	1	1.000	0	protein_coding	1.000	LOC101136771,LOC129526391,LOC134757041,LOC129527283,LOC129531453
PRFAM557	5	5	5	1	1.000	1	1.000	0	protein_coding	1.000	LOC101149305,LOC129524105,FOXD4L1,LOC134756825,LOC129524612
PRFAM558	5	5	4	1	1.000	1	1.000	0	protein_coding	1.000	LOC101150321,LOC101132879,LOC101143037,LOC101134166,RPL7A
PRFAM559	5	5	1	0	0.700	1	1.000	0	protein_coding	0.800	LOC109024085,LOC101153729,LOC109024120,LOC115931638,LOC101154093
PRFAM560	5	5	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC109027034,LOC115932143,LOC115932144,LOC115932146,LOC101145464
PRFAM561	5	5	3	1	0.900	1	1.000	0	protein_coding	1.000	LOC109028698,LOC101130064,LOC115930307,TMEM45A,TMEM45B
PRFAM562	5	5	3	1	1.000	1	1.000	0	protein_coding	1.000	LOC115935007,LOC101143516,LOC101142918,LOC101141440,NUTM2F
PRFAM563	5	5	1	0	1.000	1	1.000	0	protein_coding	1.000	LOC115935376,LOC115933167,LOC109027627,LOC101130894,LOC129523494
PRFAM564	5	5	2	1	1.000	1	1.000	0	protein_coding	1.000	LOC115936243,UBTFL1,LOC115933342,LOC115933540,LOC101138028
PRFAM565	5	5	4	1	0.500	1	1.000	0	protein_coding	0.800	LOC115936258,LOC101151730,FAXC,MTX2,MTX3
