gene-SMAD9	protein_coding	SMAD9	SMAD family member 9
gene-LOC101139028	pseudogene	LOC101139028	ragulator complex protein LAMTOR3-like
gene-LOC129526354	pseudogene	LOC129526354	eukaryotic initiation factor 4A-I-like
gene-ALG5	protein_coding	ALG5	ALG5 dolichyl-phosphate beta-glucosyltransferase
gene-EXOSC8	protein_coding	EXOSC8	exosome component 8
gene-SUPT20H	protein_coding	SUPT20H	SPT20 homolog, SAGA complex component
gene-CSNK1A1L	protein_coding	CSNK1A1L	casein kinase 1 alpha 1 like
gene-LOC101142220	protein_coding	LOC101142220	small ribosomal subunit protein uS2
gene-LOC134756979	pseudogene	LOC134756979	small ribosomal subunit protein eS12-like
gene-LOC129526368	lncRNA	LOC129526368	uncharacterized LOC129526368
gene-LOC109029452	lncRNA	LOC109029452	uncharacterized LOC109029452
gene-POSTN	protein_coding	POSTN	periostin
gene-LOC134756970	lncRNA	LOC134756970	uncharacterized LOC134756970
gene-TRPC4	protein_coding	TRPC4	transient receptor potential cation channel subfamily C member 4
gene-LOC101146703	pseudogene	LOC101146703	60 kDa heat shock protein, mitochondrial-like
gene-LOC129526356	lncRNA	LOC129526356	uncharacterized LOC129526356
gene-UFM1	protein_coding	UFM1	ubiquitin fold modifier 1
gene-LOC115930448	lncRNA	LOC115930448	uncharacterized LOC115930448
gene-LOC109029346	lncRNA	LOC109029346	uncharacterized LOC109029346
gene-FREM2	protein_coding	FREM2	FRAS1 related extracellular matrix 2
gene-LOC115930454	pseudogene	LOC115930454	U6 spliceosomal RNA
gene-LOC129526359	lncRNA	LOC129526359	uncharacterized LOC129526359
gene-LOC101147791	pseudogene	LOC101147791	group XIIA secretory phospholipase A2-like
gene-STOML3	protein_coding	STOML3	stomatin like 3
gene-PROSER1	protein_coding	PROSER1	proline and serine rich 1
gene-NHLRC3	protein_coding	NHLRC3	NHL repeat containing 3
gene-LOC101150301	pseudogene	LOC101150301	uncharacterized LOC101150301
gene-LHFPL6	protein_coding	LHFPL6	LHFPL tetraspan subfamily member 6
gene-LOC115930486	snoRNA	LOC115930486	small nucleolar RNA U13
gene-COG6	protein_coding	COG6	component of oligomeric golgi complex 6
gene-LOC115930467	snoRNA	LOC115930467	small nucleolar RNA SNORD116
gene-LOC134756971	lncRNA	LOC134756971	uncharacterized LOC134756971
gene-LOC109029356	lncRNA	LOC109029356	uncharacterized LOC109029356
gene-LOC129526303	lncRNA	LOC129526303	uncharacterized LOC129526303
gene-FOXO1	protein_coding	FOXO1	forkhead box O1
gene-LOC101151764	pseudogene	LOC101151764	E3 ubiquitin-protein ligase RNF6-like
gene-MRPS31	protein_coding	MRPS31	mitochondrial ribosomal protein S31
gene-SLC25A15	protein_coding	SLC25A15	solute carrier family 25 member 15
gene-LOC109029455	lncRNA	LOC109029455	uncharacterized LOC109029455
gene-LOC101152843	protein_coding	LOC101152843	protein SGT1 homolog
gene-ELF1	protein_coding	ELF1	E74 like ETS transcription factor 1
gene-LOC109029301	pseudogene	LOC109029301	regulator of G-protein signaling 17-like
gene-TRNAE-UUC-16	tRNA	TRNAE-UUC	transfer RNA glutamic acid (anticodon UUC)
gene-WBP4	protein_coding	WBP4	WW domain binding protein 4
gene-KBTBD6	protein_coding	KBTBD6	kelch repeat and BTB domain containing 6
gene-LOC101124426	pseudogene	LOC101124426	calmodulin-1-like
gene-LOC115930484	snoRNA	LOC115930484	small nucleolar RNA U13
gene-LOC101123709	protein_coding	LOC101123709	kelch repeat and BTB domain-containing protein 7
gene-MTRF1	protein_coding	MTRF1	mitochondrial translation release factor 1
gene-LOC101126491	pseudogene	LOC101126491	ras-related C3 botulinum toxin substrate 1-like
gene-LOC134756973	lncRNA	LOC134756973	uncharacterized LOC134756973
gene-NAA16	protein_coding	NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit
gene-LOC115930526	snRNA	LOC115930526	U6 spliceosomal RNA
gene-LOC101127583	protein_coding	LOC101127583	tubulin beta chain-like
gene-LOC115930438	pseudogene	LOC115930438	olfactory receptor 7E24-like
gene-LOC115930437	protein_coding	LOC115930437	olfactory receptor 7E24-like
gene-LOC115930414	pseudogene	LOC115930414	olfactory receptor 7E24-like
gene-LOC109029035	pseudogene	LOC109029035	olfactory receptor 7E24-like
gene-RGCC	protein_coding	RGCC	regulator of cell cycle
gene-VWA8	protein_coding	VWA8	von Willebrand factor A domain containing 8
gene-LOC115930511	snRNA	LOC115930511	U6 spliceosomal RNA
gene-LOC109029288	pseudogene	LOC109029288	lysine--tRNA ligase-like
gene-LOC109029443	lncRNA	LOC109029443	uncharacterized LOC109029443
gene-LOC115930415	pseudogene	LOC115930415	small ribosomal subunit protein eS28-like
gene-DGKH	protein_coding	DGKH	diacylglycerol kinase eta
gene-LOC101131298	pseudogene	LOC101131298	mitogen-activated protein kinase 6-like
gene-LOC129526307	lncRNA	LOC129526307	uncharacterized LOC129526307
gene-LOC101130207	pseudogene	LOC101130207	coiled-coil-helix-coiled-coil-helix domain-containing protein 2-like
gene-AKAP11	protein_coding	AKAP11	A-kinase anchoring protein 11
gene-LOC101134652	protein_coding	LOC101134652	fatty acid-binding protein, heart-like
gene-LOC134756974	lncRNA	LOC134756974	uncharacterized LOC134756974
gene-TNFSF11	protein_coding	TNFSF11	TNF superfamily member 11
gene-FAM216B	protein_coding	FAM216B	family with sequence similarity 216 member B
gene-LOC109029490	lncRNA	LOC109029490	uncharacterized LOC109029490
gene-EPSTI1	protein_coding	EPSTI1	epithelial stromal interaction 1
gene-LOC109029289	pseudogene	LOC109029289	palmitoyltransferase ZDHHC4-like
gene-DNAJC15	protein_coding	DNAJC15	DnaJ heat shock protein family (Hsp40) member C15
gene-LOC134756983	lncRNA	LOC134756983	uncharacterized LOC134756983
gene-ENOX1	protein_coding	ENOX1	ecto-NOX disulfide-thiol exchanger 1
gene-LOC109029290	pseudogene	LOC109029290	large ribosomal subunit protein eL36-like
gene-LOC134756982	lncRNA	LOC134756982	uncharacterized LOC134756982
gene-LOC129526310	lncRNA	LOC129526310	uncharacterized LOC129526310
gene-CCDC122	protein_coding	CCDC122	coiled-coil domain containing 122
gene-LACC1	protein_coding	LACC1	laccase domain containing 1
gene-LOC129526312	lncRNA	LOC129526312	uncharacterized LOC129526312
gene-LOC101137313	lncRNA	LOC101137313	uncharacterized LOC101137313
gene-LOC129526313	lncRNA	LOC129526313	uncharacterized LOC129526313
gene-LOC129524726	protein_coding	LOC129524726	endogenous retrovirus group K member 7 Env polyprotein
gene-LOC109029277	lncRNA	LOC109029277	uncharacterized LOC109029277
gene-LOC129526314	lncRNA	LOC129526314	uncharacterized LOC129526314
gene-SMIM2	protein_coding	SMIM2	small integral membrane protein 2
gene-LOC134756984	lncRNA	LOC134756984	uncharacterized LOC134756984
gene-LOC134757050	lncRNA	LOC134757050	uncharacterized LOC134757050
gene-SERP2	protein_coding	SERP2	stress associated endoplasmic reticulum protein family member 2
gene-TSC22D1	protein_coding	TSC22D1	TSC22 domain family member 1
gene-LOC129526420	protein_coding	LOC129526420	spidroin-1-like
gene-LOC115930443	lncRNA	LOC115930443	uncharacterized LOC115930443
gene-LOC101143808	pseudogene	LOC101143808	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-like
gene-LOC115930490	snoRNA	LOC115930490	small nucleolar RNA U13
gene-LOC115930403	lncRNA	LOC115930403	uncharacterized LOC115930403
gene-LOC109029385	lncRNA	LOC109029385	uncharacterized LOC109029385
gene-LOC134756996	lncRNA	LOC134756996	uncharacterized LOC134756996
gene-TRNAE-UUC-17	tRNA	TRNAE-UUC	transfer RNA glutamic acid (anticodon UUC)
gene-NUFIP1	protein_coding	NUFIP1	nuclear FMR1 interacting protein 1
gene-GPALPP1	protein_coding	GPALPP1	GPALPP motifs containing 1
gene-LOC134756997	pseudogene	LOC134756997	endogenous retrovirus group K member 19 Env polyprotein-like
gene-LOC109029468	lncRNA	LOC109029468	uncharacterized LOC109029468
gene-GTF2F2	protein_coding	GTF2F2	general transcription factor IIF subunit 2
gene-LOC115930512	snRNA	LOC115930512	U6 spliceosomal RNA
gene-LOC115930461	snRNA	LOC115930461	U7 small nuclear RNA
gene-KCTD4	protein_coding	KCTD4	potassium channel tetramerization domain containing 4
gene-LOC115930449	pseudogene	LOC115930449	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial-like
gene-LOC115930474	snoRNA	LOC115930474	small nucleolar RNA SNORA31
gene-TPT1	protein_coding	TPT1	tumor protein, translationally-controlled 1
gene-LOC115930473	snoRNA	LOC115930473	small nucleolar RNA SNORA31
gene-LOC129526145	lncRNA	LOC129526145	uncharacterized LOC129526145
gene-LOC115930451	protein_coding	LOC115930451	dehydrodolichyl diphosphate synthase complex subunit NUS1-like
gene-LOC129526146	pseudogene	LOC129526146	protein phosphatase inhibitor 2-like
gene-LOC101124545	protein_coding	LOC101124545	rubicon like autophagy enhancer
gene-LOC115930517	snRNA	LOC115930517	U6 spliceosomal RNA
gene-LOC129526516	snRNA	LOC129526516	U2 spliceosomal RNA
gene-LRRC63	protein_coding	LRRC63	leucine rich repeat containing 63
gene-LOC101124167	pseudogene	LOC101124167	protein Abitram-like
gene-LOC134756998	lncRNA	LOC134756998	uncharacterized LOC134756998
gene-LOC115930485	snoRNA	LOC115930485	small nucleolar RNA U13
gene-LCP1	protein_coding	LCP1	lymphocyte cytosolic protein 1
gene-LOC134756999	lncRNA	LOC134756999	uncharacterized LOC134756999
gene-CPB2	protein_coding	CPB2	carboxypeptidase B2
gene-LOC109029432	lncRNA	LOC109029432	uncharacterized LOC109029432
gene-ZC3H13	protein_coding	ZC3H13	zinc finger CCCH-type containing 13
gene-SIAH3	protein_coding	SIAH3	siah E3 ubiquitin protein ligase family member 3
gene-CBY2	protein_coding	CBY2	chibby family member 2
gene-LOC129526148	lncRNA	LOC129526148	uncharacterized LOC129526148
gene-LOC101151885	pseudogene	LOC101151885	aldo-keto reductase family 1 member B1-like
gene-ERICH6B	protein_coding	ERICH6B	glutamate rich 6B
gene-COG3	protein_coding	COG3	component of oligomeric golgi complex 3
gene-SLC25A30	protein_coding	SLC25A30	solute carrier family 25 member 30
gene-LOC129526150	lncRNA	LOC129526150	uncharacterized LOC129526150
gene-LOC134757000	lncRNA	LOC134757000	uncharacterized LOC134757000
gene-LOC134757001	lncRNA	LOC134757001	uncharacterized LOC134757001
gene-LOC134757003	lncRNA	LOC134757003	uncharacterized LOC134757003
gene-LOC134757002	lncRNA	LOC134757002	uncharacterized LOC134757002
