family_id	n_loci	dominant_gene	member_dn	member_gene	chrom	start	end	psv_status	n_psv	n_aligned_cols
361	5	LOC115933240	DN_NC_073239.2_122769394_7	LOC134757171	NC_073239.2	122769394	122771700	same_chrom_segmental_psv	23	45
361	5	LOC115933240	DN_NC_073239.2_122796928_6	LOC115930550	NC_073239.2	122796928	122918238	same_chrom_segmental_psv	23	45
362	2	LOC109023154	DN_NC_073239.2_123333518_3	LOC109023154	NC_073239.2	123333518	123378914	same_chrom_segmental_psv	1	284
362	2	LOC109023154	DN_NC_073239.2_123333523_2	LOC109023154	NC_073239.2	123333523	123378413	same_chrom_segmental_psv	1	284
362	2	LOC109023154	DN_NC_073239.2_123336059_3	LOC109023154	NC_073239.2	123336059	123378633	same_chrom_segmental_psv	1	284
362	2	LOC109023154	DN_NC_073239.2_123449122_2	LOC101126025	NC_073239.2	123449122	123467181	same_chrom_segmental_psv	1	284
362	2	LOC109023154	DN_NC_073239.2_123454428_3	LOC101126025	NC_073239.2	123454428	123466889	same_chrom_segmental_psv	1	284
362	2	LOC109023154	DN_NC_073239.2_123454429_2	LOC101126025	NC_073239.2	123454429	123467186	same_chrom_segmental_psv	1	284
363	2	SDR39U1	DN_NC_073239.2_32209364_6	SDR39U1	NC_073239.2	32209364	32212374	tandem_like_psv	607	1375
363	2	SDR39U1	DN_NC_073239.2_32210799_7	KHNYN	NC_073239.2	32210799	32221862	tandem_like_psv	607	1375
364	2	LTB4R2	DN_NC_073239.2_32339840_6	LTB4R2	NC_073239.2	32339840	32346059	tandem_like_psv	704	1633
364	2	LTB4R2	DN_NC_073239.2_32342111_10	NOP9	NC_073239.2	32342111	32351434	tandem_like_psv	704	1633
365	2	LOC101144919	DN_NC_073239.2_32630520_8	LOC101144919	NC_073239.2	32630520	32646141	tandem_like_psv	18	1247
365	2	LOC101144919	DN_NC_073239.2_32663808_8	LOC115930536	NC_073239.2	32663808	32681482	tandem_like_psv	18	1247
367	2	OXA1L	DN_NC_073239.2_33872730_10	OXA1L	NC_073239.2	33872730	33879393	tandem_like_psv	264	490
367	2	OXA1L	DN_NC_073239.2_33878048_2	LOC109028604	NC_073239.2	33878048	33881105	tandem_like_psv	264	490
368	3	SUPT16H	DN_NC_073239.2_35280580_26	SUPT16H	NC_073239.2	35280580	35314843	tandem_like_psv	213	427
368	3	SUPT16H	DN_NC_073239.2_35280761_2	SUPT16H	NC_073239.2	35280761	35283269	tandem_like_psv	213	427
368	3	SUPT16H	DN_NC_073239.2_35311777_12	RPGRIP1	NC_073239.2	35311777	35347977	tandem_like_psv	213	427
369	2	LOC101124683	DN_NC_073239.2_35396913_9	LOC101124683	NC_073239.2	35396913	35468605	same_chrom_segmental_psv	242	2527
369	2	LOC101124683	DN_NC_073239.2_35520561_9	LOC115930071	NC_073239.2	35520561	35582290	same_chrom_segmental_psv	242	2527
370	2	RPL10L	DN_NC_073239.2_63601483_4	RPL10L	NC_073239.2	63601483	63781120	inter_chromosomal_psv	220	1045
370	2	RPL10L	DN_NC_073247.2_166018918_6	RPL10	NC_073247.2	166018918	166021473	inter_chromosomal_psv	220	1045
373	2	LGALS3	DN_NC_073239.2_72077053_6	LGALS3	NC_073239.2	72077053	72097554	tandem_like_psv	568	1009
373	2	LGALS3	DN_NC_073239.2_72093949_19	DLGAP5	NC_073239.2	72093949	72140116	tandem_like_psv	568	1009
374	3	SLC38A6	DN_NC_073239.2_77917590_16	SLC38A6	NC_073239.2	77917590	77995031	inter_chromosomal_psv	1506	2466
374	3	SLC38A6	DN_NC_073242.2_7013229_2	LOC129527528	NC_073242.2	7013229	7035061	inter_chromosomal_psv	1506	2466
374	3	SLC38A6	DN_NC_073247.2_65342412_4	NA	NC_073247.2	65342412	65418159	inter_chromosomal_psv	1506	2466
375	4	ACOT4	DN_NC_073239.2_90428904_3	NA	NC_073239.2	90428904	90428904	tandem_like_psv	315	741
375	4	ACOT4	DN_NC_073239.2_90450601_3	ACOT4	NC_073239.2	90450601	90455533	tandem_like_psv	315	741
375	4	ACOT4	DN_NC_073239.2_90451908_2	ACOT4	NC_073239.2	90451908	90455534	tandem_like_psv	315	741
375	4	ACOT4	DN_NC_073239.2_90471291_2	ACOT6	NC_073239.2	90471291	90491833	tandem_like_psv	315	741
375	4	ACOT4	DN_NC_073239.2_90472276_3	ACOT6	NC_073239.2	90472276	90477128	tandem_like_psv	315	741
376	4	LOC101143448	DN_NC_073240.2_20543122_2	NA	NC_073240.2	20543122	20547757	same_chrom_segmental_psv	7	492
376	4	LOC101143448	DN_NC_073240.2_21986088_4	LOC101143448	NC_073240.2	21986088	22022227	same_chrom_segmental_psv	7	492
376	4	LOC101143448	DN_NC_073240.2_22861517_2	NA	NC_073240.2	22861517	22864710	same_chrom_segmental_psv	7	492
376	4	LOC101143448	DN_NC_073240.2_24224495_2	NA	NC_073240.2	24224495	24229391	same_chrom_segmental_psv	7	492
377	2	LOC115932683	DN_NC_073240.2_21430216_23	LOC115932683	NC_073240.2	21430216	21470974	same_chrom_segmental_psv	9	4099
377	2	LOC115932683	DN_NC_073240.2_24008961_23	TUBGCP5	NC_073240.2	24008961	24049541	same_chrom_segmental_psv	9	4099
378	4	LOC101152972	DN_NC_073240.2_21546861_14	LOC101152972	NC_073240.2	21546861	21601783	inter_chromosomal_psv	343	2057
378	4	LOC101152972	DN_NC_073240.2_23219746_14	LOC129527053	NC_073240.2	23219746	23277799	inter_chromosomal_psv	343	2057
378	4	LOC101152972	DN_NC_073242.2_37435648_13	LOC115931074	NC_073242.2	37435648	37476279	inter_chromosomal_psv	343	2057
378	4	LOC101152972	DN_NC_073244.2_44006563_15	RHPN2	NC_073244.2	44006563	44091191	inter_chromosomal_psv	343	2057
379	4	LOC101152610	DN_NC_073240.2_21601841_7	LOC101152610	NC_073240.2	21601841	21610583	inter_chromosomal_psv	158	841
379	4	LOC101152610	DN_NC_073240.2_23210840_6	LOC101136352	NC_073240.2	23210840	23219738	inter_chromosomal_psv	158	841
379	4	LOC101152610	DN_NC_073242.2_37476471_6	LOC129527660	NC_073242.2	37476471	37485363	inter_chromosomal_psv	158	841
379	4	LOC101152610	DN_NC_086018.1_26719433_15	CHEK2	NC_086018.1	26719433	26774468	inter_chromosomal_psv	158	841
381	2	PARN	DN_NC_073240.2_23569255_3	NA	NC_073240.2	23569255	23575436	inter_chromosomal_psv	675	1693
381	2	PARN	DN_NC_073242.2_32534238_24	PARN	NC_073242.2	32534238	32727508	inter_chromosomal_psv	675	1693
382	2	LOC101145660	DN_NC_073240.2_23674889_10	LOC101145660	NC_073240.2	23674889	23695312	same_chrom_segmental_psv	61	4547
382	2	LOC101145660	DN_NC_073240.2_29752710_11	LOC129527173	NC_073240.2	29752710	29773209	same_chrom_segmental_psv	61	4547
383	3	DEXI	DN_NC_073240.2_23725358_9	LOC101149946	NC_073240.2	23725358	23756123	inter_chromosomal_psv	126	1476
383	3	DEXI	DN_NC_073240.2_29803770_8	LOC134757265	NC_073240.2	29803770	29834635	inter_chromosomal_psv	126	1476
383	3	DEXI	DN_NC_073242.2_14569289_2	DEXI	NC_073242.2	14569289	14582849	inter_chromosomal_psv	126	1476
383	3	DEXI	DN_NC_073242.2_14569289_3	DEXI	NC_073242.2	14569289	14582757	inter_chromosomal_psv	126	1476
384	2	LOC129527067	DN_NC_073240.2_24402639_2	LOC129527067	NC_073240.2	24402639	24435327	inter_chromosomal_psv	274	2490
384	2	LOC129527067	DN_NC_086017.1_208307881_15	PAK2	NC_086017.1	208307881	208397240	inter_chromosomal_psv	274	2490
385	3	LOC129527071	DN_NC_073240.2_24900197_18	LOC129527071	NC_073240.2	24900197	24911946	same_chrom_segmental_psv	125	2552
385	3	LOC129527071	DN_NC_073240.2_33035459_18	LOC129527017	NC_073240.2	33035459	33046560	same_chrom_segmental_psv	125	2552
385	3	LOC129527071	DN_NC_073240.2_33337179_18	LOC134757267	NC_073240.2	33337179	33348985	same_chrom_segmental_psv	125	2552
386	2	LOC129526912	DN_NC_073240.2_71261298_2	LOC129526912	NC_073240.2	71261298	71430948	same_chrom_segmental_psv	308	889
386	2	LOC129526912	DN_NC_073240.2_71289923_2	LOC129526912	NC_073240.2	71289923	71431138	same_chrom_segmental_psv	308	889
386	2	LOC129526912	DN_NC_073240.2_71415152_2	NA	NC_073240.2	71415152	71430948	same_chrom_segmental_psv	308	889
387	2	IDH3A	DN_NC_073240.2_79048326_11	IDH3A	NC_073240.2	79048326	79071119	tandem_like_psv	1237	2808
387	2	IDH3A	DN_NC_073240.2_79068535_14	ACSBG1	NC_073240.2	79068535	79134184	tandem_like_psv	1237	2808
388	2	LOC115930840	DN_NC_073240.2_85708603_4	LOC115930840	NC_073240.2	85708603	85713713	same_chrom_segmental_psv	107	3570
388	2	LOC115930840	DN_NC_073240.2_86386259_3	LOC101138066	NC_073240.2	86386259	86391811	same_chrom_segmental_psv	107	3570
391	2	ZNF519	DN_NC_073241.2_36126183_3	ZNF519	NC_073241.2	36126183	36154489	inter_chromosomal_psv	832	5178
391	2	ZNF519	DN_NC_073241.2_36126198_2	ZNF519	NC_073241.2	36126198	36154489	inter_chromosomal_psv	832	5178
391	2	ZNF519	DN_NC_073246.2_15789285_3	LOC115931857	NC_073246.2	15789285	15819498	inter_chromosomal_psv	832	5178
391	2	ZNF519	DN_NC_073246.2_15789320_2	LOC115931857	NC_073246.2	15789320	15819201	inter_chromosomal_psv	832	5178
393	2	MYL12B	DN_NC_073241.2_47004815_4	MYL12B	NC_073241.2	47004815	47023317	tandem_like_psv	248	978
393	2	MYL12B	DN_NC_073241.2_47028473_4	LOC101127500	NC_073241.2	47028473	47037777	tandem_like_psv	248	978
395	3	PDPR	DN_NC_073242.2_103773356_15	LOC115931054	NC_073242.2	103773356	103830455	same_chrom_segmental_psv	2662	6121
395	3	PDPR	DN_NC_073242.2_99543624_18	PDPR	NC_073242.2	99543624	99591995	same_chrom_segmental_psv	2662	6121
395	3	PDPR	DN_NC_073242.2_99582133_7	PDPR	NC_073242.2	99582133	99604299	same_chrom_segmental_psv	2662	6121
396	4	LOC129527724	DN_NC_073242.2_104350782_12	LOC129527724	NC_073242.2	104350782	104364080	same_chrom_segmental_psv	13	1164
396	4	LOC129527724	DN_NC_073242.2_104912717_12	LOC101127609	NC_073242.2	104912717	104926217	same_chrom_segmental_psv	13	1164
396	4	LOC129527724	DN_NC_073242.2_99181437_12	LOC115930161	NC_073242.2	99181437	99195002	same_chrom_segmental_psv	13	1164
396	4	LOC129527724	DN_NC_073242.2_99604879_12	LOC101154433	NC_073242.2	99604879	99617745	same_chrom_segmental_psv	13	1164
397	2	LOC129527725	DN_NC_073242.2_104701006_6	LOC129527725	NC_073242.2	104701006	104723769	same_chrom_segmental_psv	517	1717
397	2	LOC129527725	DN_NC_073242.2_99381861_11	LOC115933369	NC_073242.2	99381861	99418311	same_chrom_segmental_psv	517	1717
398	2	CHST6	DN_NC_073242.2_105982851_4	CHST6	NC_073242.2	105982851	106002013	tandem_like_psv	786	1664
398	2	CHST6	DN_NC_073242.2_106027382_7	TMEM231	NC_073242.2	106027382	106045493	tandem_like_psv	786	1664
401	2	CTU2	DN_NC_073242.2_119293235_15	CTU2	NC_073242.2	119293235	119304085	tandem_like_psv	928	1693
401	2	CTU2	DN_NC_073242.2_119301617_14	PIEZO1	NC_073242.2	119301617	119308000	tandem_like_psv	928	1693
402	3	ZC3H7A	DN_NC_073242.2_15387796_13	ZC3H7A	NC_073242.2	15387796	15406952	same_chrom_segmental_psv	21	2532
402	3	ZC3H7A	DN_NC_073242.2_28528734_13	LOC101136971	NC_073242.2	28528734	28548021	same_chrom_segmental_psv	21	2532
402	3	ZC3H7A	DN_NC_073242.2_35785087_23	LOC115932749	NC_073242.2	35785087	35832721	same_chrom_segmental_psv	21	2532
403	3	LOC134757427	DN_NC_073242.2_15582646_2	LOC134757427	NC_073242.2	15582646	15595416	same_chrom_segmental_psv	295	579
403	3	LOC134757427	DN_NC_073242.2_15582850_2	LOC134757427	NC_073242.2	15582850	15595416	same_chrom_segmental_psv	295	579
403	3	LOC134757427	DN_NC_073242.2_30609225_2	LOC134757432	NC_073242.2	30609225	30621899	same_chrom_segmental_psv	295	579
403	3	LOC134757427	DN_NC_073242.2_30609335_2	LOC134757432	NC_073242.2	30609335	30621899	same_chrom_segmental_psv	295	579
403	3	LOC134757427	DN_NC_073242.2_31473281_2	LOC129527626	NC_073242.2	31473281	31485967	same_chrom_segmental_psv	295	579
403	3	LOC134757427	DN_NC_073242.2_31473413_2	LOC129527626	NC_073242.2	31473413	31485966	same_chrom_segmental_psv	295	579
404	6	LOC134757427	DN_NC_073242.2_15607160_18	LOC134757427	NC_073242.2	15607160	15685250	same_chrom_segmental_psv	609	780
404	6	LOC134757427	DN_NC_073242.2_15726062_24	LOC101136480	NC_073242.2	15726062	15768736	same_chrom_segmental_psv	609	780
404	6	LOC134757427	DN_NC_073242.2_28606635_19	LOC129527620	NC_073242.2	28606635	28647616	same_chrom_segmental_psv	609	780
404	6	LOC134757427	DN_NC_073242.2_28689005_18	LOC101131561	NC_073242.2	28689005	28786658	same_chrom_segmental_psv	609	780
404	6	LOC134757427	DN_NC_073242.2_30717385_31	LOC115933250	NC_073242.2	30717385	30779463	same_chrom_segmental_psv	609	780
404	6	LOC134757427	DN_NC_073242.2_31497679_8	LOC115933349	NC_073242.2	31497679	31520334	same_chrom_segmental_psv	609	780
405	3	LOC101130854	DN_NC_073242.2_15911262_31	LOC101130854	NC_073242.2	15911262	16101058	same_chrom_segmental_psv	30	1702
405	3	LOC101130854	DN_NC_073242.2_16378095_15	LOC115932992	NC_073242.2	16378095	16435866	same_chrom_segmental_psv	30	1702
405	3	LOC101130854	DN_NC_073242.2_29051840_13	LOC115932779	NC_073242.2	29051840	29157089	same_chrom_segmental_psv	30	1702
406	5	SMG1	DN_NC_073242.2_18210354_26	SMG1	NC_073242.2	18210354	18276330	same_chrom_segmental_psv	150	343
406	5	SMG1	DN_NC_073242.2_21122105_21	LOC129527586	NC_073242.2	21122105	21170711	same_chrom_segmental_psv	150	343
406	5	SMG1	DN_NC_073242.2_21673693_21	LOC115931069	NC_073242.2	21673693	21722338	same_chrom_segmental_psv	150	343
406	5	SMG1	DN_NC_073242.2_22021271_21	LOC101135276	NC_073242.2	22021271	22088933	same_chrom_segmental_psv	150	343
406	5	SMG1	DN_NC_073242.2_35991615_14	NA	NC_073242.2	35991615	35991615	same_chrom_segmental_psv	150	343
408	4	CDR2	DN_NC_073242.2_21170576_8	CDR2	NC_073242.2	21170576	21245324	same_chrom_segmental_psv	848	1322
408	4	CDR2	DN_NC_073242.2_21650759_11	LOC101131923	NC_073242.2	21650759	21673773	same_chrom_segmental_psv	848	1322
408	4	CDR2	DN_NC_073242.2_29556580_18	RRN3	NC_073242.2	29556580	29593932	same_chrom_segmental_psv	848	1322
408	4	CDR2	DN_NC_073242.2_31545375_14	LOC101142371	NC_073242.2	31545375	31603955	same_chrom_segmental_psv	848	1322
409	2	KDM8	DN_NC_073242.2_26867490_8	KDM8	NC_073242.2	26867490	26887408	same_chrom_segmental_psv	145	2665
409	2	KDM8	DN_NC_073242.2_27157172_8	LOC129523519	NC_073242.2	27157172	27176983	same_chrom_segmental_psv	145	2665
410	2	LOC129527614	DN_NC_073242.2_26889052_8	LOC129527614	NC_073242.2	26889052	26932791	same_chrom_segmental_psv	84	1143
410	2	LOC129527614	DN_NC_073242.2_27178722_8	LOC101123970	NC_073242.2	27178722	27222847	same_chrom_segmental_psv	84	1143
411	4	MYH11	DN_NC_073242.2_30207983_41	MYH11	NC_073242.2	30207983	30368219	inter_chromosomal_psv	299	885
411	4	MYH11	DN_NC_073242.2_35270505_17	LOC129527341	NC_073242.2	35270505	35364396	inter_chromosomal_psv	299	885
411	4	MYH11	DN_NC_073242.2_35624699_9	LOC115933144	NC_073242.2	35624699	35690967	inter_chromosomal_psv	299	885
411	4	MYH11	DN_NC_086018.1_34278584_41	MYH9	NC_086018.1	34278584	34383714	inter_chromosomal_psv	299	885
412	2	LOC101150079	DN_NC_073242.2_32258496_8	LOC101150079	NC_073242.2	32258496	32294889	same_chrom_segmental_psv	3	2921
412	2	LOC101150079	DN_NC_073242.2_32495201_8	BFAR	NC_073242.2	32495201	32531745	same_chrom_segmental_psv	3	2921
413	3	SNX29	DN_NC_073242.2_35192809_3	SNX29	NC_073242.2	35192809	35216791	inter_chromosomal_psv	182	279
413	3	SNX29	DN_NC_073242.2_35908052_15	NA	NC_073242.2	35908052	35908052	inter_chromosomal_psv	182	279
413	3	SNX29	DN_NC_073247.2_61926443_2	GSPT2	NC_073247.2	61926443	61929233	inter_chromosomal_psv	182	279
415	2	STUB1	DN_NC_073242.2_4304426_7	STUB1	NC_073242.2	4304426	4306770	tandem_like_psv	859	1584
415	2	STUB1	DN_NC_073242.2_4305661_8	JMJD8	NC_073242.2	4305661	4308341	tandem_like_psv	859	1584
416	2	LOC134757436	DN_NC_073242.2_65850805_2	LOC134757436	NC_073242.2	65850805	65859676	same_chrom_segmental_psv	419	1001
416	2	LOC134757436	DN_NC_073242.2_68751082_2	LOC134757438	NC_073242.2	68751082	68760152	same_chrom_segmental_psv	419	1001
417	3	LOC129523521	DN_NC_073242.2_66060664_2	LOC129523521	NC_073242.2	66060664	66062629	same_chrom_segmental_psv	135	1178
417	3	LOC129523521	DN_NC_073242.2_66060865_2	LOC129523521	NC_073242.2	66060865	66062635	same_chrom_segmental_psv	135	1178
417	3	LOC129523521	DN_NC_073242.2_66831403_2	LOC129527828	NC_073242.2	66831403	66834023	same_chrom_segmental_psv	135	1178
417	3	LOC129523521	DN_NC_073242.2_66832276_2	LOC129527828	NC_073242.2	66832276	66834072	same_chrom_segmental_psv	135	1178
417	3	LOC129523521	DN_NC_073242.2_74668051_2	NA	NC_073242.2	74668051	74670612	same_chrom_segmental_psv	135	1178
418	2	HCFC1R1	DN_NC_073242.2_6668831_3	HCFC1R1	NC_073242.2	6668831	6670500	tandem_like_psv	355	622
418	2	HCFC1R1	DN_NC_073242.2_6668959_13	THOC6	NC_073242.2	6668959	6673967	tandem_like_psv	355	622
419	2	ZNF75A	DN_NC_073242.2_6953229_7	ZNF75A	NC_073242.2	6953229	6968036	inter_chromosomal_psv	967	3032
419	2	ZNF75A	DN_NC_073247.2_147064204_6	ZNF75D	NC_073247.2	147064204	147074455	inter_chromosomal_psv	967	3032
421	2	RBL2	DN_NC_073242.2_82507839_22	RBL2	NC_073242.2	82507839	82565052	tandem_like_psv	1545	3262
421	2	RBL2	DN_NC_073242.2_82560306_10	AKTIP	NC_073242.2	82560306	82576681	tandem_like_psv	1545	3262
422	2	LOC115931015	DN_NC_073242.2_84833963_14	LOC115931015	NC_073242.2	84833963	84870755	same_chrom_segmental_psv	174	2126
422	2	LOC115931015	DN_NC_073242.2_84922514_14	CES1	NC_073242.2	84922514	84952609	same_chrom_segmental_psv	174	2126
423	3	LOC101128458	DN_NC_073242.2_96060106_12	LOC101128458	NC_073242.2	96060106	96070061	same_chrom_segmental_psv	188	2705
423	3	LOC101128458	DN_NC_073242.2_96073882_12	LOC115931020	NC_073242.2	96073882	96084435	same_chrom_segmental_psv	188	2705
423	3	LOC101128458	DN_NC_073242.2_96161607_12	LOC101128088	NC_073242.2	96161607	96171304	same_chrom_segmental_psv	188	2705
424	2	SLC7A6	DN_NC_073242.2_97493790_12	SLC7A6	NC_073242.2	97493790	97532746	tandem_like_psv	1802	3843
424	2	SLC7A6	DN_NC_073242.2_97528976_5	SLC7A6OS	NC_073242.2	97528976	97541878	tandem_like_psv	1802	3843
425	2	ZFP90	DN_NC_073242.2_97765438_2	NA	NC_073242.2	97765438	97769472	tandem_like_psv	185	473
425	2	ZFP90	DN_NC_073242.2_97765438_4	ZFP90	NC_073242.2	97765438	97802122	tandem_like_psv	185	473
428	2	LOC134757440	DN_NC_073242.2_98958086_2	LOC134757440	NC_073242.2	98958086	98977058	tandem_like_psv	686	1232
428	2	LOC134757440	DN_NC_073242.2_98974496_9	NOB1	NC_073242.2	98974496	98987685	tandem_like_psv	686	1232
429	2	DDX19B	DN_NC_073242.2_99745328_12	DDX19B	NC_073242.2	99745328	99781507	tandem_like_psv	155	1784
429	2	DDX19B	DN_NC_073242.2_99793055_12	DDX19A	NC_073242.2	99793055	99819627	tandem_like_psv	155	1784
430	2	ICE1	DN_NC_073243.2_106676345_7	ICE1	NC_073243.2	106676345	106705626	tandem_like_psv	479	1168
430	2	ICE1	DN_NC_073243.2_106676359_2	ICE1	NC_073243.2	106676359	106682592	tandem_like_psv	479	1168
432	4	SDHA	DN_NC_073243.2_112081564_15	SDHA	NC_073243.2	112081564	112119582	inter_chromosomal_psv	647	1710
432	4	SDHA	DN_NC_086017.1_207228653_16	LOC101136819	NC_086017.1	207228653	207256409	inter_chromosomal_psv	647	1710
432	4	SDHA	DN_NC_086017.1_207540432_15	LOC101147313	NC_086017.1	207540432	207569051	inter_chromosomal_psv	647	1710
432	4	SDHA	DN_NC_086017.1_209174437_6	LOC115934054	NC_086017.1	209174437	209188548	inter_chromosomal_psv	647	1710
433	2	SRR	DN_NC_073243.2_17433799_8	SRR	NC_073243.2	17433799	17453853	tandem_like_psv	1209	2558
433	2	SRR	DN_NC_073243.2_17450998_15	TSR1	NC_073243.2	17450998	17465984	tandem_like_psv	1209	2558
438	2	TXNDC17	DN_NC_073243.2_21779153_4	TXNDC17	NC_073243.2	21779153	21782819	tandem_like_psv	293	545
438	2	TXNDC17	DN_NC_073243.2_21780781_4	MED31	NC_073243.2	21780781	21793531	tandem_like_psv	293	545
439	2	MPDU1-AS1	DN_NC_073243.2_22727924_2	MPDU1-AS1	NC_073243.2	22727924	22730093	tandem_like_psv	333	648
439	2	MPDU1-AS1	DN_NC_073243.2_22729136_7	MPDU1	NC_073243.2	22729136	22734338	tandem_like_psv	333	648
441	2	LOC134757577	DN_NC_073243.2_23849950_3	LOC134757577	NC_073243.2	23849950	23855606	tandem_like_psv	470	810
441	2	LOC134757577	DN_NC_073243.2_23853504_2	LOC134757577	NC_073243.2	23853504	23868406	tandem_like_psv	470	810
442	2	MYH8	DN_NC_073243.2_25668904_14	MYH8	NC_073243.2	25668904	25679313	same_chrom_segmental_psv	346	2573
442	2	MYH8	DN_NC_073243.2_25770609_26	MYH1	NC_073243.2	25770609	25788141	same_chrom_segmental_psv	346	2573
444	2	DIMT1	DN_NC_073243.2_47785917_12	DIMT1	NC_073243.2	47785917	47803729	tandem_like_psv	649	1559
444	2	DIMT1	DN_NC_073243.2_47800408_20	KIF2A	NC_073243.2	47800408	47882742	tandem_like_psv	649	1559
445	2	PLPP1	DN_NC_073243.2_54697918_6	PLPP1	NC_073243.2	54697918	54808136	same_chrom_segmental_psv	760	1664
445	2	PLPP1	DN_NC_073243.2_54805899_27	MTREX	NC_073243.2	54805899	54924857	same_chrom_segmental_psv	760	1664
448	2	PDZD2	DN_NC_073243.2_77460937_2	PDZD2	NC_073243.2	77460937	77465970	same_chrom_segmental_psv	931	2020
448	2	PDZD2	DN_NC_073243.2_77461119_14	PDZD2	NC_073243.2	77461119	77677582	same_chrom_segmental_psv	931	2020
449	2	CPLANE1	DN_NC_073243.2_82594889_12	CPLANE1	NC_073243.2	82594889	82620180	same_chrom_segmental_psv	199	1929
449	2	CPLANE1	DN_NC_073243.2_82739824_8	LOC115933270	NC_073243.2	82739824	82765535	same_chrom_segmental_psv	199	1929
451	13	ZNF823	DN_NC_073244.2_17751582_4	ZNF823	NC_073244.2	17751582	17769656	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_17751584_2	ZNF823	NC_073244.2	17751584	17769650	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_17846610_4	ZNF440	NC_073244.2	17846610	17862312	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_17876785_4	LOC101128351	NC_073244.2	17876785	17898987	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_17922158_4	LOC101128712	NC_073244.2	17922158	17944006	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_17960497_4	LOC101130507	NC_073244.2	17960497	17984544	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_17994654_4	LOC101130877	NC_073244.2	17994654	18013083	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_18047026_4	ZNF433	NC_073244.2	18047026	18068037	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_18096775_3	LOC109025073	NC_073244.2	18096775	18109820	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_18307855_4	LOC101154200	NC_073244.2	18307855	18333933	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_18356684_4	ZNF563	NC_073244.2	18356684	18372776	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_18385030_4	LOC101133657	NC_073244.2	18385030	18403816	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_18426035_4	ZNF799	NC_073244.2	18426035	18440554	same_chrom_segmental_psv	919	1560
451	13	ZNF823	DN_NC_073244.2_18470484_4	ZNF443	NC_073244.2	18470484	18482381	same_chrom_segmental_psv	919	1560
452	2	TRMT1	DN_NC_073244.2_19147321_17	TRMT1	NC_073244.2	19147321	19160507	inter_chromosomal_psv	157	1758
452	2	TRMT1	DN_NC_073247.2_157117185_2	NA	NC_073247.2	157117185	157279218	inter_chromosomal_psv	157	1758
453	6	ZNF565	DN_NC_073244.2_47250467_5	ZNF565	NC_073244.2	47250467	47288683	same_chrom_segmental_psv	1087	1569
453	6	ZNF565	DN_NC_073244.2_47288294_4	ZNF565	NC_073244.2	47288294	47315222	same_chrom_segmental_psv	1087	1569
453	6	ZNF565	DN_NC_073244.2_48980018_5	LOC101130137	NC_073244.2	48980018	48996052	same_chrom_segmental_psv	1087	1569
453	6	ZNF565	DN_NC_073244.2_51783968_5	ZNF780B	NC_073244.2	51783968	51808385	same_chrom_segmental_psv	1087	1569
453	6	ZNF565	DN_NC_073244.2_51825388_5	ZNF780A	NC_073244.2	51825388	51843119	same_chrom_segmental_psv	1087	1569
453	6	ZNF565	DN_NC_073244.2_68513423_5	ZNF583	NC_073244.2	68513423	68536848	same_chrom_segmental_psv	1087	1569
454	2	LOC101127631	DN_NC_073244.2_48660338_4	LOC101127631	NC_073244.2	48660338	48688616	same_chrom_segmental_psv	558	4392
454	2	LOC101127631	DN_NC_073244.2_48919547_6	ZNF569	NC_073244.2	48919547	48978146	same_chrom_segmental_psv	558	4392
456	10	ZNF221	DN_NC_073244.2_55464824_5	ZNF221	NC_073244.2	55464824	55481875	same_chrom_segmental_psv	730	1408
456	10	ZNF221	DN_NC_073244.2_55497464_5	ZNF155	NC_073244.2	55497464	55513128	same_chrom_segmental_psv	730	1408
456	10	ZNF221	DN_NC_073244.2_55516115_5	ZNF230	NC_073244.2	55516115	55527059	same_chrom_segmental_psv	730	1408
456	10	ZNF221	DN_NC_073244.2_55538420_4	ZNF222	NC_073244.2	55538420	55546206	same_chrom_segmental_psv	730	1408
456	10	ZNF221	DN_NC_073244.2_55565140_5	LOC101136640	NC_073244.2	55565140	55581118	same_chrom_segmental_psv	730	1408
456	10	ZNF221	DN_NC_073244.2_55585242_5	ZNF284	NC_073244.2	55585242	55602660	same_chrom_segmental_psv	730	1408
456	10	ZNF221	DN_NC_073244.2_55607411_6	ZNF224	NC_073244.2	55607411	55623033	same_chrom_segmental_psv	730	1408
456	10	ZNF221	DN_NC_073244.2_55626504_5	ZNF225	NC_073244.2	55626504	55648307	same_chrom_segmental_psv	730	1408
