family_id	dominant_gene	n_protein_families	is_impure	oracle_mapped	oracle_fp	oracle_cls	fp_score	fp_score_oof	n_members	n_genes	distinct_loci	n_edges	edge_density	max_degree	mean_degree	clustering	n_communities	fiedler	mincut	frac_in_giant	n_seqclust_hi	loci_per_seqclust	mem_per_seqclust	loci_per_comm	loci_per_gene	mem_per_locus	max_mult	med_mult	max_min_mult	frac_repeat_bridged	frac_ge_gate	genes
458	LOC129523521	1	0	1	0		0.03817	0.03291	5	2	3	9	0.9	4	3.6	0.9	1	0.695993373058414	0.5698	1.0	2	1.5	2.5	3.0	1.5	1.6666666666666667	41	41.0	2	0.0	0.0	LOC129523521;LOC129527828
459	HCFC1R1	1	0	0	0		0.11311	0.12111	2	2	2	1	1.0	1	1.0	0.0	1	0.939	0.4695	1.0	2	1.0	1.0	2.0	1.0	1.0	3	3	2	0.0	0.0	HCFC1R1;THOC6
460	ZNF75A	0	0	0	0		0.13713	0.1435	2	2	2	1	1.0	1	1.0	0.0	1	0.4558	0.2279	1.0	2	1.0	1.0	2.0	1.0	1.0	73	73	2	0.0	0.0	ZNF75A;ZNF75D
461	SIAH1	1	0	0	0		0.00556	0.00556	3	1	2	3	1.0	2	2.0	1.0	1	2.9295339745962146	1.9531	1.0	1	2.0	3.0	2.0	2.0	1.5	0	0	0	0.0	0.0	SIAH1
462	RBL2	1	0	0	0		0.12788	0.13806	2	2	2	1	1.0	1	1.0	0.0	1	0.6234	0.3117	1.0	2	1.0	1.0	2.0	1.0	1.0	7	7	2	0.0	0.0	AKTIP;RBL2
463	LOC115931015	1	0	0	0		0.11147	0.11285	2	2	2	1	1.0	1	1.0	0.0	1	1.5418	0.7709	1.0	1	2.0	2.0	2.0	1.0	1.0	5	5	2	0.0	0.0	CES1;LOC115931015
464	LOC101128458	1	0	0	0		0.19408	0.26724	3	3	3	3	1.0	2	2.0	1.0	1	1.247065438119683	0.8391	1.0	2	1.5	1.5	3.0	1.0	1.0	497	345	2	0.0	0.0	LOC101128088;LOC101128458;LOC115931020
465	SLC7A6	1	0	0	0		0.1092	0.11066	2	2	2	1	1.0	1	1.0	0.0	1	1.5944	0.7972	1.0	1	2.0	2.0	2.0	1.0	1.0	6	6	2	0.0	0.0	SLC7A6;SLC7A6OS
466	ZFP90	0	0	0	0		0.01616	0.02539	2	1	2	1	1.0	1	1.0	0.0	1	0.2892	0.1446	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	ZFP90
467	CDH3	1	0	0	0		0.01205	0.01483	2	1	2	1	1.0	1	1.0	0.0	1	0.963	0.4815	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	CDH3
468	COG8	0	0	0	0		0.01187	0.01055	2	1	2	1	1.0	1	1.0	0.0	1	1.5628	0.7814	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	COG8
469	LOC134757440	0	0	0	0		0.1329	0.13902	2	2	2	1	1.0	1	1.0	0.0	1	0.5224	0.2612	1.0	2	1.0	1.0	2.0	1.0	1.0	4	4	2	0.0	0.0	LOC134757440;NOB1
470	DDX19B	1	0	0	0		0.13708	0.14177	2	2	2	1	1.0	1	1.0	0.0	1	1.0062	0.5031	1.0	1	2.0	2.0	2.0	1.0	1.0	5	5	2	0.0	0.0	DDX19A;DDX19B
471	ICE1	0	0	0	0		0.01529	0.0138	2	1	2	1	1.0	1	1.0	0.0	1	0.4162	0.2081	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	ICE1
472	MRPL36	1	0	0	0		0.01076	0.01554	2	1	2	1	1.0	1	1.0	0.0	1	1.7892	0.8946	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	MRPL36
473	SDHA	0	0	0	0		0.68064	0.75353	4	4	4	4	0.6666666666666666	3	2.0	0.5833333333333334	1	0.24093387356610682	0.2452	1.0	4	1.0	1.0	4.0	1.0	1.0	497	5.0	2	0.0	0.0	LOC101136819;LOC101147313;LOC115934054;SDHA
474	SRR	1	0	0	0		0.1302	0.15016	2	2	2	1	1.0	1	1.0	0.0	1	0.5758	0.2879	1.0	2	1.0	1.0	2.0	1.0	1.0	3	3	2	0.0	0.0	SRR;TSR1
475	LOC101144819	0	0	0	0		0.01038	0.01228	2	1	2	1	1.0	1	1.0	0.0	1	1.8706	0.9353	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	LOC101144819
476	TRPV3	1	0	0	0		0.0112	0.01627	2	1	2	1	1.0	1	1.0	0.0	1	1.6964	0.8482	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	TRPV3
477	CXCL16	0	0	0	0		0.01291	0.01584	2	1	2	1	1.0	1	1.0	0.0	1	0.8046	0.4023	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	CXCL16
478	ZNF594	0	0	0	0		0.05387	0.05018	3	1	2	2	0.6666666666666666	2	1.3333333333333333	0.0	1	0.22632748991914248	0.1585	1.0	2	1.0	1.5	2.0	2.0	1.5	0	0	0	0.0	0.0	ZNF594
479	TXNDC17	0	0	0	0		0.11011	0.08306	2	2	2	1	1.0	1	1.0	0.0	1	1.573	0.7865	1.0	1	2.0	2.0	2.0	1.0	1.0	5	5	2	0.0	0.0	MED31;TXNDC17
480	MPDU1-AS1	0	0	0	0		0.12667	0.13022	2	2	2	1	1.0	1	1.0	0.0	1	1.2122	0.6061	1.0	1	2.0	2.0	2.0	1.0	1.0	3	3	2	0.0	0.0	MPDU1;MPDU1-AS1
481	NAA38	0	0	0	0		0.01236	0.01519	2	1	2	1	1.0	1	1.0	0.0	1	0.9046	0.4523	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	NAA38
482	LOC134757577	0	0	0	0		0.01392	0.01385	2	1	2	1	1.0	1	1.0	0.0	1	1.1974	0.5987	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	LOC134757577
483	MYH8	1	0	0	0		0.0972	0.07189	2	2	2	1	1.0	1	1.0	0.0	1	1.8886	0.9443	1.0	1	2.0	2.0	2.0	1.0	1.0	5	5	2	0.0	0.0	MYH1;MYH8
484	LOC129527921	0	0	0	0		0.01499	0.02333	2	1	2	1	1.0	1	1.0	0.0	1	0.462	0.231	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	LOC129527921
485	DIMT1	2	1	0	0		0.11501	0.08751	2	2	2	1	1.0	1	1.0	0.0	1	1.4622	0.7311	1.0	1	2.0	2.0	2.0	1.0	1.0	7	7	2	0.0	0.0	DIMT1;KIF2A
486	PLPP1	2	1	0	0		0.1298	0.09096	2	2	2	1	1.0	1	1.0	0.0	1	0.5842	0.2921	1.0	2	1.0	1.0	2.0	1.0	1.0	5	5	2	0.0	0.0	MTREX;PLPP1
487	ITGA1	1	0	0	0		0.01331	0.01262	2	1	2	1	1.0	1	1.0	0.0	1	0.7354	0.3677	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	ITGA1
488	LOC109023803	0	0	0	0		0.01289	0.01185	2	1	2	1	1.0	1	1.0	0.0	1	1.373	0.6865	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	LOC109023803
489	SELENOP	0	0	0	0		0.11469	0.11429	2	2	2	1	1.0	1	1.0	0.0	1	0.9552	0.4776	1.0	2	1.0	1.0	2.0	1.0	1.0	231	231	2	0.0	0.0	CCDC152;SELENOP
490	PDZD2	0	0	0	0		0.01539	0.0139	2	1	2	1	1.0	1	1.0	0.0	1	0.401	0.2005	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	PDZD2
491	CPLANE1	1	0	1	0		0.11918	0.12854	2	2	2	1	1.0	1	1.0	0.0	1	1.4828	0.7414	1.0	1	2.0	2.0	2.0	1.0	1.0	503	503	2	0.0	0.0	CPLANE1;LOC115933270
492	LRRC8E	1	0	0	0		0.01278	0.01176	2	1	2	1	1.0	1	1.0	0.0	1	1.3942	0.6971	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	LRRC8E
493	ECSIT	2	1	0	0		0.49287	0.42336	3	3	3	2	0.6666666666666666	2	1.3333333333333333	0.0	1	0.4809092174433892	0.4701	1.0	3	1.0	1.0	3.0	1.0	1.0	9	9.0	2	0.0	0.0	ECSIT;EXOG;RPL18A
494	ZNF823	0	0	0	0		0.05516	0.07712	7	6	6	21	1.0	6	6.0	1.0	1	2.5405937640586576	2.2085	1.0	3	2.0	2.3333333333333335	6.0	1.0	1.1666666666666667	503	130.0	3	0.0	0.0	LOC101133657;LOC101154200;ZNF443;ZNF563;ZNF799;ZNF823
495	ZNF440	0	0	0	0		0.13837	0.13616	8	8	7	27	0.9642857142857143	7	6.75	0.9642857142857142	2	1.3531618996894788	1.3642999999999998	1.0	7	1.0	1.1428571428571428	3.5	0.875	1.1428571428571428	182	130	3	0.0	0.0	LOC101128351;LOC101128712;LOC101130507;LOC101130877;LOC109024269;LOC109025073;ZNF433;ZNF440
496	TRMT1	1	0	0	0		0.0152	0.01457	2	1	2	1	1.0	1	1.0	0.0	1	0.43	0.215	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	TRMT1
497	ZNF565	0	0	0	0		0.0143	0.0128	2	1	2	1	1.0	1	1.0	0.0	1	0.5708	0.2854	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	ZNF565
498	LOC101127631	0	0	0	0		0.10211	0.10332	2	2	2	1	1.0	1	1.0	0.0	1	1.7926	0.8963	1.0	1	2.0	2.0	2.0	1.0	1.0	129	129	2	0.0	0.0	LOC101127631;ZNF569
499	LOC101130137	0	0	0	0		0.11743	0.12411	2	2	2	1	1.0	1	1.0	0.0	1	0.8716	0.4358	1.0	2	1.0	1.0	2.0	1.0	1.0	130	130	2	0.0	0.0	LOC101130137;ZNF583
500	EID2B	1	0	0	0		0.01418	0.01652	2	1	2	1	1.0	1	1.0	0.0	1	1.1552	0.5776	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	EID2B
501	ZNF780B	0	0	0	0		0.12454	0.09664	2	2	2	1	1.0	1	1.0	0.0	1	0.72	0.36	1.0	2	1.0	1.0	2.0	1.0	1.0	130	130	2	0.0	0.0	ZNF780A;ZNF780B
502	ZNF221	0	0	0	0		0.21018	0.27204	11	11	11	51	0.9272727272727272	10	9.272727272727273	0.9414141414141415	2	1.6446846177598522	1.5741	1.0	3	3.6666666666666665	3.6666666666666665	5.5	1.0	1.0	503	79	6	0.0392156862745098	0.0	LOC101131689;LOC101136640;LOC109024259;ZNF155;ZNF221;ZNF222;ZNF224;ZNF225;ZNF230;ZNF234;ZNF284
503	POLR1G	0	0	0	0		0.12052	0.13288	2	2	2	1	1.0	1	1.0	0.0	1	1.3444	0.6722	1.0	1	2.0	2.0	2.0	1.0	1.0	18	18	2	0.0	0.0	ERCC1;POLR1G
504	CCDC8	0	0	0	0		0.01011	0.00886	2	1	2	1	1.0	1	1.0	0.0	1	1.9308	0.9654	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	CCDC8
505	ZNF473	0	0	0	0		0.10013	0.10183	2	2	2	1	1.0	1	1.0	0.0	1	1.839	0.9195	1.0	1	2.0	2.0	2.0	1.0	1.0	116	116	2	0.0	0.0	LOC109024129;ZNF473
506	ZNF841	0	0	0	0		0.52277	0.57528	3	3	3	2	0.6666666666666666	2	1.3333333333333333	0.0	1	0.36763299060921234	0.3614	1.0	3	1.0	1.0	3.0	1.0	1.0	503	500.0	2	0.0	0.0	ZNF616;ZNF836;ZNF841
507	LOC101144471	0	0	0	0		0.01501	0.02337	2	1	2	1	1.0	1	1.0	0.0	1	0.4588	0.2294	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	LOC101144471
508	ZNF528	1	0	0	0		0.13656	0.14711	2	2	2	1	1.0	1	1.0	0.0	1	0.564	0.282	1.0	2	1.0	1.0	2.0	1.0	1.0	503	503	2	0.0	0.0	LOC101150965;ZNF528
509	OSBPL10	1	0	0	0		0.12116	0.14496	18	17	17	131	0.8562091503267973	17	14.555555555555555	0.9339596949891068	2	1.430806259387166	2.0818000000000003	1.0	15	1.1333333333333333	1.2	8.5	1.0	1.0588235294117647	503	129.0	4	0.0	0.0	LOC101130023;LOC101133546;LOC101152401;LOC101153131;LOC109024216;LOC115931654;OSBPL10;ZNF28;ZNF468;ZNF578;ZNF600;ZNF611;ZNF701;ZNF761;ZNF808;ZNF813;ZNF888
510	FSTL3	1	0	0	0		0.01031	0.01482	2	1	2	1	1.0	1	1.0	0.0	1	1.8856	0.9428	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	FSTL3
511	LOC101126065	0	0	0	0		0.14319	0.14178	2	2	2	1	1.0	1	1.0	0.0	1	0.4388	0.2194	1.0	2	1.0	1.0	2.0	1.0	1.0	503	503	2	0.0	0.0	LOC101126065;ZNF347
512	NLRP7	1	0	0	0		0.12008	0.12629	2	2	2	1	1.0	1	1.0	0.0	1	0.787	0.3935	1.0	2	1.0	1.0	2.0	1.0	1.0	9	9	2	0.0	0.0	NLRP2;NLRP7
513	RFPL4A	1	0	0	0		0.74455	0.77306	5	4	5	6	0.6	3	2.4	0.5333333333333333	2	0.5015111550061526	0.786	1.0	1	5.0	5.0	2.5	1.25	1.0	5	5	2	0.0	0.0	LOC109024957;LOC134758217;RFPL3;RFPL4A
514	ZSCAN5B	0	0	1	0		0.16058	0.15521	3	3	3	3	1.0	2	2.0	1.0	1	1.4567999999999997	0.9712	1.0	2	1.5	1.5	3.0	1.0	1.0	82	5	3	0.0	0.0	LOC101153611;LOC115931590;ZSCAN5B
515	ZNF264	0	0	0	0		0.16866	0.16114	3	3	3	3	1.0	2	2.0	1.0	1	1.1275259235499482	0.7579	1.0	3	1.0	1.0	3.0	1.0	1.0	503	497	3	0.0	0.0	ZNF264;ZNF543;ZNF805
516	ZNF547	1	0	0	0		0.1425	0.14556	2	2	2	1	1.0	1	1.0	0.0	1	0.4516	0.2258	1.0	2	1.0	1.0	2.0	1.0	1.0	503	503	2	0.0	0.0	TRAPPC2;ZNF547
517	LOC101124732	0	0	0	0		0.02595	0.0259	6	3	4	15	1.0	5	5.0	1.0	2	1.1109654718008801	0.9309	1.0	4	1.0	1.5	2.0	1.3333333333333333	1.5	452	452	2	0.0	0.0	LOC101124732;LOC101145690;ZNF418
518	ZNF74	1	0	0	0		0.4289	0.4652	5	3	4	6	0.6	3	2.4	0.5333333333333333	2	0.13458292988185316	0.172	1.0	4	1.0	1.25	2.0	1.3333333333333333	1.25	45	45.0	2	0.0	0.0	LOC129529591;ZNF329;ZNF74
519	ZNF324	0	0	0	0		0.10628	0.07824	3	2	2	3	1.0	2	2.0	1.0	1	0.6555	0.437	1.0	3	0.6666666666666666	1.0	2.0	1.0	1.5	17	17.0	2	0.0	0.0	ZNF324;ZNF324B
520	LOC101129558	1	0	0	0		0.12177	0.13107	2	2	2	1	1.0	1	1.0	0.0	1	0.7496	0.3748	1.0	2	1.0	1.0	2.0	1.0	1.0	3	3	2	0.0	0.0	LOC101129558;LOC101135429
521	NAA20	1	0	0	0		0.10961	0.1201	2	2	2	1	1.0	1	1.0	0.0	1	1.6958	0.8479	1.0	1	2.0	2.0	2.0	1.0	1.0	497	497	2	0.0	0.0	CRNKL1;NAA20
522	NFS1	1	0	0	0		0.13286	0.13737	2	2	2	1	1.0	1	1.0	0.0	1	0.5234	0.2617	1.0	2	1.0	1.0	2.0	1.0	1.0	5	5	2	0.0	0.0	NFS1;ROMO1
523	PHF20	1	0	0	0		0.01545	0.01878	2	1	2	1	1.0	1	1.0	0.0	1	0.3922	0.1961	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	PHF20
524	NEURL2	1	0	0	0		0.10822	0.12254	2	2	2	1	1.0	1	1.0	0.0	1	1.6168	0.8084	1.0	1	2.0	2.0	2.0	1.0	1.0	4	4	2	0.0	0.0	CTSA;NEURL2
525	TP53RK	0	0	0	0		0.0128	0.01178	2	1	2	1	1.0	1	1.0	0.0	1	1.39	0.695	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	TP53RK
526	LOC129529112	1	0	0	0		0.09297	0.06823	2	2	2	1	1.0	1	1.0	0.0	1	2.0	1.0	1.0	1	2.0	2.0	2.0	1.0	1.0	4	4	2	0.0	0.0	LOC129529112;LOC129529113
527	NELFCD	1	0	0	0		0.12117	0.13031	2	2	2	1	1.0	1	1.0	0.0	1	0.7632	0.3816	1.0	2	1.0	1.0	2.0	1.0	1.0	7	7	2	0.0	0.0	CTSZ;NELFCD
528	LOC115933187	2	1	0	0		0.11884	0.13519	2	2	2	1	1.0	1	1.0	0.0	1	0.8136	0.4068	1.0	2	1.0	1.0	2.0	1.0	1.0	9	9	2	0.0	0.0	LOC115933187;SH3KBP1
529	LOC129530473	1	0	1	0		0.12901	0.12909	2	2	2	1	1.0	1	1.0	0.0	1	1.2142	0.6071	1.0	1	2.0	2.0	2.0	1.0	1.0	223	223	2	0.0	0.0	LOC129530473;LOC129530554
530	LOC101142904	1	0	1	0		0.1266	0.12819	2	2	2	1	1.0	1	1.0	0.0	1	0.7604	0.3802	1.0	2	1.0	1.0	2.0	1.0	1.0	497	497	2	0.0	0.0	LOC101142904;LOC129530552
531	LOC129530550	0	0	0	0		0.00064	0.00047	4	1	3	6	1.0	3	3.0	1.0	1	2.9012804453777847	2.2175000000000002	1.0	1	3.0	4.0	3.0	3.0	1.3333333333333333	0	0	0	0.0	0.0	LOC129530550
532	LOC129530478	0	0	0	0		0.05036	0.03144	3	2	3	3	1.0	2	2.0	1.0	1	2.329079603252965	1.5529000000000002	1.0	1	3.0	3.0	3.0	1.5	1.0	503	503	2	0.0	0.0	LOC101143142;LOC129530478
533	VPS26C	1	0	0	0		0.01047	0.01507	2	1	2	1	1.0	1	1.0	0.0	1	1.8512	0.9256	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	VPS26C
534	PTTG1IP	0	0	0	0		0.01096	0.00967	2	1	2	1	1.0	1	1.0	0.0	1	1.7464	0.8732	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	PTTG1IP
535	LOC101143381	0	0	0	0		0.01247	0.01223	2	1	2	1	1.0	1	1.0	0.0	1	1.4506	0.7253	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	LOC101143381
536	ASMTL	0	0	0	0		0.01617	0.02541	2	1	2	1	1.0	1	1.0	0.0	1	0.2872	0.1436	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	ASMTL
537	TCEAL2	1	0	0	0		0.12119	0.13857	2	2	2	1	1.0	1	1.0	0.0	1	0.762	0.381	1.0	2	1.0	1.0	2.0	1.0	1.0	4	4	2	0.0	0.0	TCEAL2;TCEAL4
538	TCEAL6	1	0	0	0		0.17737	0.19947	3	3	3	3	1.0	2	2.0	1.0	1	0.9478077220553216	0.6929	1.0	3	1.0	1.0	3.0	1.0	1.0	5	4	2	0.0	0.0	LOC101130542;TCEAL5;TCEAL6
539	LOC129523474	1	0	1	0		0.17799	0.19036	3	3	3	3	1.0	2	2.0	1.0	1	1.1045692315184386	0.7363999999999999	1.0	2	1.5	1.5	3.0	1.0	1.0	3	3	3	0.0	0.0	LOC101145461;LOC129523474;NXF3
540	GPRASP2	1	0	0	0		0.0154	0.02405	2	1	2	1	1.0	1	1.0	0.0	1	0.3998	0.1999	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	GPRASP2
541	BEX1	1	0	0	0		0.12494	0.13472	2	2	2	1	1.0	1	1.0	0.0	1	0.6832	0.3416	1.0	2	1.0	1.0	2.0	1.0	1.0	4	4	2	0.0	0.0	BEX1;BEX2
542	ZCCHC18	1	0	0	0		0.12666	0.13282	2	2	2	1	1.0	1	1.0	0.0	1	0.6476	0.3238	1.0	2	1.0	1.0	2.0	1.0	1.0	3	3	2	0.0	0.0	ZCCHC12;ZCCHC18
543	CD99	1	0	0	0		0.00989	0.00865	2	1	2	1	1.0	1	1.0	0.0	1	1.9808	0.9904	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	CD99
544	TSC22D3	0	0	0	0		0.01224	0.0109	2	1	2	1	1.0	1	1.0	0.0	1	1.4932	0.7466	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	TSC22D3
545	DCAF12L2	1	0	0	0		0.11997	0.08278	2	2	2	1	1.0	1	1.0	0.0	1	0.788	0.394	1.0	2	1.0	1.0	2.0	1.0	1.0	3	3	2	0.0	0.0	DCAF12L1;DCAF12L2
546	EOLA1	1	0	0	0		0.1172	0.12394	2	2	2	1	1.0	1	1.0	0.0	1	0.8488	0.4244	1.0	2	1.0	1.0	2.0	1.0	1.0	6	6	2	0.0	0.0	EOLA1;EOLA2
547	LOC129530018	1	0	1	0		0.09768	0.09952	2	2	2	1	1.0	1	1.0	0.0	1	1.8774	0.9387	1.0	1	2.0	2.0	2.0	1.0	1.0	10	10	2	0.0	0.0	LOC129530018;MAGEA9
548	LOC129530020	1	0	0	0		0.09296	0.10832	2	2	2	1	1.0	1	1.0	0.0	1	2.0	1.0	1.0	1	2.0	2.0	2.0	1.0	1.0	3	3	2	0.0	0.0	LOC129530020;TMEM185A
549	MAGEA12	1	0	1	1	multifam+oversize	0.01409	0.01031	11	7	7	55	1.0	10	10.0	1.0	2	2.883704592396366	2.6216	1.0	3	2.3333333333333335	3.6666666666666665	3.5	1.0	1.5714285714285714	10	10.0	4	0.0	0.0	LOC129529976;LOC129529978;LOC129529983;LOC129529986;MAGEA1;MAGEA12;MAGEA4
550	PNMA6E	1	0	0	0		0.07184	0.0819	3	2	3	3	1.0	2	2.0	1.0	1	0.6900062913719782	0.4601	1.0	2	1.5	1.5	3.0	1.5	1.0	4	4.0	2	0.0	0.0	PNMA6E;PNMA6F
551	IKBKG	1	0	1	0		0.11293	0.12446	2	2	2	1	1.0	1	1.0	0.0	1	1.5084	0.7542	1.0	1	2.0	2.0	2.0	1.0	1.0	5	5	2	0.0	0.0	IKBKG;LOC115932121
552	LOC129529790	1	0	0	0		0.11075	0.09242	5	5	5	10	1.0	4	4.0	1.0	1	1.9846258292620864	1.5996000000000001	1.0	2	2.5	2.5	5.0	1.0	1.0	6	6.0	3	0.0	0.0	LOC101136398;LOC115932241;LOC115932281;LOC129529790;LOC129530333
553	ZFX	0	0	0	0		0.12497	0.08738	2	2	2	1	1.0	1	1.0	0.0	1	0.684	0.342	1.0	2	1.0	1.0	2.0	1.0	1.0	10	10	2	0.0	0.0	ZFX;ZFY
554	MAGEB6B	1	0	0	0		0.11841	0.12711	2	2	2	1	1.0	1	1.0	0.0	1	0.8228	0.4114	1.0	2	1.0	1.0	2.0	1.0	1.0	8	8	2	0.0	0.0	MAGEB6;MAGEB6B
555	LOC101152062	1	0	0	0		0.04788	0.03808	3	1	2	2	0.6666666666666666	2	1.3333333333333333	0.0	1	0.4528848995144809	0.3395	1.0	2	1.0	1.5	2.0	2.0	1.5	0	0	0	0.0	0.0	LOC101152062
556	USP9X	1	0	0	0		0.12403	0.13366	2	2	2	1	1.0	1	1.0	0.0	1	0.7022	0.3511	1.0	2	1.0	1.0	2.0	1.0	1.0	4	4	2	0.0	0.0	USP9X;USP9Y
557	DDX3X	1	0	0	0		0.12892	0.09015	2	2	2	1	1.0	1	1.0	0.0	1	0.6018	0.3009	1.0	2	1.0	1.0	2.0	1.0	1.0	4	4	2	0.0	0.0	DDX3X;DDX3Y
558	LOC101151343	1	0	1	0		0.20462	0.24575	3	3	3	3	1.0	2	2.0	1.0	1	0.7809011402207817	0.5206999999999999	1.0	2	1.5	1.5	3.0	1.0	1.0	106	106	3	0.0	0.0	LOC101151343;LOC101153153;LOC129529923
559	LOC129529765	1	0	1	0		0.691	0.91272	9	9	9	30	0.8333333333333334	8	6.666666666666667	0.9523809523809523	2	1.9771948134785904	1.9963	1.0	1	9.0	9.0	4.5	1.0	1.0	503	10.0	9	0.6333333333333333	0.0	LOC101132445;LOC129529765;LOC129529767;LOC129529768;LOC129529769;LOC129529771;LOC129529774;LOC129529775;LOC129529807
560	NUDT10	1	0	0	0		0.13721	0.09692	2	2	2	1	1.0	1	1.0	0.0	1	0.4384	0.2192	1.0	2	1.0	1.0	2.0	1.0	1.0	3	3	2	0.0	0.0	LOC101141171;NUDT10
561	LOC101146541	1	0	0	0		0.09799	0.09981	2	2	2	1	1.0	1	1.0	0.0	1	1.8688	0.9344	1.0	1	2.0	2.0	2.0	1.0	1.0	7	7	2	0.0	0.0	LOC101144987;LOC101146541
562	LOC115932194	1	0	1	0		0.09314	0.09336	2	2	2	1	1.0	1	1.0	0.0	1	1.9958	0.9979	1.0	1	2.0	2.0	2.0	1.0	1.0	6	6	2	0.0	0.0	LOC101148088;LOC115932194
563	KDM5C	1	0	0	0		0.13203	0.13815	2	2	2	1	1.0	1	1.0	0.0	1	0.5394	0.2697	1.0	2	1.0	1.0	2.0	1.0	1.0	3	3	2	0.0	0.0	KDM5C;KDM5D
564	TSR2	1	0	0	0		0.13674	0.13931	2	2	2	1	1.0	1	1.0	0.0	1	0.5592	0.2796	1.0	2	1.0	1.0	2.0	1.0	1.0	497	497	2	0.0	0.0	FGD1;TSR2
565	FAM236B	2	1	1	0		0.11803	0.08986	2	2	2	1	1.0	1	1.0	0.0	1	1.3948	0.6974	1.0	1	2.0	2.0	2.0	1.0	1.0	3	3	2	0.0	0.0	FAM236B;LOC129530010
566	LOC129530205	1	0	0	0		0.03528	0.02711	9	7	9	36	1.0	8	8.0	1.0	2	2.265595448113862	2.1197999999999997	1.0	3	3.0	3.0	4.5	1.2857142857142858	1.0	19	9	5	0.030303030303030304	0.0	LOC129530205;LOC129530238;LOC129530241;LOC129530249;LOC129530259;LOC129530266;LOC129530271
567	LOC129530250	1	0	0	0		0.11328	0.12504	2	2	2	1	1.0	1	1.0	0.0	1	1.5	0.75	1.0	1	2.0	2.0	2.0	1.0	1.0	3	3	2	0.0	0.0	LOC129530250;RPS4Y1
568	LOC129530275	1	0	1	0		0.06837	0.05886	4	4	4	6	1.0	3	3.0	1.0	1	3.9999999999999996	3.0	1.0	1	4.0	4.0	4.0	1.0	1.0	6	6.0	4	0.0	0.0	LOC129530275;LOC129530278;LOC129530279;LOC129530280
569	CRYBG3	0	0	0	0		0.01338	0.01222	2	1	2	1	1.0	1	1.0	0.0	1	1.2876	0.6438	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	CRYBG3
570	LOC109026206	0	0	0	0		0.01573	0.01513	2	1	2	1	1.0	1	1.0	0.0	1	0.35	0.175	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	LOC109026206
571	TRNT1	0	0	0	0		0.12741	0.1399	2	2	2	1	1.0	1	1.0	0.0	1	1.1976	0.5988	1.0	1	2.0	2.0	2.0	1.0	1.0	6	6	2	0.0	0.0	CRBN;TRNT1
572	ARHGAP31	0	0	0	0		0.01336	0.02048	2	1	2	1	1.0	1	1.0	0.0	1	0.7272	0.3636	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	ARHGAP31
573	GSK3B	1	0	0	0		0.01259	0.01109	2	1	2	1	1.0	1	1.0	0.0	1	0.8626	0.4313	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	GSK3B
