gene_a	gene_b	in_dna_loose	cls	core_recip	aln_frac	fold	residual	up_aln_frac	up_id	down_aln_frac	down_id	max_flank_aln_frac	min_flank_aln_frac	mean_flank_aln_frac	best_flank_id
CRNKL1	NAA20	0	genuine	0.8479	0.8458	3	0	NA	NA	NA	NA	NA	NA	NA	NA
CS	LOC129532516	0	genuine	0.1527	0.9173	3	0	NA	NA	NA	NA	NA	NA	NA	NA
CSNK1D	CSNK1E	0	truthbar	0.2459	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
CTBP1	CTBP2	0	genuine	0.4268	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
CTSA	NEURL2	1	TP	0.8084	0.8099	1	0	NA	NA	NA	NA	NA	NA	NA	NA
CTSV	LOC101145975	0	truthbar	0.3599	0.4764	4	0	NA	NA	NA	NA	NA	NA	NA	NA
CTSV	LOC129523464	0	truthbar	0.3477	0.5631	4	0	NA	NA	NA	NA	NA	NA	NA	NA
CTSZ	NELFCD	0	genuine	0.3816	0.3797	3	0	NA	NA	NA	NA	NA	NA	NA	NA
CTU2	PIEZO1	0	genuine	0.1933	0.7143	1	0	NA	NA	NA	NA	NA	NA	NA	NA
CUL7	CUL9	0	truthbar	0.2296	0.1420	1	0	NA	NA	NA	NA	NA	NA	NA	NA
CYFIP1	CYFIP2	0	truthbar	0.2744	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
CYTH1	CYTH4	0	truthbar	0.3390	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
CYTH2	CYTH4	0	truthbar	0.2558	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
DAAM1	DAAM2	0	truthbar	0.1703	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DAND5	TRDN	0	genuine	0.1517	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DAP3	GON4L	0	genuine	0.5987	0.8618	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DAPK1	LOC115935778	1	TP	0.6965	0.7914	1	0	NA	NA	0.999600	0.996602	0.999600	0.999600	0.999600	0.996602
DAPK2	DAPK3	0	truthbar	0.2742	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DAZ1	DAZL	0	genuine	0.1417	0.5884	1	0	0.489800	0.845885	0.976000	0.860661	0.976000	0.489800	0.732900	0.860661
DCAF12	DCAF12L2	0	truthbar	0.2262	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
DCAF12L1	DCAF12L2	1	TP	0.3940	0.3869	0	0	NA	NA	NA	NA	NA	NA	NA	NA
DCAF16	GIMAP4	0	genuine	0.1528	0.1528	0	0	NA	NA	0.108200	0.944649	0.108200	0.108200	0.108200	0.944649
DCAF16	LOC101145464	0	genuine	0.1869	0.1869	0	0	NA	NA	0.108200	0.939114	0.108200	0.108200	0.108200	0.939114
DCAF16	LOC109023154	0	genuine	0.1471	0.2010	0	0	NA	NA	NA	NA	NA	NA	NA	NA
DCAF16	LOC109025730	0	genuine	0.3502	0.3419	0	0	NA	NA	0.109200	0.952468	0.109200	0.109200	0.109200	0.952468
DCAF16	LOC129530131	0	genuine	0.1528	0.1528	0	0	NA	NA	0.108200	0.948339	0.108200	0.108200	0.108200	0.948339
DCAF16	LOC134756589	0	genuine	0.1600	0.1600	0	0	NA	NA	0.108200	0.953875	0.108200	0.108200	0.108200	0.953875
DCAF16	NCALD	0	genuine	0.1512	0.1515	0	0	NA	NA	0.109200	0.950640	0.109200	0.109200	0.109200	0.950640
DCAF16	NCR3LG1	0	genuine	0.1522	0.1518	0	0	NA	NA	0.107400	0.947955	0.107400	0.107400	0.107400	0.947955
DCAF16	PDCD5	0	genuine	0.3628	0.3628	0	0	NA	NA	0.107800	0.936015	0.107800	0.107800	0.107800	0.936015
DCAF16	SEM1	0	genuine	0.1672	0.2359	0	0	NA	NA	0.108600	0.950640	0.108600	0.108600	0.108600	0.950640
DCAF16	SPC25	0	genuine	0.2426	0.3375	0	0	NA	NA	0.109000	0.948812	0.109000	0.109000	0.109000	0.948812
DCAF16	UCHL1	0	genuine	0.1538	0.1522	0	0	NA	NA	0.107800	0.948339	0.107800	0.107800	0.107800	0.948339
DCAF4	DCAF4L1	0	truthbar	0.4587	0.5944	1	0	NA	NA	NA	NA	NA	NA	NA	NA
DCP1B	FRK	0	genuine	0.1329	0.0000	1	0	NA	NA	0.725000	0.878763	0.725000	0.725000	0.725000	0.878763
DCP1B	LOC129529082	0	genuine	0.1307	0.0000	1	0	NA	NA	0.726200	0.821187	0.726200	0.726200	0.726200	0.821187
DCP1B	NAP1L3	0	genuine	0.1329	0.1736	1	0	NA	NA	0.690800	0.895492	0.690800	0.690800	0.690800	0.895492
DCP1B	NDUFAF2	0	genuine	0.1804	0.2160	1	0	NA	NA	0.278200	0.906762	0.278200	0.278200	0.278200	0.906762
DCP1B	SLC11A2	0	genuine	0.1359	0.0000	1	0	NA	NA	0.731800	0.905486	0.731800	0.731800	0.731800	0.905486
DCP1B	SOX30	0	genuine	0.1326	0.1703	1	0	NA	NA	0.410000	0.916019	0.410000	0.410000	0.410000	0.916019
DDX11	LOC109029264	0	genuine	0.2642	0.2612	3	0	0.231600	0.978448	0.237800	0.952498	0.237800	0.231600	0.234700	0.952498
DDX19A	DDX19B	1	TP	0.5031	0.5369	4	0	NA	NA	NA	NA	NA	NA	NA	NA
DDX21	DDX50	0	truthbar	0.4870	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
DDX3X	DDX3Y	0	truthbar	0.3009	0.7349	1	0	NA	NA	NA	NA	NA	NA	NA	NA
DDX42	FTSJ3	0	genuine	0.5990	0.5994	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DEDD	NIT1	0	genuine	0.6935	0.6884	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DES	PRPH	0	truthbar	0.2824	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DEXI	LOC101149946	0	genuine	0.5268	0.8729	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DEXI	LOC134757265	0	genuine	0.5268	0.8614	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DFFB	PRKAR2A	0	genuine	0.1507	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
DGCR6	DGCR6L	0	truthbar	0.6517	0.9712	3	0	0.499800	0.854266	0.569400	0.905059	0.569400	0.499800	0.534600	0.905059
DHFR	DHFR2	1	TP	0.1373	0.9308	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DHRSX	ZBED1	0	genuine	0.9634	0.9620	3	0	0.927600	0.974537	0.916800	0.896176	0.927600	0.916800	0.922200	0.974537
DIMT1	KIF2A	0	genuine	0.7311	0.7301	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DLD	EPPIN	0	genuine	0.1933	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DLGAP5	LGALS3	0	genuine	0.4702	0.4702	1	0	NA	NA	NA	NA	NA	NA	NA	NA
DMTF1	LOC115935379	0	genuine	0.5206	0.5144	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DMTF1	TMEM243	0	genuine	0.3955	0.4745	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DNAH17	DNAH9	0	truthbar	0.5882	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
DNAJC14	ORMDL2	0	genuine	0.5889	0.5889	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DNAJC17	GCHFR	1	TP	0.3242	0.3242	4	0	NA	NA	NA	NA	NA	NA	NA	NA
DND1	WDR55	0	genuine	0.6266	0.6266	1	0	NA	NA	NA	NA	NA	NA	NA	NA
DNM2	DNM3	0	truthbar	0.5331	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DOCK1	LOC129523564	0	genuine	0.1337	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
DOK7	LOC115933190	0	genuine	0.4664	1.0512	3	0	0.987800	0.980789	0.992200	0.961967	0.992200	0.987800	0.990000	0.961967
DPEP2	DPEP3	0	truthbar	0.4305	0.0000	3	0	0.087200	0.897025	NA	NA	0.087200	0.087200	0.087200	0.897025
DPP4	FAP	0	truthbar	0.2412	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DPY19L2	LOC115935244	1	TP	0.3401	0.5289	3	0	0.959400	0.970307	0.213800	0.972041	0.959400	0.213800	0.586600	0.970307
DPYSL2	DPYSL3	0	truthbar	0.3198	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DUSP1	DUSP4	0	truthbar	0.2164	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
DUSP5	LOC129532115	0	genuine	0.2144	0.5022	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DVL1	DVL2	0	truthbar	0.1659	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DVL1	DVL3	0	truthbar	0.2511	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
DVL2	DVL3	0	truthbar	0.2003	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ECI2	LOC101130624	0	genuine	0.1748	0.1725	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ECSIT	RPL18A	0	genuine	0.4925	0.8731	3	0	NA	NA	NA	NA	NA	NA	NA	NA
EDARADD	ENO1	0	genuine	0.4376	0.6492	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EDARADD	ENO3	0	genuine	0.5953	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EEF1A1	LOC101132881	0	genuine	0.2109	0.4759	2	0	NA	NA	NA	NA	NA	NA	NA	NA
EEF1A1	LOC101148191	0	genuine	0.1544	0.2096	2	0	NA	NA	NA	NA	NA	NA	NA	NA
EEF1A1	LOC109023808	1	TP	0.6499	0.6488	2	0	NA	NA	NA	NA	NA	NA	NA	NA
EEF2KMT	LOC101125415	0	truthbar	0.3935	0.8784	0	0	0.811400	0.930125	0.852000	0.917984	0.852000	0.811400	0.831700	0.917984
EEF2KMT	LOC101133440	0	truthbar	0.3648	1.0510	0	0	0.818800	0.926877	0.852000	0.902737	0.852000	0.818800	0.835400	0.902737
EEF2KMT	LOC101137806	0	genuine	0.3144	0.6310	0	0	NA	NA	0.934800	0.922567	0.934800	0.934800	0.934800	0.922567
EEF2KMT	LOC101139163	0	truthbar	0.3263	0.8163	0	0	0.818600	0.932527	0.979400	0.914064	0.979400	0.818600	0.899000	0.914064
EEF2KMT	LOC101152938	0	truthbar	0.3111	0.8745	0	0	0.929400	0.926970	0.827000	0.922026	0.929400	0.827000	0.878200	0.926970
EEF2KMT	LOC115934341	0	truthbar	0.3526	1.0536	0	0	0.806600	0.928361	0.968200	0.915068	0.968200	0.806600	0.887400	0.915068
EFHC2	RRM2	0	genuine	0.1603	0.9175	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EHD1	EHD2	0	truthbar	0.3139	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EHD1	EHD3	0	truthbar	0.4502	0.4111	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EHD1	EHD4	0	truthbar	0.2997	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EHD2	EHD4	0	truthbar	0.3286	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EHD3	EHD4	0	truthbar	0.2157	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EHMT1	EHMT2	0	truthbar	0.2044	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
EIF1AX	LOC101137900	1	TP	0.4016	0.8687	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EIF1AX	LOC129530234	1	TP	0.2257	0.2132	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EIF2AK4	SRP14	0	genuine	0.2602	0.2589	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EIF3E	KHDC1	0	genuine	0.2398	0.5410	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EIF4A1	EIF4A3	0	truthbar	0.3249	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ELMO1	ELMO2	0	truthbar	0.2528	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
EMC3	LOC101151509	0	genuine	0.2288	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
EMG1	LPCAT3	0	genuine	0.2735	0.6022	3	0	NA	NA	NA	NA	NA	NA	NA	NA
EML5	ZC3H14	0	genuine	0.6204	0.6206	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ENO1	ENO2	0	truthbar	0.5436	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ENO1	ENO3	0	truthbar	0.7836	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ENO1	TMEM237	0	genuine	0.1446	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ENO2	ENO3	0	truthbar	0.6277	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EOLA1	EOLA2	1	TP	0.4244	0.4244	1	0	0.999800	0.999000	NA	NA	0.999800	0.999800	0.999800	0.999000
EP400	LOC101150057	0	genuine	0.3348	0.3352	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EPB41	SDHAF4	0	genuine	0.1362	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EPCIP	LOC101137472	0	genuine	0.9472	1.0277	1	0	0.999200	1.000000	0.999800	1.000000	0.999800	0.999200	0.999500	1.000000
EPCIP	NABP2	0	genuine	0.1470	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EPHB1	EPHB2	0	truthbar	0.4079	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EPHB1	EPHB3	0	truthbar	0.2631	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EPHB1	EPHB4	0	truthbar	0.2606	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EPHB2	EPHB3	0	truthbar	0.2642	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EPHB2	EPHB4	0	truthbar	0.3204	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EPHB3	EPHB4	0	truthbar	0.2654	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EPPIN	LOC101149946	0	genuine	0.2055	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
EPPIN	SDHAF3	0	genuine	0.1377	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ERCC1	POLR1G	1	TP	0.6722	0.6722	2	0	NA	NA	NA	NA	NA	NA	NA	NA
ESRRA	TPTE2	0	genuine	0.2350	0.5485	1	0	NA	NA	NA	NA	NA	NA	NA	NA
ETFDH	PPID	1	TP	0.3906	0.3861	3	0	NA	NA	NA	NA	NA	NA	NA	NA
ETFRF1	KRAS	0	genuine	0.7239	0.7239	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EXOC3L2	TIMM23B	0	genuine	0.1308	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
EXOG	RPL18A	0	genuine	0.4701	0.8687	3	0	NA	NA	NA	NA	NA	NA	NA	NA
EXOSC3	TRMT10B	0	genuine	0.6631	0.6631	3	0	NA	NA	NA	NA	NA	NA	NA	NA
EYA1	EYA4	0	truthbar	0.2023	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EZR	MSN	0	truthbar	0.3807	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
EZR	RDX	0	truthbar	0.4567	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
FADS1	FADS2	0	truthbar	0.1498	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
FADS2	FADS3	0	truthbar	0.2816	0.0000	1	0	NA	NA	0.988600	1.000000	0.988600	0.988600	0.988600	1.000000
FAHD2B	LOC101146690	0	genuine	0.8537	0.8537	1	0	0.302000	0.889249	0.233600	0.955161	0.302000	0.233600	0.267800	0.889249
FAM136A	LOC101147326	0	genuine	0.4246	0.9543	3	0	NA	NA	NA	NA	NA	NA	NA	NA
FAM13C	PHYHIPL	0	genuine	0.4794	0.4773	3	0	NA	NA	NA	NA	NA	NA	NA	NA
FAM200A	LOC101145047	0	genuine	0.5685	0.6331	1	0	NA	NA	NA	NA	NA	NA	NA	NA
FAM228B	FGD3	0	genuine	0.1568	0.9162	4	0	NA	NA	0.255800	0.923077	0.255800	0.255800	0.255800	0.923077
FAM228B	LOC129526638	0	genuine	0.1656	0.6317	4	0	NA	NA	0.255200	0.920991	0.255200	0.255200	0.255200	0.920991
FAM228B	MTHFD2L	0	genuine	0.3256	0.6271	4	0	NA	NA	0.162600	0.890931	0.162600	0.162600	0.162600	0.890931
FAM228B	ZNF626	0	genuine	0.2572	0.7533	4	0	NA	NA	0.255200	0.920217	0.255200	0.255200	0.255200	0.920217
FAM236B	LOC115932943	0	genuine	0.4391	0.0000	1	0	NA	NA	0.114400	0.861157	0.114400	0.114400	0.114400	0.861157
FAM236B	LOC129530010	0	genuine	0.6974	1.0263	1	0	0.981000	0.999796	0.999800	0.999800	0.999800	0.981000	0.990400	0.999800
FAM50A	FAM50B	0	truthbar	0.3945	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
FANCL	VRK2	0	genuine	0.2704	0.2709	3	0	NA	NA	NA	NA	NA	NA	NA	NA
FBH1	LOC109028588	0	genuine	0.1634	0.1622	1	0	NA	NA	NA	NA	NA	NA	NA	NA
FBP2	LOC134758618	0	genuine	0.1449	0.0000	3	1	0.183000	0.871399	NA	NA	0.183000	0.183000	0.183000	0.871399
FBXO17	LOC101138261	0	genuine	0.1462	0.0000	2	0	NA	NA	0.560200	0.788737	0.560200	0.560200	0.560200	0.788737
FBXO17	LOC109027124	0	genuine	0.2404	0.3780	2	0	NA	NA	NA	NA	NA	NA	NA	NA
FBXO17	MPHOSPH8	0	genuine	0.3166	0.0000	2	1	NA	NA	NA	NA	NA	NA	NA	NA
FBXO17	SVBP	0	genuine	0.1462	0.0000	2	0	NA	NA	NA	NA	NA	NA	NA	NA
FBXO44	FBXO6	0	truthbar	0.3528	0.1147	3	0	NA	NA	NA	NA	NA	NA	NA	NA
FCGR2A	FCGR2B	0	truthbar	0.2621	0.3175	3	0	NA	NA	NA	NA	NA	NA	NA	NA
FGD1	FGD3	0	truthbar	0.2754	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
FGD1	TSR2	0	genuine	0.2796	0.2768	4	0	NA	NA	NA	NA	NA	NA	NA	NA
FGD3	LOC129526638	0	genuine	0.1452	0.6456	4	0	NA	NA	0.491200	0.918996	0.491200	0.491200	0.491200	0.918996
FGD3	MTHFD2L	0	genuine	0.1568	0.6127	4	0	NA	NA	0.172600	0.923788	0.172600	0.172600	0.172600	0.923788
FGD3	ZNF626	0	genuine	0.1664	0.9654	4	0	NA	NA	0.493800	0.920904	0.493800	0.493800	0.493800	0.920904
FGF2	NUDT6	1	TP	0.4208	0.4208	0	0	NA	NA	NA	NA	NA	NA	NA	NA
FGFR1	FGFR4	0	truthbar	0.2843	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
FIP1L1	LNX1	0	genuine	0.4397	0.4382	1	0	NA	NA	NA	NA	NA	NA	NA	NA
FKBP15	SLC31A2	0	genuine	0.4088	0.4088	1	0	NA	NA	NA	NA	NA	NA	NA	NA
FKBP9	LOC101129903	1	TP	0.4661	0.7798	2	0	NA	NA	0.158200	0.978562	0.158200	0.158200	0.158200	0.978562
FLNB	LOC101142657	0	truthbar	0.3572	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
FMO1	FMO4	0	truthbar	0.3416	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
FOXO1	LOC115933254	0	genuine	0.3255	0.8849	4	1	NA	NA	0.992000	0.983387	0.992000	0.992000	0.992000	0.983387
FPR2	LOC129528664	0	genuine	0.3254	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
FRG1	LOC101142904	1	TP	0.2852	0.0000	3	1	0.988000	0.926274	NA	NA	0.988000	0.988000	0.988000	0.926274
FRG1	LOC115933219	1	TP	0.2217	0.5957	3	0	0.927200	0.928131	0.304600	0.932071	0.927200	0.304600	0.615900	0.928131
FRG1	LOC129526395	1	TP	0.4893	0.5557	3	0	0.985800	0.929586	NA	NA	0.985800	0.985800	0.985800	0.929586
FRG1	LOC129526550	1	TP	0.3984	0.4561	3	1	0.988000	0.935594	NA	NA	0.988000	0.988000	0.988000	0.935594
FRG1	LOC129526557	0	genuine	0.2939	0.8828	3	0	0.983200	0.925889	NA	NA	0.983200	0.983200	0.983200	0.925889
FRG1	LOC129530429	0	truthbar	0.4043	0.6836	3	0	0.991200	0.923368	NA	NA	0.991200	0.991200	0.991200	0.923368
FRG1	LOC129530552	1	TP	0.2852	0.0000	3	0	0.988000	0.925075	NA	NA	0.988000	0.988000	0.988000	0.925075
FRG1	LOC129531431	1	TP	0.3984	0.4648	3	0	0.980400	0.928356	NA	NA	0.980400	0.980400	0.980400	0.928356
FRG1	LOC129532222	1	TP	0.2041	0.0000	3	0	NA	NA	0.303000	0.928478	0.303000	0.303000	0.303000	0.928478
FRG1	LOC129532224	0	genuine	0.2246	0.5586	3	0	0.987600	0.931427	0.112000	0.950704	0.987600	0.112000	0.549800	0.931427
FYN	YES1	0	truthbar	0.2767	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
FZD3	FZD6	0	truthbar	0.2020	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GALNT1	GALNT13	0	truthbar	0.3915	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
GALNT14	GALNT16	0	truthbar	0.3957	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
GALNT17	LOC115935264	0	genuine	0.4265	0.6203	4	0	NA	NA	0.776000	0.974872	0.776000	0.776000	0.776000	0.974872
GAPDHS	LOC109024240	0	genuine	0.1422	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GATC	SRSF9	1	TP	0.4406	0.4406	4	0	NA	NA	NA	NA	NA	NA	NA	NA
GBA1	LOC101127437	1	TP	0.3588	0.8320	3	0	0.065400	0.948012	0.687200	0.972911	0.687200	0.065400	0.376300	0.972911
GBP2	GBP3	0	truthbar	0.3730	0.4962	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP2	GBP5	0	truthbar	0.2943	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP2	GBP6	0	truthbar	0.2268	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP2	LOC101130426	0	truthbar	0.3176	0.4033	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP2	LOC101137042	0	genuine	0.1569	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP3	GBP4	0	truthbar	0.1462	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP3	GBP5	0	truthbar	0.3246	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP3	GBP6	0	truthbar	0.1515	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP3	LOC101130426	0	truthbar	0.5171	0.7380	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP3	LOC101137042	0	genuine	0.1555	0.1481	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP4	GBP6	0	truthbar	0.5839	0.3518	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP5	LOC101130426	0	truthbar	0.2766	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GBP6	LOC101130426	0	truthbar	0.1515	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GGA1	GGA3	0	truthbar	0.1543	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
GGT1	LOC129526379	0	genuine	0.1420	0.6684	4	0	NA	NA	0.984200	0.930586	0.984200	0.984200	0.984200	0.930586
GIMAP4	LOC101145464	0	genuine	0.2032	0.1926	0	0	NA	NA	0.203600	0.930255	0.203600	0.203600	0.203600	0.930255
GIMAP4	LOC109023154	0	genuine	0.1467	0.2049	0	0	NA	NA	NA	NA	NA	NA	NA	NA
GIMAP4	LOC109025730	0	genuine	0.3441	0.3562	0	0	NA	NA	0.385200	0.948731	0.385200	0.385200	0.385200	0.948731
GIMAP4	LOC129530131	0	genuine	0.1512	0.1565	0	0	NA	NA	0.952800	0.942827	0.952800	0.952800	0.952800	0.942827
GIMAP4	LOC134756589	0	genuine	0.1628	0.1674	0	0	NA	NA	0.463000	0.949569	0.463000	0.463000	0.463000	0.949569
GIMAP4	PDCD5	0	genuine	0.3739	0.3747	0	0	NA	NA	0.997400	0.938845	0.997400	0.997400	0.997400	0.938845
GIMAP4	SEM1	0	genuine	0.1718	0.2421	0	0	NA	NA	0.138600	0.956897	0.138600	0.138600	0.138600	0.956897
GIMAP4	SPC25	0	genuine	0.2449	0.3463	0	0	NA	NA	0.995200	0.941812	0.995200	0.995200	0.995200	0.941812
GLB1	GLB1L	0	truthbar	0.1760	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
GLIPR1	KRR1	0	genuine	0.4329	0.4333	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GLMP	TMEM79	0	genuine	0.3675	0.3675	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GLT8D2	TDG	0	genuine	0.6238	0.6238	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GLUD1	GLUD2	1	TP	0.7331	0.8402	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GMNN	LOC129527626	0	genuine	0.1547	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
GMNN	LOC134757427	0	genuine	0.1370	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
GMNN	LOC134757432	0	genuine	0.1547	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
GNAI1	GNAI3	0	truthbar	0.3161	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GNAL	GNAS	0	truthbar	0.5633	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GNB1	GNB2	0	truthbar	0.5258	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
GNG5	RPF1	0	genuine	0.6307	0.6273	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GPAT3	GPAT4	0	genuine	0.3603	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
GPAT4	LOC101133668	0	genuine	0.2929	0.8579	4	0	NA	NA	NA	NA	NA	NA	NA	NA
GPN1	SUPT7L	0	genuine	0.6197	0.6197	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GPR89A	LOC101128637	0	genuine	0.5039	1.0877	1	0	0.984200	0.984578	0.391800	0.976614	0.984200	0.391800	0.688000	0.984578
GRIA1	GRIA4	0	truthbar	0.1448	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GRK2	GRK3	0	truthbar	0.6349	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
GRTP1	LAMP1	0	genuine	0.6147	0.6147	3	0	NA	NA	NA	NA	NA	NA	NA	NA
GSTM1	GSTM3	0	truthbar	0.6313	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
GSTM1	GSTM4	1	TP	0.4365	0.4365	1	0	NA	NA	0.224000	0.711439	0.224000	0.224000	0.224000	0.711439
GSTM1	GSTM5	0	truthbar	0.4182	0.5565	1	0	0.626400	0.952396	NA	NA	0.626400	0.626400	0.626400	0.952396
GSTM1	LOC129530196	0	genuine	0.1906	0.4821	1	0	NA	NA	NA	NA	NA	NA	NA	NA
