gene_a	gene_b	in_er_raw	in_er_refined	in_dna_loose	in_ep	ep_tier	id	min_cov	class
ABCA10	ZNF717	1	0	0	0	none			not-er
ABCA10	ZNF721	1	0	0	0	none			not-er
ABCA10	ZNF723	1	0	0	0	none			not-er
ABCA10	ZNF727	1	0	0	0	none			not-er
ABCA10	ZNF736	1	0	0	0	none			not-er
ABCA10	ZNF74	1	0	0	0	none			not-er
ABCA10	ZNF75A	1	0	0	0	none			not-er
ABCA10	ZNF75D	1	0	0	0	none			not-er
ABCA10	ZNF761	1	0	0	0	none			not-er
ABCA10	ZNF766	1	0	0	0	none			not-er
ABCA10	ZNF768	1	0	0	0	none			not-er
ABCA10	ZNF77	1	0	0	0	none			not-er
ABCA10	ZNF771	1	0	0	0	none			not-er
ABCA10	ZNF774	1	0	0	0	none			not-er
ABCA10	ZNF776	1	0	0	0	none			not-er
ABCA10	ZNF778	1	0	0	0	none			not-er
ABCA10	ZNF780A	1	0	0	0	none			not-er
ABCA10	ZNF780B	1	0	0	0	none			not-er
ABCA10	ZNF782	1	0	0	0	none			not-er
ABCA10	ZNF79	1	0	0	0	none			not-er
ABCA10	ZNF790	1	0	0	0	none			not-er
ABCA10	ZNF791	1	0	0	0	none			not-er
ABCA10	ZNF792	1	0	0	0	none			not-er
ABCA10	ZNF799	1	0	0	0	none			not-er
ABCA10	ZNF8	1	0	0	0	none			not-er
ABCA10	ZNF80	1	0	0	0	none			not-er
ABCA10	ZNF805	1	0	0	0	none			not-er
ABCA10	ZNF808	1	0	0	0	none			not-er
ABCA10	ZNF81	1	0	0	0	none			not-er
ABCA10	ZNF813	1	0	0	0	none			not-er
ABCA10	ZNF823	1	0	0	0	none			not-er
ABCA10	ZNF829	1	0	0	0	none			not-er
ABCA10	ZNF83	1	0	0	0	none			not-er
ABCA10	ZNF835	1	0	0	0	none			not-er
ABCA10	ZNF836	1	0	0	0	none			not-er
ABCA10	ZNF84	1	0	0	0	none			not-er
ABCA10	ZNF841	1	0	0	0	none			not-er
ABCA10	ZNF875	1	0	0	0	none			not-er
ABCA10	ZNF879	1	0	0	0	none			not-er
ABCA10	ZNF883	1	0	0	0	none			not-er
ABCA10	ZNF888	1	0	0	0	none			not-er
ABCA10	ZNF891	1	0	0	0	none			not-er
ABCA10	ZNF892	1	0	0	0	none			not-er
ABCA10	ZNF91	1	0	0	0	none			not-er
ABCA10	ZNF92	1	0	0	0	none			not-er
ABCA10	ZSCAN12	1	0	0	0	none			not-er
ABCA10	ZSCAN16	1	0	0	0	none			not-er
ABCA10	ZSCAN2	1	0	0	0	none			not-er
ABCA10	ZSCAN20	1	0	0	0	none			not-er
ABCA10	ZSCAN21	1	0	0	0	none			not-er
ABCA10	ZSCAN22	1	0	0	0	none			not-er
ABCA10	ZSCAN29	1	0	0	0	none			not-er
ABCA10	ZSCAN30	1	0	0	0	none			not-er
ABCA10	ZSCAN31	1	0	0	0	none			not-er
ABCA10	ZSCAN9	1	0	0	0	none			not-er
ABCA13	ABCA8	1	0	0	0	none			not-er
ABCA13	ABCA9	1	0	0	0	none			not-er
ABCA13	ACADL	1	0	0	0	none			not-er
ABCA13	ACOT9	1	0	0	0	none			not-er
ABCA13	AK5	1	0	0	0	none			not-er
ABCA13	AKR1C3	1	0	0	0	none			not-er
ABCA13	ALB	1	0	0	0	none			not-er
ABCA13	AMY2A	1	0	0	0	none			not-er
ABCA13	APOL2	1	0	0	0	none			not-er
ABCA13	APOL3	1	0	0	0	none			not-er
ABCA13	APOL4	1	0	0	0	none			not-er
ABCA13	AVEN	1	0	0	0	none			not-er
ABCA13	C3H4orf36	1	0	0	0	none			not-er
ABCA13	C7H8orf33	1	0	0	0	none			not-er
ABCA13	C9H11orf65	1	0	0	0	none			not-er
ABCA13	CASP3	1	0	0	0	none			not-er
ABCA13	CCDC152	1	0	0	0	none			not-er
ABCA13	CCDC92	1	0	0	0	none			not-er
ABCA13	CGREF1	1	0	0	0	none			not-er
ABCA13	CKLF	1	0	0	0	none			not-er
ABCA13	CLMP	1	0	0	0	none			not-er
ABCA13	CNIH1	1	0	0	0	none			not-er
ABCA13	COPS9	1	0	0	0	none			not-er
ABCA13	DCAF16	1	0	0	0	none			not-er
ABCA13	DCP1B	1	0	0	0	none			not-er
ABCA13	DEXI	1	0	0	0	none			not-er
ABCA13	DLD	1	0	0	0	none			not-er
ABCA13	DOCK1	1	0	0	0	none			not-er
ABCA13	EEF1A1	1	0	0	0	none			not-er
ABCA13	EPPIN	1	0	0	0	none			not-er
ABCA13	FAM228B	1	0	0	0	none			not-er
ABCA13	FBP2	1	0	0	0	none			not-er
ABCA13	FGD3	1	0	0	0	none			not-er
ABCA13	FRK	1	0	0	0	none			not-er
ABCA13	GBP2	1	0	0	0	none			not-er
ABCA13	GBP3	1	0	0	0	none			not-er
ABCA13	GBP4	1	0	0	0	none			not-er
ABCA13	GBP5	1	0	0	0	none			not-er
ABCA13	GBP6	1	0	0	0	none			not-er
ABCA13	GGCT	1	0	0	0	none			not-er
ABCA13	GIMAP4	1	0	0	0	none			not-er
ABCA13	GSTM2	1	0	0	0	none			not-er
ABCA13	HIVEP1	1	0	0	0	none			not-er
ABCA13	HPCAL1	1	0	0	0	none			not-er
ABCA13	HPCAL4	1	0	0	0	none			not-er
ABCA13	HRH1	1	0	0	0	none			not-er
ABCA13	IL20RB	1	0	0	0	none			not-er
ABCA13	IQUB	1	0	0	0	none			not-er
ABCA13	ITSN1	1	1	0	0	none			genuine-FP
ABCA13	KCNIP1	1	0	0	0	none			not-er
ABCA13	KLHL3	1	0	0	0	none			not-er
ABCA13	KLHL33	1	0	0	0	none			not-er
ABCA13	KRBOX4	1	0	0	0	none			not-er
ABCA13	KRBOX5	1	0	0	0	none			not-er
ABCA13	L2HGDH	1	0	0	0	none			not-er
ABCA13	LIPA	1	0	0	0	none			not-er
ABCA13	LOC101123988	1	0	0	0	none			not-er
ABCA13	LOC101124557	1	0	0	0	none			not-er
ABCA13	LOC101124732	1	0	0	0	none			not-er
ABCA13	LOC101124778	1	0	0	0	none			not-er
ABCA13	LOC101125309	1	0	0	0	none			not-er
ABCA13	LOC101125458	1	0	0	0	none			not-er
ABCA13	LOC101126025	1	0	0	0	none			not-er
ABCA13	LOC101126065	1	0	0	0	none			not-er
ABCA13	LOC101126097	1	0	0	0	none			not-er
ABCA13	LOC101126415	1	0	0	0	none			not-er
ABCA13	LOC101127631	1	0	0	0	none			not-er
ABCA13	LOC101128106	1	0	0	0	none			not-er
ABCA13	LOC101128351	1	0	0	0	none			not-er
ABCA13	LOC101128712	1	0	0	0	none			not-er
ABCA13	LOC101128844	1	0	0	0	none			not-er
ABCA13	LOC101129171	1	0	0	0	none			not-er
ABCA13	LOC101129219	1	0	0	0	none			not-er
ABCA13	LOC101129578	1	0	0	0	none			not-er
ABCA13	LOC101129789	1	0	0	0	none			not-er
ABCA13	LOC101130023	1	0	0	0	none			not-er
ABCA13	LOC101130137	1	0	0	0	none			not-er
ABCA13	LOC101130401	1	0	0	0	none			not-er
ABCA13	LOC101130426	1	0	0	0	none			not-er
ABCA13	LOC101130507	1	0	0	0	none			not-er
ABCA13	LOC101130677	1	0	0	0	none			not-er
ABCA13	LOC101130783	1	0	0	0	none			not-er
ABCA13	LOC101130877	1	0	0	0	none			not-er
ABCA13	LOC101131689	1	0	0	0	none			not-er
ABCA13	LOC101131768	1	0	0	0	none			not-er
ABCA13	LOC101132881	1	0	0	0	none			not-er
ABCA13	LOC101133546	1	0	0	0	none			not-er
ABCA13	LOC101133657	1	0	0	0	none			not-er
ABCA13	LOC101133668	1	0	0	0	none			not-er
ABCA13	LOC101134045	1	0	0	0	none			not-er
ABCA13	LOC101134145	1	0	0	0	none			not-er
ABCA13	LOC101135415	1	0	0	0	none			not-er
ABCA13	LOC101136006	1	0	0	0	none			not-er
ABCA13	LOC101136009	1	0	0	0	none			not-er
ABCA13	LOC101136127	1	0	0	0	none			not-er
ABCA13	LOC101136422	1	0	0	0	none			not-er
ABCA13	LOC101136640	1	0	0	0	none			not-er
ABCA13	LOC101136692	1	0	0	0	none			not-er
ABCA13	LOC101137042	1	0	0	0	none			not-er
ABCA13	LOC101137060	1	0	0	0	none			not-er
ABCA13	LOC101137462	1	0	0	0	none			not-er
ABCA13	LOC101137734	1	0	0	0	none			not-er
ABCA13	LOC101137832	1	0	0	0	none			not-er
ABCA13	LOC101137955	1	0	0	0	none			not-er
ABCA13	LOC101138337	1	0	0	0	none			not-er
ABCA13	LOC101138952	1	0	0	0	none			not-er
ABCA13	LOC101140579	1	0	0	0	none			not-er
ABCA13	LOC101141027	1	0	0	0	none			not-er
ABCA13	LOC101142525	1	0	0	0	none			not-er
ABCA13	LOC101142646	1	0	0	0	none			not-er
ABCA13	LOC101143448	1	0	0	0	none			not-er
ABCA13	LOC101144119	1	0	0	0	none			not-er
ABCA13	LOC101144471	1	0	0	0	none			not-er
ABCA13	LOC101144634	1	0	0	0	none			not-er
ABCA13	LOC101144838	1	0	0	0	none			not-er
ABCA13	LOC101144919	1	0	0	0	none			not-er
ABCA13	LOC101145348	1	0	0	0	none			not-er
ABCA13	LOC101145464	1	0	0	0	none			not-er
ABCA13	LOC101145690	1	0	0	0	none			not-er
ABCA13	LOC101145945	1	0	0	0	none			not-er
ABCA13	LOC101146595	1	0	0	0	none			not-er
ABCA13	LOC101146634	1	0	0	0	none			not-er
ABCA13	LOC101147715	1	0	0	0	none			not-er
ABCA13	LOC101148180	1	0	0	0	none			not-er
ABCA13	LOC101148191	1	0	0	0	none			not-er
ABCA13	LOC101148313	1	0	0	0	none			not-er
ABCA13	LOC101149946	1	0	0	0	none			not-er
ABCA13	LOC101150644	1	1	0	0	none			genuine-FP
ABCA13	LOC101150965	1	0	0	0	none			not-er
ABCA13	LOC101151317	1	0	0	0	none			not-er
ABCA13	LOC101151892	1	0	0	0	none			not-er
ABCA13	LOC101152401	1	0	0	0	none			not-er
ABCA13	LOC101153126	1	0	0	0	none			not-er
ABCA13	LOC101153131	1	0	0	0	none			not-er
ABCA13	LOC101153504	1	0	0	0	none			not-er
ABCA13	LOC101153526	1	0	0	0	none			not-er
ABCA13	LOC101153725	1	0	0	0	none			not-er
ABCA13	LOC101153727	1	0	0	0	none			not-er
ABCA13	LOC101153837	1	0	0	0	none			not-er
ABCA13	LOC101154200	1	0	0	0	none			not-er
ABCA13	LOC109023154	1	0	0	0	none			not-er
ABCA13	LOC109023261	1	0	0	0	none			not-er
ABCA13	LOC109023808	1	0	0	0	none			not-er
ABCA13	LOC109023855	1	0	0	0	none			not-er
ABCA13	LOC109024129	1	0	0	0	none			not-er
ABCA13	LOC109024193	1	0	0	0	none			not-er
ABCA13	LOC109024207	1	0	0	0	none			not-er
ABCA13	LOC109024216	1	0	0	0	none			not-er
ABCA13	LOC109024259	1	0	0	0	none			not-er
ABCA13	LOC109024269	1	0	0	0	none			not-er
ABCA13	LOC109024560	1	0	0	0	none			not-er
ABCA13	LOC109024811	1	0	0	0	none			not-er
ABCA13	LOC109025073	1	0	0	0	none			not-er
ABCA13	LOC109025447	1	0	0	0	none			not-er
ABCA13	LOC109025730	1	0	0	0	none			not-er
ABCA13	LOC109026404	1	0	0	0	none			not-er
ABCA13	LOC109026610	1	0	0	0	none			not-er
ABCA13	LOC109027078	1	0	0	0	none			not-er
ABCA13	LOC109027217	1	0	0	0	none			not-er
ABCA13	LOC109028669	1	0	0	0	none			not-er
ABCA13	LOC109029389	1	0	0	0	none			not-er
ABCA13	LOC115930073	1	0	0	0	none			not-er
ABCA13	LOC115930105	1	0	0	0	none			not-er
ABCA13	LOC115930172	1	0	0	0	none			not-er
ABCA13	LOC115930530	1	0	0	0	none			not-er
ABCA13	LOC115930536	1	0	0	0	none			not-er
ABCA13	LOC115931021	1	0	0	0	none			not-er
ABCA13	LOC115931240	1	0	0	0	none			not-er
ABCA13	LOC115931567	1	0	0	0	none			not-er
ABCA13	LOC115931568	1	0	0	0	none			not-er
ABCA13	LOC115931576	1	0	0	0	none			not-er
ABCA13	LOC115931610	1	0	0	0	none			not-er
ABCA13	LOC115931654	1	0	0	0	none			not-er
ABCA13	LOC115931857	1	0	0	0	none			not-er
ABCA13	LOC115932679	1	0	0	0	none			not-er
ABCA13	LOC115932762	1	0	0	0	none			not-er
ABCA13	LOC115934057	1	0	0	0	none			not-er
ABCA13	LOC115934372	1	0	0	0	none			not-er
ABCA13	LOC115935025	1	0	0	0	none			not-er
ABCA13	LOC115935615	1	0	0	0	none			not-er
ABCA13	LOC129523564	1	0	0	0	none			not-er
ABCA13	LOC129523567	1	0	0	0	none			not-er
ABCA13	LOC129523854	1	0	0	0	none			not-er
ABCA13	LOC129524026	1	0	0	0	none			not-er
ABCA13	LOC129524410	1	0	0	0	none			not-er
ABCA13	LOC129524439	1	0	0	0	none			not-er
ABCA13	LOC129524788	1	0	0	0	none			not-er
ABCA13	LOC129525165	1	0	0	0	none			not-er
ABCA13	LOC129525965	1	0	0	0	none			not-er
ABCA13	LOC129526123	1	0	0	0	none			not-er
ABCA13	LOC129526178	1	0	0	0	none			not-er
ABCA13	LOC129526638	1	0	0	0	none			not-er
ABCA13	LOC129526912	1	0	0	0	none			not-er
ABCA13	LOC129527096	1	0	0	0	none			not-er
ABCA13	LOC129527512	1	0	0	0	none			not-er
ABCA13	LOC129527528	1	0	0	0	none			not-er
ABCA13	LOC129527774	1	0	0	0	none			not-er
ABCA13	LOC129527827	1	0	0	0	none			not-er
ABCA13	LOC129528667	1	0	0	0	none			not-er
ABCA13	LOC129528947	1	0	0	0	none			not-er
ABCA13	LOC129529082	1	0	0	0	none			not-er
ABCA13	LOC129529528	1	0	0	0	none			not-er
ABCA13	LOC129529591	1	0	0	0	none			not-er
ABCA13	LOC129530096	1	0	0	0	none			not-er
ABCA13	LOC129530131	1	0	0	0	none			not-er
ABCA13	LOC129530428	1	0	0	0	none			not-er
ABCA13	LOC129531666	1	0	0	0	none			not-er
ABCA13	LOC129531667	1	0	0	0	none			not-er
ABCA13	LOC129532045	1	0	0	0	none			not-er
ABCA13	LOC129532059	1	0	0	0	none			not-er
ABCA13	LOC129532125	1	0	0	0	none			not-er
ABCA13	LOC129532145	1	0	0	0	none			not-er
ABCA13	LOC129532348	1	0	0	0	none			not-er
ABCA13	LOC129532538	1	0	0	0	none			not-er
ABCA13	LOC129532539	1	0	0	0	none			not-er
ABCA13	LOC129532639	1	0	0	0	none			not-er
ABCA13	LOC129532854	1	0	0	0	none			not-er
ABCA13	LOC129532904	1	1	0	0	none			genuine-FP
ABCA13	LOC129532907	1	0	0	0	none			not-er
ABCA13	LOC129533004	1	0	0	0	none			not-er
ABCA13	LOC129533273	1	0	0	0	none			not-er
ABCA13	LOC129533438	1	0	0	0	none			not-er
ABCA13	LOC129534673	1	0	0	0	none			not-er
ABCA13	LOC134756508	1	0	0	0	none			not-er
ABCA13	LOC134756589	1	0	0	0	none			not-er
ABCA13	LOC134756641	1	0	0	0	none			not-er
ABCA13	LOC134756666	1	0	0	0	none			not-er
ABCA13	LOC134756922	1	0	0	0	none			not-er
ABCA13	LOC134756955	1	0	0	0	none			not-er
ABCA13	LOC134757208	1	0	0	0	none			not-er
ABCA13	LOC134757265	1	0	0	0	none			not-er
ABCA13	LOC134757313	1	0	0	0	none			not-er
ABCA13	LOC134757399	1	0	0	0	none			not-er
ABCA13	LOC134758618	1	0	0	0	none			not-er
ABCA13	LRFN5	1	0	0	0	none			not-er
ABCA13	MCTP2	1	0	0	0	none			not-er
ABCA13	MED9	1	0	0	0	none			not-er
ABCA13	MINPP1	1	0	0	0	none			not-er
ABCA13	MMP24OS	1	0	0	0	none			not-er
ABCA13	MTHFD2L	1	0	0	0	none			not-er
ABCA13	MZF1	1	0	0	0	none			not-er
ABCA13	NAP1L3	1	0	0	0	none			not-er
ABCA13	NCALD	1	0	0	0	none			not-er
ABCA13	NCR3LG1	1	0	0	0	none			not-er
ABCA13	NDUFAF2	1	0	0	0	none			not-er
ABCA13	NFXL1	1	0	0	0	none			not-er
ABCA13	NGLY1	1	0	0	0	none			not-er
ABCA13	NLGN1	1	0	0	0	none			not-er
ABCA13	NOSTRIN	1	0	0	0	none			not-er
ABCA13	NUDT9	1	0	0	0	none			not-er
ABCA13	ORC4	1	0	0	0	none			not-er
ABCA13	OSBPL10	1	0	0	0	none			not-er
ABCA13	OTULINL	1	0	0	0	none			not-er
ABCA13	OXCT1	1	0	0	0	none			not-er
ABCA13	PASD1	1	0	0	0	none			not-er
ABCA13	PDCD5	1	0	0	0	none			not-er
ABCA13	PDCD6IP	1	0	0	0	none			not-er
ABCA13	PP2D1	1	0	0	0	none			not-er
ABCA13	PPP1R15A	1	0	0	0	none			not-er
ABCA13	RAB5A	1	0	0	0	none			not-er
ABCA13	RANBP6	1	0	0	0	none			not-er
ABCA13	RGPD8	1	0	0	0	none			not-er
ABCA13	RPAP2	1	0	0	0	none			not-er
ABCA13	RPL14	1	0	0	0	none			not-er
ABCA13	RPL39	1	0	0	0	none			not-er
ABCA13	RPL39L	1	0	0	0	none			not-er
ABCA13	RTP4	1	0	0	0	none			not-er
ABCA13	RUNDC1	1	0	0	0	none			not-er
ABCA13	SCEL	1	0	0	0	none			not-er
ABCA13	SDHAF3	1	0	0	0	none			not-er
ABCA13	SELENOP	1	0	0	0	none			not-er
ABCA13	SEM1	1	0	0	0	none			not-er
ABCA13	SLC11A2	1	0	0	0	none			not-er
ABCA13	SLC25A12	1	0	0	0	none			not-er
ABCA13	SLC35F6	1	0	0	0	none			not-er
ABCA13	SLC37A2	1	0	0	0	none			not-er
ABCA13	SLC38A6	1	0	0	0	none			not-er
ABCA13	SMYD3	1	0	0	0	none			not-er
ABCA13	SNX14	1	0	0	0	none			not-er
ABCA13	SOX30	1	0	0	0	none			not-er
ABCA13	SP100	1	0	0	0	none			not-er
ABCA13	SP140L	1	0	0	0	none			not-er
ABCA13	SPATA33	1	0	0	0	none			not-er
ABCA13	SPC25	1	0	0	0	none			not-er
ABCA13	SPMIP9	1	0	0	0	none			not-er
ABCA13	STEAP1	1	0	0	0	none			not-er
ABCA13	STEAP1B	1	0	0	0	none			not-er
ABCA13	SURF6	1	0	0	0	none			not-er
ABCA13	TCAF1	1	0	0	0	none			not-er
ABCA13	TCP11	1	0	0	0	none			not-er
ABCA13	TCTN1	1	0	0	0	none			not-er
ABCA13	TFEC	1	0	0	0	none			not-er
ABCA13	THNSL1	1	0	0	0	none			not-er
ABCA13	TMEM38B	1	0	0	0	none			not-er
ABCA13	TNFRSF10A	1	0	0	0	none			not-er
ABCA13	TNFRSF10B	1	0	0	0	none			not-er
ABCA13	TNFRSF10D	1	0	0	0	none			not-er
ABCA13	TRHDE	1	0	0	0	none			not-er
ABCA13	TSPAN8	1	0	0	0	none			not-er
ABCA13	UCHL1	1	0	0	0	none			not-er
ABCA13	WDR64	1	0	0	0	none			not-er
ABCA13	XAF1	1	0	0	0	none			not-er
ABCA13	YAE1	1	0	0	0	none			not-er
ABCA13	ZFP1	1	0	0	0	none			not-er
ABCA13	ZFP2	1	0	0	0	none			not-er
ABCA13	ZFP28	1	0	0	0	none			not-er
ABCA13	ZFP3	1	0	0	0	none			not-er
ABCA13	ZFP37	1	0	0	0	none			not-er
ABCA13	ZFP62	1	0	0	0	none			not-er
ABCA13	ZFP69	1	0	0	0	none			not-er
ABCA13	ZFP69B	1	0	0	0	none			not-er
ABCA13	ZFP82	1	0	0	0	none			not-er
ABCA13	ZFP90	1	0	0	0	none			not-er
ABCA13	ZIK1	1	0	0	0	none			not-er
ABCA13	ZKSCAN1	1	0	0	0	none			not-er
ABCA13	ZKSCAN2	1	0	0	0	none			not-er
ABCA13	ZKSCAN3	1	0	0	0	none			not-er
ABCA13	ZKSCAN4	1	0	0	0	none			not-er
ABCA13	ZKSCAN5	1	0	0	0	none			not-er
ABCA13	ZKSCAN7	1	0	0	0	none			not-er
ABCA13	ZNF10	1	0	0	0	none			not-er
ABCA13	ZNF112	1	0	0	0	none			not-er
ABCA13	ZNF121	1	0	0	0	none			not-er
ABCA13	ZNF124	1	0	0	0	none			not-er
ABCA13	ZNF132	1	0	0	0	none			not-er
ABCA13	ZNF133	1	0	0	0	none			not-er
ABCA13	ZNF134	1	0	0	0	none			not-er
ABCA13	ZNF135	1	0	0	0	none			not-er
ABCA13	ZNF136	1	0	0	0	none			not-er
ABCA13	ZNF14	1	0	0	0	none			not-er
ABCA13	ZNF140	1	0	0	0	none			not-er
ABCA13	ZNF141	1	0	0	0	none			not-er
ABCA13	ZNF154	1	0	0	0	none			not-er
ABCA13	ZNF155	1	0	0	0	none			not-er
ABCA13	ZNF157	1	0	0	0	none			not-er
ABCA13	ZNF16	1	0	0	0	none			not-er
ABCA13	ZNF165	1	0	0	0	none			not-er
ABCA13	ZNF169	1	0	0	0	none			not-er
ABCA13	ZNF175	1	0	0	0	none			not-er
ABCA13	ZNF177	1	0	0	0	none			not-er
ABCA13	ZNF180	1	0	0	0	none			not-er
ABCA13	ZNF181	1	0	0	0	none			not-er
ABCA13	ZNF182	1	0	0	0	none			not-er
ABCA13	ZNF184	1	0	0	0	none			not-er
ABCA13	ZNF189	1	0	0	0	none			not-er
ABCA13	ZNF19	1	0	0	0	none			not-er
ABCA13	ZNF195	1	0	0	0	none			not-er
ABCA13	ZNF197	1	0	0	0	none			not-er
ABCA13	ZNF2	1	0	0	0	none			not-er
ABCA13	ZNF205	1	0	0	0	none			not-er
ABCA13	ZNF208	1	0	0	0	none			not-er
ABCA13	ZNF214	1	0	0	0	none			not-er
ABCA13	ZNF221	1	0	0	0	none			not-er
ABCA13	ZNF222	1	0	0	0	none			not-er
ABCA13	ZNF224	1	0	0	0	none			not-er
ABCA13	ZNF225	1	0	0	0	none			not-er
ABCA13	ZNF229	1	0	0	0	none			not-er
ABCA13	ZNF23	1	0	0	0	none			not-er
ABCA13	ZNF230	1	0	0	0	none			not-er
ABCA13	ZNF232	1	0	0	0	none			not-er
ABCA13	ZNF233	1	0	0	0	none			not-er
ABCA13	ZNF234	1	0	0	0	none			not-er
ABCA13	ZNF235	1	0	0	0	none			not-er
ABCA13	ZNF239	1	0	0	0	none			not-er
ABCA13	ZNF248	1	0	0	0	none			not-er
ABCA13	ZNF25	1	0	0	0	none			not-er
ABCA13	ZNF250	1	0	0	0	none			not-er
ABCA13	ZNF251	1	0	0	0	none			not-er
ABCA13	ZNF254	1	0	0	0	none			not-er
ABCA13	ZNF256	1	0	0	0	none			not-er
ABCA13	ZNF26	1	0	0	0	none			not-er
ABCA13	ZNF260	1	0	0	0	none			not-er
ABCA13	ZNF263	1	0	0	0	none			not-er
ABCA13	ZNF264	1	0	0	0	none			not-er
ABCA13	ZNF266	1	0	0	0	none			not-er
ABCA13	ZNF267	1	0	0	0	none			not-er
ABCA13	ZNF268	1	0	0	0	none			not-er
ABCA13	ZNF273	1	0	0	0	none			not-er
ABCA13	ZNF274	1	0	0	0	none			not-er
ABCA13	ZNF28	1	0	0	0	none			not-er
ABCA13	ZNF283	1	0	0	0	none			not-er
ABCA13	ZNF284	1	0	0	0	none			not-er
ABCA13	ZNF285	1	0	0	0	none			not-er
ABCA13	ZNF287	1	0	0	0	none			not-er
ABCA13	ZNF3	1	0	0	0	none			not-er
ABCA13	ZNF30	1	0	0	0	none			not-er
ABCA13	ZNF300	1	0	0	0	none			not-er
ABCA13	ZNF302	1	0	0	0	none			not-er
ABCA13	ZNF304	1	0	0	0	none			not-er
ABCA13	ZNF311	1	0	0	0	none			not-er
ABCA13	ZNF317	1	0	0	0	none			not-er
ABCA13	ZNF324	1	0	0	0	none			not-er
ABCA13	ZNF324B	1	0	0	0	none			not-er
ABCA13	ZNF329	1	0	0	0	none			not-er
ABCA13	ZNF331	1	0	0	0	none			not-er
ABCA13	ZNF333	1	0	0	0	none			not-er
ABCA13	ZNF334	1	0	0	0	none			not-er
ABCA13	ZNF337	1	0	0	0	none			not-er
ABCA13	ZNF33B	1	0	0	0	none			not-er
ABCA13	ZNF34	1	0	0	0	none			not-er
ABCA13	ZNF343	1	0	0	0	none			not-er
ABCA13	ZNF347	1	0	0	0	none			not-er
ABCA13	ZNF35	1	0	0	0	none			not-er
ABCA13	ZNF354A	1	0	0	0	none			not-er
ABCA13	ZNF354B	1	0	0	0	none			not-er
ABCA13	ZNF382	1	0	0	0	none			not-er
ABCA13	ZNF391	1	0	0	0	none			not-er
ABCA13	ZNF394	1	0	0	0	none			not-er
ABCA13	ZNF397	1	0	0	0	none			not-er
ABCA13	ZNF41	1	0	0	0	none			not-er
ABCA13	ZNF415	1	0	0	0	none			not-er
ABCA13	ZNF416	1	0	0	0	none			not-er
ABCA13	ZNF418	1	0	0	0	none			not-er
ABCA13	ZNF420	1	0	0	0	none			not-er
ABCA13	ZNF426	1	0	0	0	none			not-er
ABCA13	ZNF429	1	0	0	0	none			not-er
ABCA13	ZNF43	1	0	0	0	none			not-er
ABCA13	ZNF430	1	0	0	0	none			not-er
ABCA13	ZNF432	1	0	0	0	none			not-er
ABCA13	ZNF433	1	0	0	0	none			not-er
ABCA13	ZNF436	1	0	0	0	none			not-er
ABCA13	ZNF440	1	0	0	0	none			not-er
ABCA13	ZNF441	1	0	0	0	none			not-er
ABCA13	ZNF443	1	0	0	0	none			not-er
ABCA13	ZNF45	1	0	0	0	none			not-er
ABCA13	ZNF460	1	0	0	0	none			not-er
ABCA13	ZNF461	1	0	0	0	none			not-er
ABCA13	ZNF468	1	0	0	0	none			not-er
ABCA13	ZNF471	1	0	0	0	none			not-er
ABCA13	ZNF473	1	0	0	0	none			not-er
ABCA13	ZNF480	1	0	0	0	none			not-er
ABCA13	ZNF484	1	0	0	0	none			not-er
ABCA13	ZNF485	1	0	0	0	none			not-er
ABCA13	ZNF486	1	0	0	0	none			not-er
ABCA13	ZNF487	1	0	0	0	none			not-er
ABCA13	ZNF490	1	0	0	0	none			not-er
ABCA13	ZNF497	1	0	0	0	none			not-er
ABCA13	ZNF501	1	0	0	0	none			not-er
ABCA13	ZNF502	1	0	0	0	none			not-er
ABCA13	ZNF506	1	0	0	0	none			not-er
ABCA13	ZNF510	1	0	0	0	none			not-er
ABCA13	ZNF514	1	0	0	0	none			not-er
ABCA13	ZNF519	1	0	0	0	none			not-er
ABCA13	ZNF527	1	0	0	0	none			not-er
ABCA13	ZNF528	1	0	0	0	none			not-er
ABCA13	ZNF529	1	0	0	0	none			not-er
ABCA13	ZNF540	1	0	0	0	none			not-er
ABCA13	ZNF543	1	0	0	0	none			not-er
ABCA13	ZNF544	1	0	0	0	none			not-er
ABCA13	ZNF546	1	0	0	0	none			not-er
ABCA13	ZNF547	1	0	0	0	none			not-er
ABCA13	ZNF548	1	0	0	0	none			not-er
ABCA13	ZNF549	1	0	0	0	none			not-er
ABCA13	ZNF550	1	0	0	0	none			not-er
ABCA13	ZNF551	1	0	0	0	none			not-er
ABCA13	ZNF552	1	0	0	0	none			not-er
ABCA13	ZNF554	1	0	0	0	none			not-er
ABCA13	ZNF557	1	0	0	0	none			not-er
ABCA13	ZNF558	1	0	0	0	none			not-er
ABCA13	ZNF560	1	0	0	0	none			not-er
ABCA13	ZNF563	1	0	0	0	none			not-er
ABCA13	ZNF564	1	0	0	0	none			not-er
ABCA13	ZNF565	1	0	0	0	none			not-er
ABCA13	ZNF566	1	0	0	0	none			not-er
ABCA13	ZNF567	1	0	0	0	none			not-er
ABCA13	ZNF568	1	0	0	0	none			not-er
ABCA13	ZNF569	1	0	0	0	none			not-er
ABCA13	ZNF57	1	0	0	0	none			not-er
ABCA13	ZNF571	1	0	0	0	none			not-er
ABCA13	ZNF572	1	0	0	0	none			not-er
ABCA13	ZNF573	1	0	0	0	none			not-er
ABCA13	ZNF577	1	0	0	0	none			not-er
