pair	label	qname	de_a	nmr_a	ms_a	s1_a	s2_a	cm_a	rl_a	ts_a	mapq_a	nintron_a	alnlen_a	de_b	nmr_b	ms_b	s1_b	s2_b	cm_b	rl_b	ts_b	mapq_b	nintron_b	alnlen_b
RABL2A~RABL2B	genuine	m64076_221110_210557/116719730/ccs	0.011699999682605267	0.01547	1478	1843		530	267	+	0	7	2133	0.016899999231100082	0.02063	1193	1771		482	267	+	0	7	2133
RABL2A~RABL2B	genuine	m64076_221110_210557/123341349/ccs	0.010200000368058681	0.01022	1579	1856		535	281	+	0	8	2153	0.013899999670684338	0.01393	1372	1809		504	281	+	0	8	2153
RABL2A~RABL2B	genuine	m64076_221110_210557/128386442/ccs	0.010300000198185444	0.0103	1562	1841		530	281	+	0	8	2136	0.014000000432133675	0.01404	1355	1794		499	281	+	0	8	2136
RABL2A~RABL2B	genuine	m64076_221110_210557/173083260/ccs	0.007499999832361937	0.00753	1707	1850		548	281	+	0	8	2125	0.012199999764561653	0.01224	1448	1792		511	281	+	0	8	2125
RABL2A~RABL2B	genuine	m64076_221110_210557/37882370/ccs	0.010400000028312206	0.01037	1477	1738		501	281	+	0	7	2025	0.014800000004470348	0.01481	1244	1686		465	281	+	0	7	2025
RABL2A~RABL2B	genuine	m64076_221110_210557/120130349/ccs	0.006099999882280827	0.00611	1514	1696	1667	531	36	+	60	5	1801	0.012199999764561653	0.01222	1229	1626		469	36	+	0	5	1801
RABL2A~RABL2B	genuine	m64076_221110_210557/156238836/ccs	0.010900000110268593	0.01496	1578	1885		543	286	+	0	8	2206	0.01720000058412552	0.02131	1215	1798		488	286	+	0	8	2206
RABL2A~RABL2B	genuine	m64076_221110_210557/97912496/ccs	0.00930000003427267	0.00995	2432	2875		823	397	+	0	6	3215	0.013700000010430813	0.01431	2069	2792		762	397	+	0	6	3215
RABL2A~RABL2B	genuine	m64076_221110_210557/171443731/ccs	0.013000000268220901	0.01367	966	1252		357	108	+	0	9	1463	0.0027000000700354576	0.00342	1357	1336	1252	418	108	+	60	9	1463
RABL2A~RABL2B	genuine	m64076_221110_210557/131270039/ccs	0.013500000350177288	0.02116	906	1195		346	0	+	0	10	1418	0.00419999985024333	0.00635	1257	1258	1200	397	0	+	60	10	1418
RABL2A~RABL2B	genuine	m64076_221110_210557/136840584/ccs	0.006599999964237213	0.00657	3024	3348		1010	376	+	0	6	3651	0.012000000104308128	0.01205	2504	3224		925	376	+	0	6	3651
RABL2A~RABL2B	genuine	m64076_221110_210557/53545716/ccs	0.011099999770522118	0.01114	1593	1916		556	312	+	0	9	2245	0.0142000000923872	0.01425	1412	1868		524	312	+	0	9	2245
RABL2A~RABL2B	genuine	m64076_221110_210557/147195615/ccs	0.011099999770522118	0.01109	1539	1838		529	288	+	0	8	2165	0.015699999406933784	0.0157	1280	1770		485	288	+	0	8	2165
RABL2A~RABL2B	genuine	m64076_221110_210557/116655949/ccs	0.01119999960064888	0.01119	823	997		298	0	+	0	8	1162	0.0	0.0	1162	1062	1014	359	0	+	60	8	1162
RABL2A~RABL2B	genuine	m64076_221110_210557/98041968/ccs	0.049400001764297485	0.05972	920	2085		466	424	+	0	0	3165	0.03909999877214432	0.04455	1382	2355	2102	555	424	+	60	0	3165
RABL2A~RABL2B	genuine	m64076_221110_210557/116853341/ccs	0.00430000014603138	0.00432	2258	2283	2252	698	290	+	59	9	2544	0.010599999688565731	0.01061	1842	2208		618	290	+	0	9	2544
RABL2A~RABL2B	genuine	m64076_221110_210557/102040943/ccs	0.01140000019222498	0.01137	1546	1876		545	312	+	0	8	2198	0.014999999664723873	0.01501	1339	1812		504	312	+	0	8	2198
RABL2A~RABL2B	genuine	m64076_221110_210557/168954367/ccs	0.010900000110268593	0.01089	1577	1893		546	312	+	0	8	2203	0.014100000262260437	0.01407	1396	1846		516	312	+	0	8	2203
RABL2A~RABL2B	genuine	m64076_221110_210557/142871173/ccs	0.010700000450015068	0.01074	1406	1670		479	286	+	0	6	1955	0.017899999395012856	0.0179	1043	1583		417	286	+	0	6	1955
RABL2A~RABL2B	genuine	m64076_221110_210557/32704524/ccs	0.012199999764561653	0.01613	1391	1744		500	267	+	0	7	2046	0.01759999990463257	0.02151	1106	1673		451	267	+	0	7	2046
RABL2A~RABL2B	genuine	m64076_221110_210557/8784358/ccs	0.01269999984651804	0.01272	1313	1662		469	288	+	0	6	1966	0.018799999728798866	0.01882	1002	1586		415	288	+	0	6	1966
RABL2A~RABL2B	genuine	m64076_221110_210557/108070893/ccs	0.021299999207258224	0.02236	897	1649		439	285	+	0	7	2057	0.02710000053048134	0.0282	586	1551		381	285	+	0	7	2057
RABL2A~RABL2B	genuine	m64076_221110_210557/89654690/ccs	0.015300000086426735	0.01984	1200	1688		465	267	+	0	7	2016	0.021299999207258224	0.02579	889	1612		411	267	+	0	7	2016
RABL2A~RABL2B	genuine	m64076_221110_210557/14224182/ccs	0.011900000274181366	0.01195	978	1234		345	281	+	0	0	1422	0.016200000420212746	0.01617	823	1194		315	281	+	0	0	1422
RABL2A~RABL2B	genuine	m64076_221110_210557/161087868/ccs	0.012000000104308128	0.01203	799	1000		296	0	+	0	8	1164	0.0	0.0	1164	1069	1017	364	0	+	60	8	1164
RABL2A~RABL2B	genuine	m64076_221110_210557/28377238/ccs	0.01140000019222498	0.01141	1047	1253		359	108	+	0	9	1490	0.0013000000035390258	0.00134	1438	1341	1257	433	108	+	60	9	1490
RABL2A~RABL2B	genuine	m64076_221110_210557/30542615/ccs	0.008500000461935997	0.00852	2008	2265		656	376	+	0	8	2582	0.013899999670684338	0.01394	1645	2193		603	376	+	0	8	2582
RABL2A~RABL2B	genuine	m64076_221110_210557/132318003/ccs	0.0625	0.07394	796	1225		240	230	+	0	8	2191	0.06800000369548798	0.07896	685	1122		210	230	+	0	8	2191
RABL2A~RABL2B	genuine	m64076_221110_210557/46597997/ccs	0.020899999886751175	0.0359	862	1483		419	281	+	0	7	1922	0.002099999925121665	0.00208	1818	1691	1514	542	281	+	60	7	1922
RABL2A~RABL2B	genuine	m64076_221110_210557/70585103/ccs	0.011800000444054604	0.01183	818	1005		301	0	+	0	8	1183	0.0	0.0	1183	1087	1022	368	0	+	60	8	1183
RABL2A~RABL2B	genuine	m64076_221110_210557/132257/ccs	0.010300000198185444	0.01028	1424	1666		481	286	+	0	6	1946	0.017500000074505806	0.01747	1061	1579		419	286	+	0	6	1946
RABL2A~RABL2B	genuine	m64076_221110_210557/147652737/ccs	0.01850000023841858	0.01859	847	1338	1301	337	274	+	60	3	1668	0.02329999953508377	0.02338	639	1285		297	274	+	0	3	1668
RABL2A~RABL2B	genuine	m64076_221110_210557/3540270/ccs	0.005900000222027302	0.00589	2154	2318	2329	701	218	+	10	7	2545	0.012199999764561653	0.01218	1738	2231		631	218	+	0	7	2545
RABL2A~RABL2B	genuine	m64076_221110_210557/73334835/ccs	0.011599999852478504	0.01161	841	1046		312	0	+	0	8	1206	0.0	0.0	1206	1115	1063	380	0	+	60	8	1206
RABL2A~RABL2B	genuine	m64076_221110_210557/56361180/ccs	0.003700000001117587	0.00367	2463	2449	2432	765	290	+	43	9	2723	0.009200000204145908	0.00918	2073	2379		689	290	+	0	9	2723
RABL2A~RABL2B	genuine	m64076_221110_210557/98632314/ccs	0.00559999980032444	0.00561	3351	3596		1107	407	+	0	9	3925	0.013199999928474426	0.01325	2571	3406		986	407	+	0	9	3925
RABL2A~RABL2B	genuine	m64076_221110_210557/50463209/ccs	0.009999999776482582	0.01003	1326	1538		444	132	+	0	11	1795	0.0010999999940395355	0.00111	1743	1627	1543	524	132	+	60	11	1795
RABL2A~RABL2B	genuine	m64076_221110_210557/57936641/ccs	0.011300000362098217	0.01526	1613	1959		567	312	+	0	9	2293	0.015200000256299973	0.01919	1380	1896		535	312	+	0	9	2293
RABL2A~RABL2B	genuine	m64076_221110_210557/36047699/ccs	0.01080000028014183	0.01077	868	1051		314	0	+	0	8	1207	0.01489999983459711	0.01491	739	1000		286	0	+	0	8	1207
RABL2A~RABL2B	genuine	m64076_221110_210557/134809458/ccs	0.010200000368058681	0.01019	1009	1190		359	0	+	0	9	1374	0.001500000013038516	0.00146	1322	1254	1195	411	0	+	60	9	1374
RABL2A~RABL2B	genuine	m64076_221110_210557/96602007/ccs	0.017000000923871994	0.01738	1942	2989		824	306	+	0	8	3510	0.022099999710917473	0.02251	1474	2872		755	306	+	0	8	3510
RABL2A~RABL2B	genuine	m64076_221110_210557/126682846/ccs	0.01080000028014183	0.01772	932	1101		342	31	+	0	10	1298	0.013100000098347664	0.02003	854	1115		334	31	+	0	10	1298
RABL2A~RABL2B	genuine	m64076_221110_210557/43780888/ccs	0.013299999758601189	0.01506	1475	1877		566	198	+	0	12	2258	0.017000000923871994	0.02834	1245	1791		541	198	+	0	12	2258
RABL2A~RABL2B	genuine	m64076_221110_210557/177930553/ccs	0.010099999606609344	0.01258	2681	3239		946	213	+	0	10	3658	0.0007999999797903001	0.00109	3577	3460	3261	1108	213	+	60	10	3658
RABL2A~RABL2B	genuine	m64076_221110_210557/49022042/ccs	0.011699999682605267	0.01629	1187	1374		410	140	+	0	12	1719	0.0017000000225380063	0.00175	1641	1509	1405	477	140	+	60	12	1719
RABL2A~RABL2B	genuine	m64076_221110_210557/73597177/ccs	0.007199999876320362	0.00717	1586	1708		510	281	+	0	6	1952	0.013299999758601189	0.01332	1275	1642		463	281	+	0	6	1952
RABL2A~RABL2B	genuine	m64076_221110_210557/119211283/ccs	0.013700000010430813	0.01973	838	1089		325	0	+	0	9	1318	0.002300000051036477	0.00228	1240	1191	1094	387	0	+	60	9	1318
RABL2A~RABL2B	genuine	m64076_221110_210557/126354818/ccs	0.011099999770522118	0.01111	1473	1778		519	301	+	0	5	2071	0.019999999552965164	0.02849	982	1653		458	301	+	0	5	2071
RABL2A~RABL2B	genuine	m64076_221110_210557/52101702/ccs	0.009600000455975533	0.00997	1879	2179		646	379	+	0	0	2507	0.014299999922513962	0.01955	1567	2124		603	379	+	0	0	2507
RABL2A~RABL2B	genuine	m64076_221110_210557/75892305/ccs	0.009999999776482582	0.01001	1478	1712		486	293	+	0	6	1999	0.0	0.0	1999	1803	1712	578	293	+	60	6	1999
RABL2A~RABL2B	genuine	m64076_221110_210557/21233858/ccs	0.01119999960064888	0.01125	817	989		298	0	+	0	8	1156	0.0017000000225380063	0.00173	1104	1049	994	343	0	+	60	8	1156
RABL2A~RABL2B	genuine	m64076_221110_210557/156305112/ccs	0.01080000028014183	0.01084	2182	2758		821	312	+	0	3	3045	0.01640000008046627	0.01675	1739	2658		746	312	+	0	3	3045
RABL2A~RABL2B	genuine	m64076_221110_210557/42928636/ccs	0.01209999993443489	0.0121	792	979		290	0	+	0	9	1157	0.0017000000225380063	0.00173	1105	1043	984	342	0	+	60	9	1157
RABL2A~RABL2B	genuine	m64076_221110_210557/58851717/ccs	0.007199999876320362	0.00718	2036	2195		645	376	+	0	9	2506	0.012799999676644802	0.01277	1673	2113		593	376	+	0	9	2506
RABL2A~RABL2B	genuine	m64076_221110_210557/109250985/ccs	0.010900000110268593	0.01089	1447	1725		493	288	+	0	7	2021	0.016300000250339508	0.01633	1162	1648		446	288	+	0	7	2021
RABL2A~RABL2B	genuine	m64076_221110_210557/37226424/ccs	0.02800000086426735	0.03391	353	1045		265	15	+	0	10	1386	0.01640000008046627	0.01659	781	1175	1076	328	15	+	60	10	1386
RABL2A~RABL2B	genuine	m64076_221110_210557/170263563/ccs	0.05339999869465828	0.06388	1072	1616	1569	307	326	+	19	8	2724	0.059700001031160355	0.07048	896	1529		284	326	+	0	8	2724
RABL2A~RABL2B	genuine	m64076_221110_210557/54135525/ccs	0.010300000198185444	0.01031	1559	1835		528	281	+	0	8	2133	0.014100000262260437	0.01406	1352	1788		497	281	+	0	8	2133
RABL2A~RABL2B	genuine	m64076_221110_210557/69470252/ccs	0.0071000000461936	0.0071	459	507		145	92	+	0	0	563	0.01769999973475933	0.01776	303	479		123	92	+	0	0	563
AK6~LOC115934278	genuine	m64076_221110_210557/57017873/ccs	0.0012000000569969416	0.00118	841	796	741	265	0	+	60	4	846	0.0026000000070780516	0.09145	749	741		245	0	+	0	0	842
AK6~LOC115934278	genuine	m64076_221110_210557/98238742/ccs	0.0012000000569969416	0.00116	859	806	736	262	15	+	60	5	864	0.0013000000035390258	0.00134	744	736		243	15	+	0	0	749
AK6~LOC115934278	genuine	m64076_221110_210557/7211545/ccs	0.0013000000035390258	0.00127	764	739	772	244	0	+	1	4	790	0.0024999999441206455	0.00253	738	772		251	0	+	0	0	790
AK6~LOC115934278	genuine	m64076_221110_210557/59834991/ccs	0.0010999999940395355	0.00111	876	852	849	280	0	+	38	4	902	0.002300000051036477	0.00231	815	849		275	0	+	0	0	867
AK6~LOC115934278	genuine	m64076_221110_210557/52234535/ccs	0.0007999999797903001	0.00085	1152	1128	1074	378	15	+	60	4	1178	0.0008999999845400453	0.00092	1059	1074		358	15	+	0	0	1085
AK6~LOC115934278	genuine	m64076_221110_210557/138936442/ccs	0.0012000000569969416	0.00124	778	750	780	247	0	+	1	4	804	0.0024999999441206455	0.00251	746	780		253	0	+	0	0	798
AK6~LOC115934278	genuine	m64076_221110_210557/104202314/ccs	0.0013000000035390258	0.0013	744	719	754	238	0	+	1	4	770	0.0013000000035390258	0.00131	740	754		249	0	+	0	0	766
AK6~LOC115934278	genuine	m64076_221110_210557/177276418/ccs	0.0012000000569969416	0.00119	834	788	739	262	0	+	60	4	839	0.0026000000070780516	0.09178	746	739		244	0	+	0	0	839
AK6~LOC115934278	genuine	m64076_221110_210557/157155919/ccs	0.0013000000035390258	0.00126	770	742	772	245	0	+	1	4	796	0.0024999999441206455	0.00253	738	772		251	0	+	0	0	790
AK6~LOC115934278	genuine	m64076_221110_210557/109185597/ccs	0.0024999999441206455	0.00249	751	749	779	243	0	+	1	4	803	0.003800000064074993	0.00376	719	779		249	0	+	0	0	797
AK6~LOC115934278	genuine	m64076_221110_210557/162333138/ccs	0.0012000000569969416	0.00125	775	748	772	247	0	+	6	4	801	0.0024999999441206455	0.00253	738	772		251	0	+	0	0	790
AK6~LOC115934278	genuine	m64076_221110_210557/55641356/ccs	0.0017999999690800905	0.00184	517	508	537	167	0	+	0	3	543	0.0017999999690800905	0.00184	517	537		176	0	+	0	0	543
AK6~LOC115934278	genuine	m64076_221110_210557/72353853/ccs	0.0012000000569969416	0.00117	829	806	836	265	0	+	1	4	855	0.002400000113993883	0.00235	798	836		271	0	+	0	0	850
AK6~LOC115934278	genuine	m64076_221110_210557/149227318/ccs	0.002199999988079071	0.00218	454	442		145	0	+	0	1	459	0.002099999925121665	0.00213	465	462	442	149	0	+	31	0	470
AK6~LOC115934278	genuine	m64076_221110_210557/17959406/ccs	0.005900000222027302	0.00593	970	944	833	293	0	+	60	4	1012	0.008100000210106373	0.00811	816	833		252	0	+	0	0	863
AK6~LOC115934278	genuine	m64076_221110_210557/73597922/ccs	0.0012000000569969416	0.00123	788	762	772	252	0	+	26	4	814	0.0024999999441206455	0.00253	738	772		251	0	+	0	0	790
AK6~LOC115934278	genuine	m64076_221110_210557/25427987/ccs	0.0012000000569969416	0.00123	788	762	772	252	0	+	26	4	814	0.0024999999441206455	0.00253	738	772		251	0	+	0	0	790
AK6~LOC115934278	genuine	m64076_221110_210557/174459047/ccs	0.0010999999940395355	0.00109	915	874	785	286	0	+	60	4	920	0.0024999999441206455	0.0025	789	785		254	0	+	0	0	799
AK6~LOC115934278	genuine	m64076_221110_210557/11536941/ccs	0.0013000000035390258	0.00126	770	742	772	245	0	+	1	4	796	0.0024999999441206455	0.00253	738	772		251	0	+	0	0	790
AK6~LOC115934278	genuine	m64076_221110_210557/163776979/ccs	0.0012000000569969416	0.00121	801	776	772	257	0	+	42	4	827	0.0024999999441206455	0.00253	738	772		251	0	+	0	0	790
AK6~LOC115934278	genuine	m64076_221110_210557/153159882/ccs	0.0012000000569969416	0.00118	821	796	831	262	0	+	1	4	847	0.0012000000569969416	0.00119	817	831		273	0	+	0	0	843
AK6~LOC115934278	genuine	m64076_221110_210557/105449925/ccs	0.002400000113993883	0.00242	818	771	731	252	0	+	60	4	828	0.0027000000700354576	0.00268	736	731		238	0	+	0	0	746
AK6~LOC115934278	genuine	m64076_221110_210557/28378461/ccs	0.0012000000569969416	0.00122	794	767	780	253	0	+	20	4	820	0.0024999999441206455	0.00251	745	780		253	0	+	0	0	797
AK6~LOC115934278	genuine	m64076_221110_210557/41615975/ccs	0.0013000000035390258	0.00126	770	746	769	246	0	+	1	4	796	0.0024999999441206455	0.00251	744	769		253	0	+	0	0	796
CCDC196~LOC129526440	genuine	m64076_221110_210557/133366122/ccs	0.0008999999845400453	0.00087	1144	1118	1081	361	15	+	31	2	1149	0.006099999882280827	0.00609	1114	1081		336	15	+	0	2	1149
CCDC196~LOC129526440	genuine	m64076_221110_210557/85066632/ccs	0.007400000002235174	0.00744	2687	2522	2454	796	422	+	20	3	2824	0.00989999994635582	0.00992	2655	2454		758	422	+	0	3	2824
CCDC196~LOC129526440	genuine	m64076_221110_210557/123471343/ccs	0.004900000058114529	0.0086	2321	2611		815	46	+	0	0	2674	0.00039999998989515007	0.00037	2648	2669	2611	880	46	+	60	0	2674
CCDC196~LOC129526440	genuine	m64076_221110_210557/179569457/ccs	0.004000000189989805	0.00405	3097	3114		967	587	+	0	3	3461	0.0012000000569969416	0.00116	3357	3176	3114	1007	587	+	49	3	3461
CCDC196~LOC129526440	genuine	m64076_221110_210557/33883512/ccs	0.0038999998942017555	0.00418	3010	3064		965	486	+	0	2	3349	0.0008999999845400453	0.00119	3270	3126	3064	1005	486	+	52	2	3349
CCDC196~LOC129526440	genuine	m64076_221110_210557/174721395/ccs	0.0007999999797903001	0.00076	1296	1231	1195	394	128	+	60	3	1322	0.006099999882280827	0.00605	1114	1195		366	128	+	0	3	1322
CCDC196~LOC129526440	genuine	m64076_221110_210557/162990697/ccs	0.005100000184029341	0.00508	1195	1236		384	112	+	0	3	1377	0.000699999975040555	0.00073	1351	1294	1236	412	112	+	60	3	1377
CCDC196~LOC129526440	genuine	m64076_221110_210557/32508259/ccs	0.0020000000949949026	0.00283	2342	2456	2442	797	31	+	30	0	2474	0.003599999938160181	0.00849	2235	2442		776	31	+	0	0	2474
CCDC196~LOC129526440	genuine	m64076_221110_210557/115017591/ccs	0.005499999970197678	0.00589	4219	4830	4803	1526	45	+	42	0	4927	0.007499999832361937	0.00995	3956	4803		1477	45	+	0	0	4927
CCDC196~LOC129526440	genuine	m64076_221110_210557/96339911/ccs	0.0	0.0	1177	1150	1111	377	15	+	34	2	1177	0.005900000222027302	0.00595	1142	1111		344	15	+	0	2	1177
CCDC196~LOC129526440	genuine	m64076_221110_210557/164628184/ccs	0.005100000184029341	0.00843	2560	2894		901	46	+	0	0	2965	0.000699999975040555	0.00067	2913	2957	2894	972	46	+	60	0	2965
CCDC196~LOC129526440	genuine	m64076_221110_210557/118228610/ccs	0.005900000222027302	0.00586	1157	1211		376	112	+	0	3	1365	0.001500000013038516	0.00147	1313	1257	1211	404	112	+	60	3	1365
CCDC196~LOC129526440	genuine	m64076_221110_210557/40241439/ccs	0.0012000000569969416	0.00117	2490	2559	2521	839	31	+	57	0	2569	0.00430000014603138	0.00817	2279	2521		796	31	+	0	0	2569
CCDC196~LOC129526440	genuine	m64076_221110_210557/114362135/ccs	0.0017999999690800905	0.00183	3645	3790	3759	1242	46	+	45	0	3829	0.00419999985024333	0.00679	3408	3759		1195	46	+	0	0	3829
CCDC196~LOC129526440	genuine	m64076_221110_210557/80021259/ccs	0.0013000000035390258	0.00129	2246	2318	2280	758	31	+	60	0	2325	0.004699999932199717	0.00903	2035	2280		715	31	+	0	0	2325
CCDC196~LOC129526440	genuine	m64076_221110_210557/160432335/ccs	0.00419999985024333	0.00443	3615	3805		1211	491	+	0	2	4060	0.001500000013038516	0.00148	3903	3861	3805	1253	491	+	48	2	4060
CCDC196~LOC129526440	genuine	m64076_221110_210557/39193158/ccs	0.005200000014156103	0.00897	2297	2610		809	46	+	0	0	2676	0.000699999975040555	0.00075	2624	2668	2610	874	46	+	60	0	2676
CCDC196~LOC129526440	genuine	m64076_221110_210557/122356466/ccs	0.004600000102072954	0.00463	1265	1181		362	97	+	0	3	1295	0.0007999999797903001	0.00077	1290	1218	1181	389	97	+	26	3	1295
CCDC196~LOC129526440	genuine	m64076_221110_210557/44108231/ccs	0.0026000000070780516	0.00258	1146	1120	1095	356	15	+	23	2	1164	0.006899999920278788	0.00687	1121	1095		334	15	+	0	2	1164
CCDC196~LOC129526440	genuine	m64076_221110_210557/116067006/ccs	0.0008999999845400453	0.00093	1053	973	956	305	0	+	60	9	1080	0.004600000102072954	0.00463	949	956		289	0	+	0	9	1080
CCDC196~LOC129526440	genuine	m64076_221110_210557/49676549/ccs	0.0020000000949949026	0.00197	2406	2468	2427	798	30	+	47	3	2536	0.00430000014603138	0.00434	2250	2427		764	30	+	0	3	2536
CCDC196~LOC129526440	genuine	m64076_221110_210557/94569693/ccs	0.03629999980330467	0.04511	1617	3703		865	45	+	0	0	4478	0.03220000118017197	0.03908	1927	3807	3703	913	45	+	60	0	4478
CCDC196~LOC129526440	genuine	m64076_221110_210557/49414213/ccs	0.0032999999821186066	0.00333	3020	3001		959	503	+	0	2	3307	0.0008999999845400453	0.00091	3228	3048	3001	987	503	+	41	2	3307
CCDC196~LOC129526440	genuine	m64076_221110_210557/164888967/ccs	0.0008999999845400453	0.00086	3392	3168	3103	1016	599	+	60	3	3471	0.004900000058114529	0.0049	3028	3103		957	599	+	0	3	3471
CCDC196~LOC129526440	genuine	m64076_221110_210557/173409402/ccs	0.0203000009059906	0.46207	1030	1970	1913	524	355	+	40	3	4086	0.023000000044703484	0.46353	877	1913		501	355	+	0	3	4086
CCDC196~LOC129526440	genuine	m64076_221110_210557/33751305/ccs	0.0044999998062849045	0.00448	2959	3060		956	490	+	0	2	3350	0.001500000013038516	0.00149	3219	3122	3060	996	490	+	52	2	3350
CCDC196~LOC129526440	genuine	m64076_221110_210557/38340301/ccs	0.004600000102072954	0.00463	1265	1181		362	97	+	0	3	1295	0.0007999999797903001	0.00077	1290	1218	1181	389	97	+	26	3	1295
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/21300091/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/160170591/ccs	0.0012000000569969416	0.00116	1676	1669	1701	544	0	+	31	7	1728	0.017899999395012856	0.01794	922	1561		440	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/107347998/ccs	0.000699999975040555	0.00069	1422	1410	1431	460	0	+	20	5	1448	0.01730000041425228	0.01727	798	1310		364	0	+	0	0	1448
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/29360551/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/160367599/ccs	0.004000000189989805	0.00402	1557	1674	1711	532	0	+	32	7	1741	0.021199999377131462	0.02125	777	1558		426	0	+	0	0	1741
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/134742401/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/92537054/ccs	0.0006000000284984708	0.00058	1705	1672	1704	550	0	+	30	7	1731	0.01730000041425228	0.01733	951	1572		444	0	+	0	0	1731
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/35783214/ccs	0.0006000000284984708	0.00057	1717	1688	1720	554	0	+	30	7	1743	0.017799999564886093	0.01779	937	1572		444	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/65997544/ccs	0.002300000051036477	0.00228	1649	1686	1693	544	0	+	50	7	1753	0.019099999219179153	0.0191	870	1529		430	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/144508810/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
